"119,69","2,5","2,5",5,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
946,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4256",0,0,0,0,0,1,1,,,,,,0,0,0,1,1,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,5912","0,6716","0,5918","0,6716",,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
947,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4262",1,1,1,1,1,0,0,,,,,,1,1,1,0,1,1,,,,,1,1,0,,,,,,,1,1,1,,,,,1,0,,,"0,5902","0,6782","0,5908","0,6782",,"0,6962","0,7219","-0,0257",2,2,2,2,2,2,2,2,2,2,1,1,2,0,2,,,,,,,,,,13,3,"0,8125","0,1875","-0,2995602819","-2,415037499",12,3,"0,8","0,2","-0,3219280949","-2,321928095",13
948,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4257",0,0,0,0,1,0,1,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,5901","0,6720","0,5907","0,6720",,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,2,1,0,2,2,1,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
949,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4263",1,1,1,1,0,0,1,,,,,,1,1,1,0,0,0,,,,,1,1,0,,,,,,,1,0,0,,,,,1,0,,,"0,5900","0,6845","0,5906","0,6845",,"0,8113","0,8366","-0,0254",2,2,2,2,2,2,2,2,2,1,2,1,0,2,1,,,,,,,,,,12,4,"0,75","0,25","-0,4150374993",-2,11,4,"0,7333333333","0,2666666667","-0,447458977","-1,906890596",12
950,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4259",0,0,0,0,0,1,1,,,,,,0,0,0,1,0,1,,,,,0,0,1,,,,,,,0,0,1,,,,,0,1,,,"0,5898","0,6730","0,5905","0,6730",,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
951,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4265",1,1,1,1,0,0,0,,,,,,1,1,1,0,0,0,,,,,1,1,0,,,,,,,1,0,0,,,,,1,0,,,"0,5904","0,6891","0,5910","0,6891",,"0,9544","0,9710","-0,0165",2,2,2,2,2,2,2,2,2,1,0,1,0,1,0,,,,,,,,,,10,6,"0,625","0,375","-0,6780719051","-1,415037499",9,6,"0,6","0,4","-0,7369655942","-1,321928095",10
952,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4260",0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,5913","0,6892","0,5919","0,6892",,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
953,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4266",1,1,1,1,0,0,1,,,,,,1,1,1,0,0,0,,,,,1,1,0,,,,,,,1,0,0,,,,,1,0,,,"0,5912","0,6856","0,5918","0,6856",,"0,8113","0,8366","-0,0254",2,2,2,2,2,2,2,2,2,0,2,0,1,2,0,,,,,,,,,,12,4,"0,75","0,25","-0,4150374993",-2,11,4,"0,7333333333","0,2666666667","-0,447458977","-1,906890596",12
954,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4262",0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,5918","0,6833","0,5924","0,6833",,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
955,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4268",1,1,1,1,0,1,0,,,,,,1,1,1,1,0,0,,,,,1,1,1,,,,,,,1,0,0,,,,,1,1,,,"0,5921","0,6884","0,5927","0,6884",,"0,8960","0,9183","-0,0223",2,2,2,2,2,2,2,2,2,1,0,2,0,0,0,,,,,,,,,,11,5,"0,6875","0,3125","-0,5405683814","-1,678071905",10,5,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",11
956,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4263",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,5921","0,6804","0,5927","0,6804",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,,,,,,,,,,0,16,0,1,#NUM!,0,0,15,0,1,#NUM!,0,0
957,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4269",1,1,1,1,0,0,1,,,,,,1,1,1,0,0,0,,,,,1,1,0,,,,,,,1,0,0,,,,,1,0,,,"0,5924","0,6880","0,5930","0,6880",,"0,8960","0,9183","-0,0223",2,2,2,2,2,2,2,2,2,1,0,1,1,2,0,,,,,,,,,,11,5,"0,6875","0,3125","-0,5405683814","-1,678071905",10,5,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",11
958,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4265",0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,5933","0,6886","0,5939","0,6886",,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
959,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4271",1,1,1,1,0,0,1,,,,,,1,1,1,0,0,0,,,,,1,1,0,,,,,,,1,0,0,,,,,1,0,,,"0,5932","0,6851","0,5938","0,6851",,"0,8113","0,8366","-0,0254",2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,,,,,,,,,,12,4,"0,75","0,25","-0,4150374993",-2,11,4,"0,7333333333","0,2666666667","-0,447458977","-1,906890596",12
960,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4266",0,0,0,0,1,1,0,0,,,,,0,0,0,1,0,1,,,,,0,0,1,0,,,,,,0,1,1,,,,,0,1,,,"0,5924","0,6655","0,5930","0,6655",,"0,7871","0,8113","-0,0242",0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,,,,,,,,,4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",4,12,"0,25","0,75",-2,"-0,4150374993",0
961,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4272",1,1,1,1,0,1,1,0,,,,,1,1,1,1,0,1,,,,,1,1,1,0,,,,,,1,0,1,,,,,1,1,,,"0,5922","0,6857","0,5928","0,6857",,"0,7871","0,8113","-0,0242",2,2,2,2,2,2,2,2,2,0,1,2,0,2,2,0,,,,,,,,,13,4,"0,7647058824","0,2352941176","-0,3870231231","-2,087462841",12,4,"0,75","0,25","-0,4150374993",-2,13
962,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4268",0,0,0,0,1,0,0,1,,,,,0,0,0,0,0,1,,,,,0,0,0,1,,,,,,0,1,1,,,,,0,0,,,"0,5922","0,6764","0,5928","0,6764",,"0,6723","0,6962","-0,0239",0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,2,,,,,,,,,3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",0
963,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4274",1,1,1,1,1,0,0,1,,,,,1,1,1,0,0,0,,,,,1,1,0,1,,,,,,1,1,0,,,,,1,0,,,"0,5924","0,6895","0,5930","0,6895",,"0,8740","0,8960","-0,0221",2,2,2,2,2,2,2,2,2,2,0,1,0,1,1,2,,,,,,,,,12,5,"0,7058823529","0,2941176471","-0,5025003405","-1,765534746",11,5,"0,6875","0,3125","-0,5405683814","-1,678071905",12
964,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4269",0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,,,,,0,0,0,1,,,,,,0,1,0,,,,,0,0,,,"0,5924","0,6776","0,5930","0,6776",,"0,6723","0,6962","-0,0239",0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,,,,,,,,,3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",0
965,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4275",1,1,1,1,0,0,1,0,,,,,1,1,1,0,0,0,,,,,1,1,0,0,,,,,,1,0,0,,,,,1,0,,,"0,5929","0,6919","0,5935","0,6919",,"0,9367","0,9544","-0,0178",2,2,2,2,2,2,2,2,2,0,1,1,1,2,1,0,,,,,,,,,11,6,"0,6470588235","0,3529411765","-0,6280312226","-1,502500341",10,6,"0,625","0,375","-0,6780719051","-1,415037499",11
966,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4271",0,0,0,0,0,1,1,0,,,,,0,0,0,1,1,1,,,,,0,0,1,0,,,,,,0,0,1,,,,,0,1,,,"0,5921","0,6695","0,5927","0,6695",,"0,7871","0,8113","-0,0242",0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,,,,,,,,,4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",4,12,"0,25","0,75",-2,"-0,4150374993",0
967,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4277",1,1,1,1,0,0,0,0,,,,,1,1,1,0,0,0,,,,,1,1,0,0,,,,,,1,0,0,,,,,1,0,,,"0,5927","0,6945","0,5933","0,6945",,"0,9774","0,9887","-0,0113",2,2,2,2,2,2,2,2,2,0,1,0,1,0,1,1,,,,,,,,,10,7,"0,5882352941","0,4117647059","-0,7655347464","-1,280107919",9,7,"0,5625","0,4375","-0,8300749986","-1,192645078",10
968,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4272",0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,,,"0,5936","0,6945","0,5942","0,6945",,"0,3228","0,3373","-0,0145",0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,,,,,,,,,1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",1,15,"0,0625","0,9375",-4,"-0,09310940439",0
969,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4278",1,1,1,1,1,0,0,0,,,,,1,1,1,0,0,0,,,,,1,1,0,0,,,,,,1,1,0,,,,,1,0,,,"0,5939","0,6931","0,5944","0,6931",,"0,8740","0,8960","-0,0221",2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,,,,,,,,,12,5,"0,7058823529","0,2941176471","-0,5025003405","-1,765534746",11,5,"0,6875","0,3125","-0,5405683814","-1,678071905",12
970,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4274",0,0,0,0,0,1,0,0,,,,,0,0,0,1,0,0,,,,,0,0,1,0,,,,,,0,0,0,,,,,0,1,,,"0,5948","0,6940","0,5953","0,6940",,"0,3228","0,3373","-0,0145",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,,,,,,,,,1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",1,15,"0,0625","0,9375",-4,"-0,09310940439",0
971,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4280",1,1,1,1,1,0,0,1,,,,,1,1,1,0,1,1,,,,,1,1,0,1,,,,,,1,1,1,,,,,1,0,,,"0,5937","0,6836","0,5943","0,6836",,"0,6723","0,6962","-0,0239",2,2,2,2,2,2,2,2,2,2,0,1,2,1,2,2,,,,,,,,,14,3,"0,8235294118","0,1764705882","-0,2801079192","-2,502500341",13,3,"0,8125","0,1875","-0,2995602819","-2,415037499",14
972,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4275",0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,1,,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,,,"0,5943","0,6882","0,5949","0,6882",,"0,5226","0,5436","-0,0210",0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,2,15,"0,1176470588","0,8823529412","-3,087462841","-0,1805722456",2,14,"0,125","0,875",-3,"-0,1926450779",0
973,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4281",1,1,1,1,1,1,1,0,,,,,1,1,1,1,0,1,,,,,1,1,1,0,,,,,,1,1,1,,,,,1,1,,,"0,5933","0,6830","0,5938","0,6830",,"0,6723","0,6962","-0,0239",2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,,,,,,,,,14,3,"0,8235294118","0,1764705882","-0,2801079192","-2,502500341",13,3,"0,8125","0,1875","-0,2995602819","-2,415037499",14
974,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4277",0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,,,"0,5932","0,6832","0,5938","0,6832",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,,,,,,,,,0,17,0,1,#NUM!,0,0,16,0,1,#NUM!,0,0
975,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4283",1,1,1,1,1,0,0,0,,,,,1,1,1,0,0,1,,,,,1,1,0,0,,,,,,1,1,1,,,,,1,0,,,"0,5934","0,6905","0,5940","0,6905",,"0,8740","0,8960","-0,0221",2,2,2,2,2,2,2,2,2,2,1,0,0,0,2,0,,,,,,,,,12,5,"0,7058823529","0,2941176471","-0,5025003405","-1,765534746",11,5,"0,6875","0,3125","-0,5405683814","-1,678071905",12
976,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4278",0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,,,"0,5943","0,6915","0,5949","0,6915",,"0,3228","0,3373","-0,0145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",1,15,"0,0625","0,9375",-4,"-0,09310940439",0
977,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4284",1,1,1,1,1,0,0,0,,,,,1,1,1,0,1,1,,,,,1,1,0,0,,,,,,1,1,1,,,,,1,0,,,"0,5941","0,6873","0,5946","0,6873",,"0,7871","0,8113","-0,0242",2,2,2,2,2,2,2,2,2,2,0,1,2,0,2,0,,,,,,,,,13,4,"0,7647058824","0,2352941176","-0,3870231231","-2,087462841",12,4,"0,75","0,25","-0,4150374993",-2,13
978,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4280",0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,,,"0,5950","0,6906","0,5955","0,6906",,"0,3228","0,3373","-0,0145",0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,,,,,,,,,1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",1,15,"0,0625","0,9375",-4,"-0,09310940439",0
979,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4286",1,1,1,1,1,0,1,0,,,,,1,1,1,0,0,1,,,,,1,1,0,0,,,,,,1,1,1,,,,,1,0,,,"0,5947","0,6864","0,5953","0,6864",,"0,7871","0,8113","-0,0242",2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,0,,,,,,,,,13,4,"0,7647058824","0,2352941176","-0,3870231231","-2,087462841",12,4,"0,75","0,25","-0,4150374993",-2,13
980,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4281",0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,,,"0,5956","0,6897","0,5962","0,6897",,"0,3228","0,3373","-0,0145",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,,,,,,,,,1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",1,15,"0,0625","0,9375",-4,"-0,09310940439",0
981,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4287",1,1,1,1,1,0,0,0,,,,,1,1,1,0,1,1,,,,,1,1,0,0,,,,,,1,1,1,,,,,1,0,,,"0,5946","0,6794","0,5951","0,6794",,"0,6723","0,6962","-0,0239",2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,0,,,,,,,,,14,3,"0,8235294118","0,1764705882","-0,2801079192","-2,502500341",13,3,"0,8125","0,1875","-0,2995602819","-2,415037499",14
982,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4283",0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,,,"0,5955","0,6882","0,5960","0,6882",,"0,3228","0,3373","-0,0145",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,,,,,,,,,1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",1,15,"0,0625","0,9375",-4,"-0,09310940439",0
983,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4289",1,1,1,1,1,0,0,0,,,,,1,1,1,0,0,0,,,,,1,1,0,0,,,,,,1,1,0,,,,,1,0,,,"0,5960","0,6880","0,5965","0,6880",,"0,9367","0,9544","-0,0178",2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,,,,,,,,,11,6,"0,6470588235","0,3529411765","-0,6280312226","-1,502500341",10,6,"0,625","0,375","-0,6780719051","-1,415037499",11
984,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4284",0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,,,"0,5968","0,6881","0,5973","0,6881",,"0,3228","0,3373","-0,0145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,1,16,"0,05882352941","0,9411764706","-4,087462841","-0,08746284125",1,15,"0,0625","0,9375",-4,"-0,09310940439",0
985,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4290",1,1,1,1,1,0,1,0,,,,,1,1,1,0,1,0,,,,,1,1,0,0,,,,,,1,1,0,,,,,1,0,,,"0,5966","0,6840","0,5971","0,6840",,"0,7871","0,8113","-0,0242",2,2,2,2,2,2,2,2,2,2,0,1,2,2,0,0,,,,,,,,,13,4,"0,7647058824","0,2352941176","-0,3870231231","-2,087462841",12,4,"0,75","0,25","-0,4150374993",-2,13
986,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4286",0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,,,"0,5972","0,6826","0,5977","0,6826",,"0,5226","0,5436","-0,0210",0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,,,,,,,,,2,15,"0,1176470588","0,8823529412","-3,087462841","-0,1805722456",2,14,"0,125","0,875",-3,"-0,1926450779",0
987,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4291",1,1,1,1,1,1,0,1,,,,,1,1,1,1,0,1,,,,,1,1,1,1,,,,,,1,1,1,,,,,1,1,,,"0,5962","0,6779","0,5967","0,6779",,"0,6723","0,6962","-0,0239",2,2,2,2,2,2,2,2,2,2,0,2,1,0,2,2,,,,,,,,,14,3,"0,8235294118","0,1764705882","-0,2801079192","-2,502500341",13,3,"0,8125","0,1875","-0,2995602819","-2,415037499",14
988,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4287",0,0,0,0,0,1,1,0,,,,,0,0,0,1,0,0,,,,,0,0,1,0,,,,,,0,0,0,,,,,0,1,,,"0,5961","0,6732","0,5967","0,6732",,"0,6723","0,6962","-0,0239",0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,,,,,,,,,3,14,"0,1764705882","0,8235294118","-2,502500341","-0,2801079192",3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",0
989,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4293",1,1,1,1,1,0,0,1,,,,,1,1,1,0,1,1,,,,,1,1,0,1,,,,,,1,1,1,,,,,1,0,,,"0,5952","0,6783","0,5957","0,6783",,"0,6723","0,6962","-0,0239",2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,,,,,,,,,14,3,"0,8235294118","0,1764705882","-0,2801079192","-2,502500341",13,3,"0,8125","0,1875","-0,2995602819","-2,415037499",14
990,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4289",0,0,0,0,0,1,1,1,,,,,0,0,0,1,1,0,,,,,0,0,1,1,,,,,,0,0,0,,,,,0,1,,,"0,5944","0,6637","0,5949","0,6637",,"0,7871","0,8113","-0,0242",0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,,,,,,,,,4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",4,12,"0,25","0,75",-2,"-0,4150374993",0
991,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4294",1,1,1,1,1,1,1,0,,,,,1,1,1,1,0,0,,,,,1,1,1,0,,,,,,1,1,0,,,,,1,1,,,"0,5942","0,6854","0,5947","0,6854",,"0,7871","0,8113","-0,0242",2,2,2,2,2,2,2,2,2,2,0,2,1,2,0,1,,,,,,,,,13,4,"0,7647058824","0,2352941176","-0,3870231231","-2,087462841",12,4,"0,75","0,25","-0,4150374993",-2,13
992,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4290",0,0,0,0,0,1,1,1,,,,,0,0,0,1,0,0,,,,,0,0,1,1,,,,,,0,0,0,,,,,0,1,,,"0,5934","0,6651","0,5940","0,6651",,"0,7871","0,8113","-0,0242",0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,2,,,,,,,,,4,13,"0,2352941176","0,7647058824","-2,087462841","-0,3870231231",4,12,"0,25","0,75",-2,"-0,4150374993",0
