t,Entrada,,,Converte_4,Media_Atual_4,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON
3319,"2,18",1,"0,7833333333",1,"0,6166666667",1,"0,445917445",0,"0,3473937933",0,"0,2624284423",0,"0,1666164507",0,"0,1036456764",0,"0,04700210907",0,"0,02018680325",1,"0,3833333333","0,4925677119","0,9502721573","0,003291998959"
3320,"5,72",1,"0,8",1,"0,6333333333",1,"0,4460843373",0,"0,3472891566",0,"0,2623493976",0,"0,1665662651",0,"0,1036144578",0,"0,04698795181",0,"0,02018072289",1,"0,4","0,4958847037","0,9494660968","-0,0008060604818"
3321,"1,12",1,"0,8",1,"0,6333333333",1,"0,4462511292",1,"0,3474856971",1,"0,2625715146",0,"0,1665161096",0,"0,1035832581",0,"0,04697380307",0,"0,02017464619",1,"0,4166666667","0,4986320084","0,9471348667","-0,002331230113"
3322,"1,11",0,"0,8",0,"0,65",0,"0,4461167971",0,"0,3473810957",0,"0,2624924744",0,"0,1664659843",0,"0,1035520771",0,"0,04695966285",0,"0,02016857315",0,"0,4333333333","0,4986320084","0,9472032353","0,00006836865551"
3323,"1,24",0,"0,7833333333",0,"0,6333333333",0,"0,4459825459",0,"0,3472765573",0,"0,2624134818",0,"0,1664158893",0,"0,1035209148",0,"0,04694553115",0,"0,02016250376",0,"0,4166666667","0,4958847037","0,9461464997","-0,00105673565"
3324,"1,01",1,"0,7666666667",0,"0,6166666667",0,"0,4458483755",0,"0,3471720818",0,"0,2623345367",0,"0,1663658243",0,"0,1034897714",0,"0,04693140794",0,"0,02015643803",0,"0,4166666667","0,4958847037","0,94657464","0,0004281403306"
3325,"1,05",0,"0,7666666667",0,"0,6",0,"0,4457142857",0,"0,3470676692",0,"0,2622556391",0,"0,1663157895",0,"0,1034586466",0,"0,04691729323",0,"0,02015037594",0,"0,4","0,4925677119","0,9462092955","-0,0003653444884"
3326,"4,93",0,"0,75",0,"0,6",0,"0,4455802766",0,"0,3469633193",0,"0,2621767889",0,"0,1662657847",0,"0,1034275406",0,"0,04690318701",0,"0,0201443175",0,"0,4","0,4925677119","0,9484419039","0,00223260843"
3327,"3,08",1,"0,7333333333",1,"0,5833333333",1,"0,4457469191",1,"0,3471596032",1,"0,2623985573",0,"0,16621581",0,"0,1033964533",0,"0,04688908927",0,"0,0201382627",1,"0,4","0,4958847037","0,9468737716","-0,001568132312"
3328,1,1,"0,75",1,"0,6",1,"0,4459134615",1,"0,3473557692",0,"0,2623197115",0,"0,1661658654",0,"0,1033653846",0,"0,046875",0,"0,02013221154",1,"0,4166666667","0,4986320084","0,9459973842","-0,0008763874469"
3329,"1,45",0,"0,7666666667",0,"0,6166666667",0,"0,4457795134",0,"0,3472514269",0,"0,2622409132",0,"0,1661159507",0,"0,1033343346",0,"0,04686091919",0,"0,02012616401",0,"0,4333333333","0,4986320084","0,9459973842",0
3330,"2,14",1,"0,75",1,"0,6",0,"0,4456456456",0,"0,3471471471",0,"0,2621621622",0,"0,1660660661",0,"0,1033033033",0,"0,04684684685",0,"0,02012012012",0,"0,4166666667","0,4958847037","0,9461801764","0,0001827922526"
3331,"1,62",1,"0,7666666667",1,"0,6166666667",1,"0,4458120684",0,"0,3470429301",0,"0,2620834584",0,"0,1660162113",0,"0,1032722906",0,"0,04683278295",0,"0,02011407986",1,"0,4166666667","0,4986320084","0,9454127042","-0,0007674722407"
3332,"1,38",1,"0,7833333333",1,"0,6333333333",0,"0,4456782713",0,"0,3469387755",0,"0,2620048019",0,"0,1659663866",0,"0,1032412965",0,"0,04681872749",0,"0,02010804322",0,"0,4333333333","0,4986320084","0,9454127042",0
3333,"1,52",1,"0,7833333333",0,"0,6333333333",0,"0,4455445545",0,"0,3468346835",0,"0,2619261926",0,"0,1659165917",0,"0,103210321",0,"0,04680468047",0,"0,0201020102",0,"0,4333333333","0,4986320084","0,9454127042",0
3334,"1,41",1,"0,7833333333",1,"0,6166666667",0,"0,4454109178",0,"0,3467306539",0,"0,2618476305",0,"0,1658668266",0,"0,1031793641",0,"0,04679064187",0,"0,0200959808",0,"0,4333333333","0,4986320084","0,9454127042",0
3335,"2,73",1,"0,7833333333",0,"0,6166666667",0,"0,4452773613",0,"0,3466266867",0,"0,2617691154",0,"0,1658170915",0,"0,1031484258",0,"0,04677661169",0,"0,02008995502",0,"0,4166666667","0,4958847037","0,9455388486","0,0001261443888"
3336,"2,01",1,"0,7833333333",1,"0,6",1,"0,4454436451",1,"0,346822542",0,"0,2616906475",0,"0,1657673861",0,"0,103117506",0,"0,04676258993",0,"0,02008393285",1,"0,4","0,4958847037","0,9417692216","-0,003769626989"
3337,1,1,"0,7833333333",1,"0,6",0,"0,4453101588",0,"0,3467186095",0,"0,2616122266",0,"0,1657177105",0,"0,1030866047",0,"0,04674857657",0,"0,02007791429",1,"0,4166666667","0,4986320084","0,9410556452","-0,0007135763691"
3338,"2,85",0,"0,7833333333",0,"0,6166666667",0,"0,4451767525",0,"0,3466147394",0,"0,2615338526",0,"0,1656680647",0,"0,103055722",0,"0,0467345716",0,"0,02007189934",0,"0,4333333333","0,4986320084","0,9410556452",0
3339,"9,62",1,"0,7666666667",1,"0,6166666667",1,"0,445342917",1,"0,3468104223",0,"0,2614555256",0,"0,1656184486",0,"0,1030248577",0,"0,04672057502",0,"0,02006588799",1,"0,4333333333","0,5008190014","0,9431942696","0,002138624322"
3340,"2,61",1,"0,7833333333",1,"0,6333333333",1,"0,445508982",1,"0,347005988",1,"0,2616766467",1,"0,1658682635",0,"0,102994012",0,"0,04670658683",0,"0,02005988024",1,"0,45","0,5024529992","0,9459882538","0,002793984237"
3341,1,1,"0,7833333333",1,"0,6333333333",1,"0,4456749476",0,"0,3469021251",0,"0,2615983239",0,"0,1658186172",0,"0,1029631847",0,"0,046692607",0,"0,02005387609",1,"0,4666666667","0,5035393853","0,9470749306","0,00108667682"
3342,"2,41",0,"0,7833333333",0,"0,6333333333",0,"0,4455415919",0,"0,3467983244",0,"0,2615200479",0,"0,1657690006",0,"0,1029323758",0,"0,04667863555",0,"0,02004787552",0,"0,4666666667","0,5024529992","0,9480133675","0,0009384369058"
3343,1,1,"0,7833333333",1,"0,6333333333",1,"0,4457074484",0,"0,3466945857",0,"0,2614418187",0,"0,1657194137",0,"0,1029015854",0,"0,04666467245",0,"0,02004187855",1,"0,4666666667","0,5035393853","0,9496534036","0,001640036062"
3344,"4,19",0,"0,8",0,"0,65",0,"0,4455741627",0,"0,3465909091",0,"0,2613636364",0,"0,1656698565",0,"0,1028708134",0,"0,0466507177",0,"0,02003588517",0,"0,4833333333","0,5035393853","0,947451297","-0,002202106607"
3345,"2,05",1,"0,7833333333",1,"0,6333333333",1,"0,4457399103",1,"0,3467862481",1,"0,2615844544",0,"0,1656203288",0,"0,1028400598",0,"0,0466367713",0,"0,02002989537",1,"0,4833333333","0,5040817004","0,9475418071","0,00009051008355"
3346,"45,68",1,"0,7833333333",1,"0,6333333333",0,"0,4456066946",0,"0,3466826061",0,"0,2615062762",0,"0,1655708308",0,"0,1028093246",0,"0,04662283323",0,"0,02002390915",1,"0,4833333333","0,5040817004","0,9493623024","0,001820495375"
3347,"1,98",1,"0,7833333333",1,"0,6333333333",1,"0,4457723334",1,"0,346877801",1,"0,2617269196",1,"0,1658201374",1,"0,1030773827",1,"0,04690767852",0,"0,0200179265",1,"0,4833333333","0,5040817004","0,9513758015","0,002013499094"
3348,"1,38",1,"0,7833333333",1,"0,6333333333",0,"0,4456391876",0,"0,3467741935",0,"0,2616487455",0,"0,1657706093",0,"0,103046595",0,"0,04689366786",0,"0,02001194743",0,"0,5","0,5040817004","0,9484318039","-0,002943997617"
3349,"11,22",1,"0,7833333333",0,"0,6333333333",0,"0,4455061212",0,"0,346670648",0,"0,2615706181",0,"0,1657211108",0,"0,1030158256",0,"0,04687966557",0,"0,02000597193",0,"0,5","0,5040817004","0,9465235086","-0,001908295318"
3350,"5,03",1,"0,7833333333",1,"0,6333333333",1,"0,4456716418",1,"0,3468656716",1,"0,2617910448",1,"0,1659701493",1,"0,1032835821",0,"0,04686567164",0,"0,02",1,"0,5","0,5040817004","0,9453092466","-0,001214261988"
3351,"27,41",1,"0,7833333333",1,"0,6333333333",1,"0,4458370636",1,"0,3470605789",1,"0,2620113399",0,"0,1659206207",0,"0,1032527604",0,"0,04685168606",0,"0,01999403163",1,"0,5","0,5040817004","0,9446242519","-0,0006849946834"
3352,"1,53",1,"0,8",1,"0,65",1,"0,4460023866",1,"0,3472553699",1,"0,2622315036",1,"0,1661694511",1,"0,1035202864",1,"0,04713603819",0,"0,01998806683",1,"0,5166666667","0,5035393853","0,9395269927","-0,005097259212"
3353,"6,27",1,"0,8",1,"0,65",0,"0,4458693707",0,"0,3471518044",0,"0,2621532956",0,"0,1661198926",0,"0,1034894125",0,"0,04712198032",0,"0,01998210558",0,"0,5333333333","0,5035393853","0,9307938436","-0,008733149069"
3354,"1,6",1,"0,8",1,"0,65",1,"0,4460345856",1,"0,347346452",1,"0,2623732856",1,"0,1663685152",0,"0,1034585569",0,"0,04710793083",0,"0,01997614788",1,"0,5166666667","0,5035393853","0,9265923995","-0,004201444123"
3355,"2,45",1,"0,8",1,"0,65",0,"0,4459016393",0,"0,347242921",0,"0,262295082",0,"0,166318927",0,"0,1034277198",0,"0,04709388972",0,"0,01997019374",0,"0,5166666667","0,5040817004","0,9252083739","-0,00138402564"
3356,"1,01",1,"0,8",1,"0,6666666667",1,"0,4460667461",0,"0,3471394517",0,"0,2622169249",0,"0,1662693683",0,"0,1033969011",0,"0,04707985697",0,"0,01996424315",1,"0,5166666667","0,5035393853","0,9236304417","-0,001577932139"
3357,"1,17",0,"0,8",0,"0,6666666667",0,"0,4459338695",0,"0,3470360441",0,"0,2621388144",0,"0,1662198391",0,"0,1033661007",0,"0,04706583259",0,"0,0199582961",0,"0,5166666667","0,5040817004","0,9211859107","-0,002444530998"
3358,"1,23",1,"0,7833333333",0,"0,6666666667",0,"0,4458010721",0,"0,346932698",0,"0,2620607504",0,"0,1661703395",0,"0,1033353186",0,"0,04705181656",0,"0,01995235259",0,"0,5166666667","0,5040817004","0,9232552892","0,002069378427"
3359,"1,2",1,"0,7833333333",0,"0,65",0,"0,4456683537",0,"0,3468294135",0,"0,261982733",0,"0,1661208693",0,"0,1033045549",0,"0,04703780887",0,"0,01994641262",0,"0,5","0,5040817004","0,9222166346","-0,001038654549"
3360,"3,22",1,"0,7833333333",0,"0,65",0,"0,4455357143",0,"0,3467261905",0,"0,2619047619",0,"0,1660714286",0,"0,1032738095",0,"0,04702380952",0,"0,01994047619",0,"0,5","0,5040817004","0,9235754152","0,001358780537"
3361,"1,08",1,"0,8",1,"0,65",1,"0,4457006843",1,"0,3469205594",0,"0,2618268373",0,"0,1660220173",0,"0,1032430824",0,"0,04700981851",0,"0,01993454329",1,"0,5","0,5040817004","0,9250169579","0,001441542732"
3362,"1,38",0,"0,8",0,"0,65",0,"0,4455681142",0,"0,3468173706",0,"0,261748959",0,"0,1659726353",0,"0,1032123736",0,"0,04699583581",0,"0,01992861392",0,"0,5","0,5040817004","0,9235137305","-0,001503227369"
3363,"1,2",1,"0,7833333333",0,"0,65",0,"0,445435623",0,"0,3467142432",0,"0,261671127",0,"0,1659232828",0,"0,103181683",0,"0,04698186143",0,"0,01992268808",0,"0,5","0,5040817004","0,9298018858","0,006288155239"
3364,"2,28",1,"0,7833333333",0,"0,6333333333",0,"0,4453032105",0,"0,3466111772",0,"0,2615933413",0,"0,1658739596",0,"0,1031510107",0,"0,04696789536",0,"0,01991676576",0,"0,4833333333","0,5035393853","0,9281554164","-0,001646469314"
3365,"12,52",1,"0,7833333333",1,"0,6166666667",1,"0,4454680535",0,"0,3465081724",0,"0,2615156018",0,"0,1658246657",0,"0,1031203566",0,"0,04695393759",0,"0,01991084695",1,"0,4833333333","0,5040817004","0,9306981801","0,002542763619"
3366,"1,09",1,"0,7833333333",1,"0,6166666667",1,"0,4456327986",1,"0,3467023173",1,"0,261734997",1,"0,1660724896",1,"0,1033868093",0,"0,04693998812",0,"0,01990493167",1,"0,4833333333","0,5040817004","0,9291010651","-0,001597114991"
3367,"1,48",0,"0,7833333333",0,"0,6166666667",0,"0,4455004455",0,"0,3465993466",0,"0,2616572617",0,"0,166023166",0,"0,1033561034",0,"0,04692604693",0,"0,0198990199",0,"0,4833333333","0,5035393853","0,9276423472","-0,001458717835"
3368,"1,05",1,"0,7666666667",1,"0,6",0,"0,445368171",0,"0,3464964371",0,"0,2615795724",0,"0,1659738717",0,"0,1033254157",0,"0,04691211401",0,"0,01989311164",0,"0,4666666667","0,5024529992","0,9242377816","-0,003404565593"
3369,"1,11",0,"0,7666666667",0,"0,6",0,"0,4452359751",0,"0,3463935886",0,"0,2615019294",0,"0,1659246067",0,"0,1032947462",0,"0,04689818937",0,"0,01988720689",0,"0,45","0,5008190014","0,9216262521","-0,002611529546"
3370,"2,79",0,"0,75",0,"0,5833333333",0,"0,4451038576",0,"0,3462908012",0,"0,2614243323",0,"0,1658753709",0,"0,103264095",0,"0,046884273",0,"0,01988130564",0,"0,4333333333","0,4986320084","0,9216747999","0,00004854775742"
3371,"1,36",1,"0,75",1,"0,5833333333",1,"0,4452684663",1,"0,3464847226",0,"0,2613467814",0,"0,1658261643",0,"0,1032334619",0,"0,04687036488",0,"0,01987540789",1,"0,4333333333","0,5008190014","0,9171269814","-0,004547818471"
3372,"2,5",1,"0,75",0,"0,6",0,"0,4451364176",0,"0,3463819692",0,"0,2612692764",0,"0,165776987",0,"0,103202847",0,"0,04685646501",0,"0,01986951364",0,"0,45","0,5008190014","0,9150917189","-0,002035262485"
3373,"1,4",1,"0,75",1,"0,5833333333",1,"0,4453009191",0,"0,3462792766",0,"0,2611918174",0,"0,1657278387",0,"0,1031722502",0,"0,04684257338",0,"0,01986362289",1,"0,4333333333","0,5008190014","0,909090861","-0,006000857899"
3374,193,1,"0,75",0,"0,5833333333",0,"0,4451689389",0,"0,3461766449",0,"0,2611144043",0,"0,1656787196",0,"0,1031416716",0,"0,04682868998",0,"0,01985773563",0,"0,4333333333","0,4986320084","0,9056916132","-0,003399247819"
3375,42,1,"0,7666666667",1,"0,5833333333",1,"0,4453333333",1,"0,3463703704",1,"0,2613333333",1,"0,1659259259",1,"0,1034074074",1,"0,04711111111",1,"0,02014814815",1,"0,4333333333","0,5008190014","0,900972272","-0,004719341195"
3376,"16,86",1,"0,7666666667",1,"0,5833333333",1,"0,4454976303",1,"0,346563981",1,"0,2615521327",1,"0,1661729858",1,"0,1036729858",1,"0,04739336493",0,"0,02014218009",1,"0,45","0,5024529992","0,9038811573","0,002908885309"
3377,"1,18",1,"0,7666666667",1,"0,5833333333",1,"0,44566183",1,"0,3467574771",1,"0,2617708025",1,"0,1664198993",1,"0,1039384069",0,"0,04737933077",0,"0,02013621558",1,"0,45","0,5024529992","0,8946109926","-0,009270164657"
3378,"1,54",1,"0,7833333333",0,"0,6",0,"0,4455298993",0,"0,3466548253",0,"0,2616933097",0,"0,1663706335",0,"0,1039076377",0,"0,04736530491",0,"0,02013025459",0,"0,4666666667","0,5024529992","0,8967874719","0,002176479222"
3379,"1,97",1,"0,7833333333",1,"0,5833333333",0,"0,4453980468",0,"0,3465522344",0,"0,2616158627",0,"0,1663213969",0,"0,1038768867",0,"0,04735128736",0,"0,02012429713",0,"0,4666666667","0,5024529992","0,9030278833","0,006240411443"
3380,"1,4",1,"0,7833333333",1,"0,5833333333",0,"0,4452662722",0,"0,3464497041",0,"0,2615384615",0,"0,1662721893",0,"0,1038461538",0,"0,04733727811",0,"0,0201183432",0,"0,45","0,5008190014","0,8968581141","-0,006169769207"
3381,"1,44",1,"0,7833333333",0,"0,5833333333",0,"0,4451345756",0,"0,3463472345",0,"0,2614611062",0,"0,1662230109",0,"0,1038154392",0,"0,04732327714",0,"0,02011239278",0,"0,4333333333","0,4986320084","0,8932641266","-0,003593987513"
3382,"1,24",1,"0,7833333333",0,"0,5666666667",0,"0,4450029568",0,"0,3462448255",0,"0,2613837966",0,"0,1661738616",0,"0,1037847428",0,"0,04730928445",0,"0,02010644589",0,"0,4166666667","0,4958847037","0,8947590822","0,001494955588"
3383,"1,23",1,"0,8",0,"0,5666666667",0,"0,4448714159",0,"0,3461424771",0,"0,2613065327",0,"0,1661247414",0,"0,1037540644",0,"0,04729530003",0,"0,02010050251",0,"0,4166666667","0,4958847037","0,895744968","0,0009858858011"
3384,1,1,"0,8166666667",0,"0,5666666667",0,"0,4447399527",0,"0,3460401891",0,"0,2612293144",0,"0,1660756501",0,"0,1037234043",0,"0,04728132388",0,"0,02009456265",0,"0,4166666667","0,4958847037","0,895744968",0
3385,1,0,"0,8166666667",0,"0,5666666667",0,"0,4446085672",0,"0,3459379616",0,"0,2611521418",0,"0,1660265879",0,"0,1036927622",0,"0,04726735598",0,"0,02008862629",0,"0,4166666667","0,4958847037","0,895744968",0
3386,"1,69",0,"0,8166666667",0,"0,5666666667",0,"0,4444772593",0,"0,3458357944",0,"0,2610750148",0,"0,1659775546",0,"0,1036621382",0,"0,04725339634",0,"0,02008269344",0,"0,4166666667","0,4958847037","0,8979391804","0,002194212476"
3387,"1,1",1,"0,8166666667",1,"0,5666666667",0,"0,4443460289",0,"0,3457336876",0,"0,2609979333",0,"0,1659285503",0,"0,1036315323",0,"0,04723944494",0,"0,0200767641",0,"0,4166666667","0,4958847037","0,9011170784","0,003177897917"
3388,"7,54",0,"0,8166666667",0,"0,5666666667",0,"0,444214876",0,"0,3456316411",0,"0,2609208973",0,"0,165879575",0,"0,1036009445",0,"0,04722550177",0,"0,02007083825",0,"0,4","0,4925677119","0,8951492113","-0,00596786706"
3389,"1,47",1,"0,8",1,"0,55",1,"0,4443788728",1,"0,3458247271",1,"0,261138979",1,"0,1661257008",0,"0,1035703747",0,"0,04721156683",0,"0,0200649159",1,"0,3833333333","0,4925677119","0,9021432618","0,006994050452"
3390,"1,84",1,"0,8166666667",1,"0,5666666667",0,"0,4442477876",0,"0,3457227139",0,"0,2610619469",0,"0,1660766962",0,"0,103539823",0,"0,04719764012",0,"0,02005899705",0,"0,4","0,4925677119","0,9019751619","-0,0001680998934"
3391,"2,64",1,"0,8166666667",1,"0,5666666667",0,"0,4441167797",0,"0,3456207608",0,"0,2609849602",0,"0,1660277204",0,"0,1035092893",0,"0,04718372162",0,"0,02005308169",0,"0,4","0,4925677119","0,9012729349","-0,000702226936"
3392,"14,74",1,"0,8166666667",1,"0,5666666667",1,"0,4442806604",0,"0,3455188679",0,"0,2609080189",0,"0,1659787736",0,"0,1034787736",0,"0,04716981132",0,"0,02004716981",1,"0,3833333333","0,4925677119","0,9083508946","0,007077959705"
3393,"1,34",1,"0,8166666667",1,"0,5666666667",1,"0,4444444444",1,"0,3457117595",1,"0,2611258473",1,"0,16622458",1,"0,1037430003",0,"0,04715590922",0,"0,02004126142",1,"0,4","0,4958847037","0,9104368722","0,002085977538"
3394,2,1,"0,8166666667",0,"0,5833333333",0,"0,4443134944",0,"0,3456098998",0,"0,2610489098",0,"0,166175604",0,"0,1037124337",0,"0,04714201532",0,"0,02003535651",0,"0,4166666667","0,4958847037","0,9115286015","0,001091729338"
3395,"1,13",1,"0,8166666667",1,"0,5666666667",0,"0,4441826215",0,"0,3455081001",0,"0,2609720177",0,"0,1661266568",0,"0,1036818851",0,"0,0471281296",0,"0,02002945508",1,"0,4166666667","0,4986320084","0,9100461041","-0,001482497385"
3396,"5,95",0,"0,8166666667",0,"0,5833333333",0,"0,4440518257",0,"0,3454063604",0,"0,2608951708",0,"0,1660777385",0,"0,1036513545",0,"0,04711425206",0,"0,02002355713",0,"0,4333333333","0,4986320084","0,9090017277","-0,001044376449"
3397,"3,53",1,"0,8",1,"0,5666666667",1,"0,4442154843",1,"0,345599058",1,"0,2611127465",1,"0,1663232264",0,"0,1036208419",0,"0,04710038269",0,"0,02001766264",1,"0,4166666667","0,4986320084","0,9054793212","-0,003522406464"
3398,"1,49",1,"0,8",1,"0,5666666667",1,"0,4443790465",1,"0,3457916421",0,"0,2610359035",0,"0,166274279",0,"0,1035903473",0,"0,04708652148",0,"0,02001177163",1,"0,4166666667","0,4986320084","0,9054793212",0
3399,"11,95",1,"0,8166666667",1,"0,5833333333",0,"0,4442483083",0,"0,3456899088",0,"0,2609591056",0,"0,1662253604",0,"0,1035598706",0,"0,04707266843",0,"0,02000588408",0,"0,4333333333","0,4986320084","0,9054793212",0
3400,"1,17",1,"0,8166666667",1,"0,5833333333",1,"0,4444117647",1,"0,3458823529",1,"0,2611764706",1,"0,1664705882",1,"0,1038235294",0,"0,04705882353",0,"0,02",1,"0,4166666667","0,4986320084","0,9078137492","0,00233442801"
3401,"1,94",1,"0,8166666667",0,"0,5833333333",0,"0,4442810938",0,"0,3457806527",0,"0,2610996766",0,"0,1664216407",0,"0,1037930021",0,"0,04704498677",0,"0,01999411938",0,"0,4166666667","0,4958847037","0,9128007319","0,004986982672"
3402,"1,11",1,"0,8166666667",1,"0,5666666667",0,"0,4441504997",0,"0,3456790123",0,"0,2610229277",0,"0,1663727219",0,"0,1037624927",0,"0,04703115814",0,"0,01998824221",0,"0,4","0,4925677119","0,9155111795","0,002710447575"
3403,"2,74",0,"0,8333333333",0,"0,5833333333",0,"0,4440199824",0,"0,3455774317",0,"0,2609462239",0,"0,1663238319",0,"0,1037320012",0,"0,04701733764",0,"0,0199823685",0,"0,4","0,4925677119","0,9166873785","0,001176199061"
3404,1,1,"0,8166666667",1,"0,5666666667",1,"0,4441833137",1,"0,3457696827",0,"0,2608695652",0,"0,1662749706",0,"0,1037015276",0,"0,04700352526",0,"0,01997649824",1,"0,3833333333","0,4925677119","0,9225644278","0,005877049277"
3405,"1,95",0,"0,8333333333",0,"0,5833333333",0,"0,4440528634",0,"0,3456681351",0,"0,2607929515",0,"0,166226138",0,"0,103671072",0,"0,046989721",0,"0,01997063142",0,"0,4","0,4925677119","0,9225306813","-0,00003374650992"
3406,"1,17",1,"0,8166666667",1,"0,5666666667",0,"0,4439224897",0,"0,3455666471",0,"0,2607163829",0,"0,1661773341",0,"0,1036406342",0,"0,04697592484",0,"0,01996476806",0,"0,3833333333","0,4886694324","0,9197045624","-0,002826118893"
3407,"2,88",1,"0,8166666667",0,"0,5666666667",0,"0,4437921925",0,"0,3454652187",0,"0,2606398591",0,"0,1661285588",0,"0,1036102143",0,"0,04696213678",0,"0,01995890813",0,"0,3666666667","0,484175825","0,9118022682","-0,007902294204"
3408,"2,72",1,"0,8166666667",1,"0,55",1,"0,4439553991",1,"0,345657277",0,"0,2605633803",0,"0,1660798122",0,"0,1035798122",0,"0,04694835681",0,"0,01995305164",1,"0,35","0,484175825","0,9145512279","0,002748959675"
3409,"1,63",1,"0,8166666667",1,"0,55",1,"0,4441185098",1,"0,3458492226",0,"0,2604869463",0,"0,1660310942",0,"0,103549428",0,"0,04693458492",0,"0,01994719859",1,"0,3666666667","0,4886694324","0,9171659345","0,002614706606"
3410,"1,54",1,"0,8166666667",1,"0,5666666667",0,"0,4439882698",0,"0,3457478006",0,"0,2604105572",0,"0,1659824047",0,"0,1035190616",0,"0,04692082111",0,"0,01994134897",0,"0,3833333333","0,4886694324","0,9162855954","-0,0008803391084"
3411,"15,23",1,"0,8166666667",1,"0,5666666667",0,"0,4438581061",0,"0,345646438",0,"0,2603342128",0,"0,1659337438",0,"0,103488713",0,"0,04690706538",0,"0,01993550279",0,"0,3666666667","0,484175825","0,9129515439","-0,003334051504"
3412,"6,48",1,"0,8166666667",1,"0,5666666667",1,"0,444021102",1,"0,3458382181",1,"0,2605509965",1,"0,1661781946",1,"0,1037514654",0,"0,0468933177",0,"0,01992966002",1,"0,35","0,484175825","0,9154827706","0,002531226781"
3413,"4,3",1,"0,8166666667",1,"0,5666666667",1,"0,4441840023",1,"0,3460298857",1,"0,2607676531",1,"0,1664225022",0,"0,1037210665",0,"0,04687957808",0,"0,01992382069",1,"0,35","0,484175825","0,9205217048","0,005038934152"
3414,"1,1",1,"0,8166666667",1,"0,5666666667",1,"0,4443468073",1,"0,3462214411",1,"0,2609841828",0,"0,1663737551",0,"0,1036906854",0,"0,04686584651",0,"0,01991798477",1,"0,3666666667","0,4886694324","0,9291806981","0,008658993339"
