t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON,RATING1,RATING2,RATING3,,,
311,"2,23",1,"0,575562701",1,"0,4694533762",1,"0,3794212219",0,"0,2733118971",0,"0,154340836",0,"0,09324758842",0,"0,02572347267",0,"0,01286173633",1,"0,4833333333","0,5040817004","-0,50724539","-0,007773283607","0,01666666667",0,0,"-0,01666666667","-0,03333333333","-0,01666666667"
312,"1,33",1,"0,5769230769",1,"0,4711538462",0,"0,3782051282",0,"0,2724358974",0,"0,1538461538",0,"0,09294871795",0,"0,02564102564",0,"0,01282051282",1,"0,4833333333","0,5040817004","-0,514896713","-0,007651322964",0,0,"0,01666666667",0,"-0,05","-0,01666666667"
313,"2,35",0,"0,5750798722",0,"0,4696485623",0,"0,3769968051",0,"0,2715654952",0,"0,1533546326",0,"0,09265175719",0,"0,02555910543",0,"0,01277955272",0,"0,5","0,5040817004","-0,5226030187","-0,00770630571","0,01666666667","0,01666666667","0,03333333333","0,01666666667","-0,05",0
314,"2,22",1,"0,576433121",1,"0,4713375796",0,"0,3757961783",0,"0,2707006369",0,"0,152866242",0,"0,0923566879",0,"0,02547770701",0,"0,0127388535",1,"0,4833333333","0,5040817004","-0,5301486272","-0,007545608458","0,01666666667","-0,01666666667","0,03333333333",0,"-0,06666666667","-0,03333333333"
315,"1,68",1,"0,5777777778",1,"0,473015873",0,"0,3746031746",0,"0,2698412698",0,"0,1523809524",0,"0,09206349206",0,"0,0253968254",0,"0,0126984127",1,"0,4833333333","0,5040817004","-0,5298793543","0,0002692729145","0,01666666667",0,"0,03333333333",0,"-0,08333333333","-0,01666666667"
316,"8,64",0,"0,5759493671",0,"0,4715189873",0,"0,3734177215",0,"0,2689873418",0,"0,1518987342",0,"0,0917721519",0,"0,0253164557",0,"0,01265822785",0,"0,5","0,5040817004","-0,5253428602","0,004536494106","0,01666666667","0,03333333333","0,05","0,03333333333","-0,06666666667",0
317,"1,53",1,"0,5772870662",1,"0,4731861199",1,"0,3753943218",1,"0,2712933754",1,"0,1545741325",0,"0,09148264984",0,"0,02523659306",0,"0,01261829653",1,"0,4833333333","0,5040817004","-0,5038695714","0,02147328871",0,"0,01666666667","0,03333333333",0,"-0,08333333333","-0,03333333333"
318,"1,66",0,"0,5754716981",0,"0,4716981132",0,"0,3742138365",0,"0,2704402516",0,"0,1540880503",0,"0,09119496855",0,"0,0251572327",0,"0,01257861635",0,"0,4833333333","0,5035393853","-0,4406652852","0,06320428627",0,0,"0,03333333333",0,"-0,08333333333","-0,05"
319,"4,29",0,"0,5736677116",0,"0,4702194357",0,"0,3730407524",0,"0,2695924765",0,"0,1536050157",0,"0,09090909091",0,"0,02507836991",0,"0,01253918495",0,"0,4833333333","0,5035393853","-0,3916288552","0,04903642998","-0,01666666667",0,"0,01666666667","0,01666666667","-0,06666666667","-0,03333333333"
320,"1,66",1,"0,575",1,"0,471875",1,"0,375",1,"0,271875",0,"0,153125",0,"0,090625",0,"0,025",0,"0,0125",1,"0,4666666667","0,5035393853","-0,2748739117","0,1167549435","-0,01666666667",0,0,"-0,01666666667","-0,08333333333","-0,05"
321,"1,39",0,"0,5732087227",0,"0,4704049844",0,"0,3738317757",0,"0,2710280374",0,"0,1526479751",0,"0,09034267913",0,"0,02492211838",0,"0,01246105919",0,"0,4833333333","0,5035393853","-0,173926107","0,1009478047",0,"0,01666666667",0,0,"-0,05","-0,03333333333"
322,"1,25",0,"0,5714285714",0,"0,4689440994",0,"0,3726708075",0,"0,2701863354",0,"0,152173913",0,"0,0900621118",0,"0,0248447205",0,"0,01242236025",0,"0,4833333333","0,5035393853","-0,1403601779","0,03356592906","-0,01666666667",0,0,0,"-0,05","-0,03333333333"
323,"1,17",0,"0,5696594427",0,"0,4674922601",0,"0,3715170279",0,"0,2693498452",0,"0,1517027864",0,"0,08978328173",0,"0,02476780186",0,"0,01238390093",0,"0,4833333333","0,5035393853","-0,1013730481","0,03898712982",0,0,0,0,"-0,06666666667","-0,03333333333"
324,"48,09",0,"0,5679012346",0,"0,4660493827",0,"0,3703703704",0,"0,2685185185",0,"0,1512345679",0,"0,08950617284",0,"0,02469135802",0,"0,01234567901",0,"0,4666666667","0,5024529992","-0,05035658109","0,05101646699","-0,01666666667","-0,01666666667","-0,01666666667",0,"-0,1","-0,06666666667"
325,"1,19",1,"0,5692307692",1,"0,4676923077",1,"0,3723076923",1,"0,2707692308",1,"0,1538461538",1,"0,09230769231",1,"0,02769230769",0,"0,01230769231",1,"0,45","0,5024529992","0,01675573361","0,06711231469","-0,03333333333","-0,05","-0,03333333333","-0,01666666667","-0,1","-0,1"
326,"6,67",0,"0,5674846626",0,"0,4662576687",0,"0,3711656442",0,"0,2699386503",0,"0,1533742331",0,"0,09202453988",0,"0,02760736196",0,"0,01226993865",0,"0,45","0,5008190014","0,2469935104","0,2302377768","-0,01666666667","-0,03333333333","-0,05",0,"-0,08333333333","-0,1"
327,"1,66",1,"0,5688073394",1,"0,4678899083",1,"0,373088685",1,"0,2721712538",1,"0,1559633028",0,"0,09174311927",0,"0,02752293578",0,"0,0122324159",1,"0,45","0,5024529992","0,5647188181","0,3177253077","-0,03333333333","-0,03333333333","-0,03333333333",0,"-0,06666666667","-0,1166666667"
328,"7,29",0,"0,5670731707",0,"0,4664634146",0,"0,3719512195",0,"0,2713414634",0,"0,1554878049",0,"0,09146341463",0,"0,02743902439",0,"0,01219512195",0,"0,4666666667","0,5024529992","0,7224269551","0,157708137","-0,01666666667","-0,03333333333",0,"0,01666666667","-0,05","-0,1"
329,"5,22",1,"0,5683890578",1,"0,4680851064",1,"0,3738601824",1,"0,273556231",1,"0,1580547112",0,"0,09118541033",0,"0,0273556231",0,"0,01215805471",1,"0,4666666667","0,5035393853","0,7685954225","0,04616846735","-0,01666666667","-0,01666666667",0,"0,01666666667","-0,03333333333","-0,1"
330,"4,99",1,"0,5696969697",1,"0,4696969697",1,"0,3757575758",1,"0,2757575758",0,"0,1575757576",0,"0,09090909091",0,"0,02727272727",0,"0,01212121212",1,"0,4833333333","0,5040817004","0,7737150106","0,005119588175","0,01666666667",0,0,"0,03333333333","-0,03333333333","-0,08333333333"
331,"2,08",1,"0,5709969789",1,"0,4712990937",1,"0,3776435045",1,"0,2779456193",0,"0,1570996979",0,"0,09063444109",0,"0,02719033233",0,"0,01208459215",1,"0,5","0,5040817004","0,7843612207","0,01064621011","0,05","0,01666666667","0,01666666667","0,03333333333","-0,01666666667","-0,05"
332,"3,09",1,"0,5722891566",0,"0,4698795181",0,"0,3765060241",0,"0,2771084337",0,"0,156626506",0,"0,09036144578",0,"0,02710843373",0,"0,01204819277",1,"0,5","0,5040817004","0,7843612207",0,"0,05","0,03333333333","0,03333333333","0,03333333333",0,"-0,05"
333,"1,69",1,"0,5735735736",1,"0,4714714715",1,"0,3783783784",0,"0,2762762763",0,"0,1561561562",0,"0,09009009009",0,"0,02702702703",0,"0,01201201201",1,"0,5166666667","0,5035393853","0,7602752952","-0,02408592553","0,06666666667","0,03333333333","0,05","0,03333333333","0,01666666667","-0,01666666667"
334,"1,05",0,"0,5718562874",0,"0,4700598802",0,"0,377245509",0,"0,2754491018",0,"0,1556886228",0,"0,08982035928",0,"0,02694610778",0,"0,0119760479",0,"0,5333333333","0,5035393853","0,7035578715","-0,05671742372","0,06666666667","0,05","0,05","0,05","0,05",0
335,"2,98",0,"0,5701492537",0,"0,4686567164",0,"0,376119403",0,"0,2746268657",0,"0,1552238806",0,"0,08955223881",0,"0,02686567164",0,"0,01194029851",0,"0,5333333333","0,5035393853","0,6503736059","-0,05318426555","0,06666666667","0,05","0,05","0,05","0,05","-0,01666666667"
336,"6,87",1,"0,5714285714",1,"0,4702380952",1,"0,3779761905",0,"0,2738095238",0,"0,1547619048",0,"0,08928571429",0,"0,02678571429",0,"0,0119047619",1,"0,5333333333","0,5024529992","0,5327533348","-0,1176202712","0,05","0,06666666667","0,05","0,05","0,05","-0,03333333333"
337,"1,26",1,"0,5727002967",1,"0,471810089",1,"0,3798219585",1,"0,2759643917",1,"0,1572700297",0,"0,08902077151",0,"0,02670623145",0,"0,0118694362",1,"0,55","0,5008190014","0,2716350454","-0,2611182894","0,05","0,1","0,05","0,06666666667","0,06666666667",0
338,"1,31",0,"0,5710059172",0,"0,4704142012",0,"0,3786982249",0,"0,275147929",0,"0,1568047337",0,"0,08875739645",0,"0,02662721893",0,"0,01183431953",0,"0,55","0,5024529992","0,1949501496","-0,07668489579","0,05","0,1","0,06666666667","0,05","0,08333333333","0,01666666667"
339,3,0,"0,5693215339",0,"0,4690265487",0,"0,3775811209",0,"0,2743362832",0,"0,1563421829",0,"0,08849557522",0,"0,02654867257",0,"0,01179941003",0,"0,5333333333","0,5035393853","0,1971990765","0,002248926869","0,01666666667","0,08333333333","0,05","0,05","0,05","0,01666666667"
340,"6,34",1,"0,5705882353",1,"0,4705882353",1,"0,3794117647",0,"0,2735294118",0,"0,1558823529",0,"0,08823529412",0,"0,02647058824",0,"0,01176470588",1,"0,5333333333","0,5024529992","0,1537681787","-0,04343089777",0,"0,06666666667","0,03333333333","0,06666666667","0,05","0,01666666667"
341,"1,83",1,"0,5718475073",1,"0,4721407625",1,"0,3812316716",1,"0,275659824",1,"0,1583577713",0,"0,08797653959",0,"0,02639296188",0,"0,01173020528",1,"0,5333333333","0,5024529992","0,1193873256","-0,03438085315",0,"0,06666666667","0,05","0,06666666667","0,06666666667","0,03333333333"
342,"1,05",1,"0,5730994152",0,"0,4707602339",0,"0,3801169591",0,"0,2748538012",0,"0,1578947368",0,"0,08771929825",0,"0,02631578947",0,"0,01169590643",0,"0,55","0,5024529992","0,07372019343","-0,04566713216","0,01666666667","0,06666666667","0,06666666667","0,06666666667","0,06666666667","0,03333333333"
343,"1,34",0,"0,5714285714",0,"0,4693877551",0,"0,3790087464",0,"0,2740524781",0,"0,1574344023",0,"0,08746355685",0,"0,02623906706",0,"0,01166180758",0,"0,55","0,5024529992","0,03475995696","-0,03896023646",0,"0,05","0,06666666667","0,06666666667","0,06666666667","0,03333333333"
344,"1,08",0,"0,5697674419",0,"0,4680232558",0,"0,3779069767",0,"0,273255814",0,"0,1569767442",0,"0,08720930233",0,"0,0261627907",0,"0,01162790698",0,"0,5333333333","0,5035393853","0,04761518069","0,01285522373","-0,01666666667","0,03333333333","0,06666666667","0,06666666667","0,05","0,03333333333"
345,"8,13",0,"0,568115942",0,"0,4666666667",0,"0,3768115942",0,"0,2724637681",0,"0,1565217391",0,"0,08695652174",0,"0,02608695652",0,"0,0115942029",0,"0,5166666667","0,5040817004","0,06621835815","0,01860317746","-0,01666666667",0,"0,03333333333","0,05","0,03333333333","0,01666666667"
346,"1,78",1,"0,5693641618",1,"0,4682080925",1,"0,3786127168",1,"0,274566474",1,"0,1589595376",0,"0,08670520231",0,"0,02601156069",0,"0,01156069364",1,"0,5","0,5040817004","0,07562972087","0,009411362719","-0,03333333333","-0,03333333333","0,01666666667","0,01666666667","0,03333333333","0,01666666667"
347,"3,4",1,"0,5706051873",0,"0,4668587896",0,"0,3775216138",0,"0,2737752161",0,"0,1585014409",0,"0,08645533141",0,"0,02593659942",0,"0,01152737752",0,"0,5","0,5040817004","0,08502828759","0,009398566719","-0,03333333333","-0,03333333333","0,01666666667","0,01666666667","0,03333333333","0,01666666667"
348,"6,78",1,"0,5718390805",1,"0,4683908046",1,"0,3793103448",0,"0,2729885057",0,"0,158045977",0,"0,08620689655",0,"0,02586206897",0,"0,01149425287",1,"0,5","0,5040817004","0,09166475638","0,00663646879","-0,05","-0,03333333333","0,03333333333","0,01666666667","0,05","0,01666666667"
349,"1,19",1,"0,5730659026",1,"0,4699140401",1,"0,3810888252",1,"0,2750716332",1,"0,1604584527",0,"0,08595988539",0,"0,02578796562",0,"0,01146131805",1,"0,5166666667","0,5035393853","0,08465198118","-0,007012775203","-0,03333333333","-0,03333333333","0,06666666667","0,01666666667","0,06666666667","0,03333333333"
350,"1,86",0,"0,5714285714",0,"0,4685714286",0,"0,38",0,"0,2742857143",0,"0,16",0,"0,08571428571",0,"0,02571428571",0,"0,01142857143",0,"0,5333333333","0,5035393853","0,07842116065","-0,006230820529",0,"-0,01666666667","0,08333333333","0,05","0,08333333333","0,06666666667"
351,19,1,"0,5726495726",0,"0,4672364672",0,"0,3789173789",0,"0,2735042735",0,"0,1595441595",0,"0,08547008547",0,"0,02564102564",0,"0,0113960114",0,"0,5333333333","0,5035393853","0,01604902061","-0,06237214004","0,01666666667",0,"0,08333333333","0,05","0,08333333333","0,05"
352,"3,54",1,"0,5738636364",1,"0,46875",1,"0,3806818182",1,"0,2755681818",1,"0,1619318182",1,"0,08806818182",0,"0,02556818182",0,"0,01136363636",1,"0,5166666667","0,5035393853","-0,008537120414","-0,02458614102","0,01666666667","-0,01666666667","0,05","0,01666666667","0,06666666667","0,03333333333"
353,"1,86",1,"0,5750708215",1,"0,4702549575",1,"0,3824362606",0,"0,2747875354",0,"0,1614730878",0,"0,08781869688",0,"0,02549575071",0,"0,01133144476",1,"0,5166666667","0,5035393853","-0,03617510897","-0,02763798855","0,01666666667","-0,01666666667","0,05","0,03333333333","0,05","0,05"
354,"6,61",1,"0,5762711864",0,"0,4689265537",0,"0,3813559322",0,"0,2740112994",0,"0,1610169492",0,"0,08757062147",0,"0,02542372881",0,"0,01129943503",0,"0,5166666667","0,5040817004","-0,05793549617","-0,02176038721","0,01666666667","-0,03333333333","0,03333333333","0,03333333333","0,05","0,03333333333"
355,"1,45",1,"0,5774647887",1,"0,4704225352",1,"0,3830985915",1,"0,276056338",1,"0,1633802817",0,"0,08732394366",0,"0,02535211268",0,"0,01126760563",1,"0,5","0,5040817004","-0,09295468769","-0,03501919152","-0,01666666667","-0,05",0,"0,01666666667","0,01666666667","0,01666666667"
356,"9,83",0,"0,5758426966",0,"0,4691011236",0,"0,3820224719",0,"0,2752808989",0,"0,1629213483",0,"0,08707865169",0,"0,02528089888",0,"0,01123595506",0,"0,5","0,5040817004","-0,08888269234","0,004071995346","-0,03333333333","-0,03333333333",0,"0,03333333333","0,01666666667","0,01666666667"
357,"6,75",1,"0,5770308123",1,"0,4705882353",1,"0,3837535014",1,"0,2773109244",1,"0,1652661064",0,"0,08683473389",0,"0,02521008403",0,"0,01120448179",1,"0,4833333333","0,5040817004","-0,09378459965","-0,004901907304","-0,05","-0,03333333333","-0,03333333333",0,0,0
358,"7,81",1,"0,5782122905",1,"0,4720670391",1,"0,3854748603",1,"0,2793296089",1,"0,1675977654",0,"0,08659217877",0,"0,0251396648",0,"0,01117318436",1,"0,5","0,5040817004","-0,09106725435","0,002717345303","-0,01666666667",0,"-0,03333333333","0,01666666667","0,01666666667","0,03333333333"
359,"1,03",1,"0,5793871866",1,"0,4735376045",1,"0,3871866295",1,"0,2813370474",1,"0,1699164345",0,"0,08635097493",0,"0,02506963788",0,"0,01114206128",1,"0,5","0,5040817004","-0,08276363728","0,008303617067","-0,01666666667",0,"-0,03333333333","0,01666666667","0,01666666667","0,03333333333"
360,"11,76",0,"0,5777777778",0,"0,4722222222",0,"0,3861111111",0,"0,2805555556",0,"0,1694444444",0,"0,08611111111",0,"0,025",0,"0,01111111111",0,"0,5166666667","0,5040817004","-0,07182637255","0,01093726472",0,"0,01666666667","-0,01666666667","0,05","0,01666666667","0,06666666667"
361,"7,28",1,"0,5789473684",1,"0,4736842105",1,"0,3878116343",1,"0,2825484765",1,"0,1717451524",1,"0,08864265928",0,"0,02493074792",0,"0,01108033241",1,"0,5166666667","0,5035393853","-0,06959417279","0,002232199768","0,01666666667",0,"-0,03333333333","0,06666666667","0,03333333333","0,06666666667"
362,"1,5",1,"0,5801104972",1,"0,4751381215",1,"0,3895027624",1,"0,2845303867",1,"0,1740331492",0,"0,08839779006",0,"0,02486187845",0,"0,01104972376",1,"0,5166666667","0,5035393853","-0,06071382483","0,008880347956","0,01666666667","-0,01666666667","-0,03333333333","0,06666666667","0,05","0,06666666667"
363,"3,72",0,"0,5785123967",0,"0,4738292011",0,"0,3884297521",0,"0,2837465565",0,"0,173553719",0,"0,08815426997",0,"0,02479338843",0,"0,01101928375",0,"0,5333333333","0,5035393853","-0,05788600277","0,002827822058","0,05",0,0,"0,08333333333","0,06666666667","0,08333333333"
364,"1,25",1,"0,5796703297",1,"0,4752747253",1,"0,3901098901",1,"0,2857142857",0,"0,1730769231",0,"0,08791208791",0,"0,02472527473",0,"0,01098901099",1,"0,5333333333","0,5024529992","-0,08041369737","-0,0225276946","0,03333333333","0,01666666667",0,"0,06666666667","0,05","0,08333333333"
365,"1,36",0,"0,5780821918",0,"0,4739726027",0,"0,3890410959",0,"0,2849315068",0,"0,1726027397",0,"0,08767123288",0,"0,02465753425",0,"0,01095890411",0,"0,55","0,5024529992","-0,1419169059","-0,06150320854","0,05","0,03333333333","0,01666666667","0,08333333333","0,06666666667","0,08333333333"
366,"1,01",0,"0,5765027322",0,"0,4726775956",0,"0,3879781421",0,"0,2841530055",0,"0,1721311475",0,"0,08743169399",0,"0,02459016393",0,"0,01092896175",0,"0,5333333333","0,5035393853","-0,1364635477","0,005453358236","0,01666666667","0,01666666667","-0,01666666667","0,05","0,06666666667","0,06666666667"
367,"3,02",0,"0,5749318801",0,"0,4713896458",0,"0,3869209809",0,"0,2833787466",0,"0,1716621253",0,"0,08719346049",0,"0,02452316076",0,"0,01089918256",0,"0,5166666667","0,5040817004","-0,1197355553","0,01672799237",0,"0,01666666667","-0,03333333333","0,01666666667","0,05","0,03333333333"
368,"5,3",1,"0,5760869565",1,"0,472826087",1,"0,3885869565",0,"0,2826086957",0,"0,1711956522",0,"0,08695652174",0,"0,02445652174",0,"0,01086956522",1,"0,5166666667","0,5035393853","-0,117070668","0,002664887318",0,"0,01666666667","-0,01666666667","0,01666666667","0,03333333333","0,03333333333"
369,"10,82",1,"0,5772357724",1,"0,4742547425",1,"0,3902439024",1,"0,2845528455",0,"0,1707317073",0,"0,08672086721",0,"0,0243902439",0,"0,0108401084",1,"0,5333333333","0,5024529992","-0,1687663236","-0,05169565562",0,"0,05","0,01666666667","0,01666666667","0,05","0,05"
370,"5,54",1,"0,5783783784",1,"0,4756756757",1,"0,3918918919",1,"0,2864864865",1,"0,172972973",1,"0,08918918919",0,"0,02432432432",0,"0,01081081081",1,"0,5333333333","0,5024529992","-0,1849094371","-0,01614311351",0,"0,03333333333","0,03333333333",0,"0,05","0,05"
371,"1,27",1,"0,5795148248",1,"0,4770889488",1,"0,3935309973",1,"0,2884097035",0,"0,1725067385",0,"0,08894878706",0,"0,02425876011",0,"0,01078167116",1,"0,5333333333","0,5024529992","-0,1901975964","-0,005288159313","-0,01666666667","0,03333333333","0,03333333333",0,"0,03333333333","0,05"
372,"2,43",0,"0,5779569892",0,"0,4758064516",0,"0,3924731183",0,"0,2876344086",0,"0,1720430108",0,"0,08870967742",0,"0,02419354839",0,"0,01075268817",0,"0,5333333333","0,5035393853","-0,1744551554","0,01574244106",0,"0,01666666667","0,03333333333",0,"0,05","0,03333333333"
373,"2,97",1,"0,5790884718",1,"0,4772117962",0,"0,3914209115",0,"0,2868632708",0,"0,1715817694",0,"0,08847184987",0,"0,02412868633",0,"0,01072386059",1,"0,5166666667","0,5035393853","-0,1613331921","0,01312196322",0,0,0,"-0,03333333333","0,03333333333","0,03333333333"
374,"4,72",1,"0,5802139037",1,"0,4786096257",1,"0,3930481283",0,"0,2860962567",0,"0,1711229947",0,"0,08823529412",0,"0,02406417112",0,"0,01069518717",1,"0,5333333333","0,5024529992","-0,1717107053","-0,01037751318","0,01666666667","0,01666666667",0,"-0,01666666667","0,03333333333","0,06666666667"
375,2,1,"0,5813333333",1,"0,48",1,"0,3946666667",1,"0,288",0,"0,1706666667",0,"0,088",0,"0,024",0,"0,01066666667",1,"0,5333333333","0,5024529992","-0,1719216887","-0,0002109833951",0,0,0,0,"0,05","0,06666666667"
376,"2,02",1,"0,5824468085",0,"0,4787234043",0,"0,3936170213",0,"0,2872340426",0,"0,170212766",0,"0,08776595745",0,"0,02393617021",0,"0,01063829787",1,"0,5333333333","0,5024529992","-0,170400672","0,001521016675",0,0,"0,01666666667",0,"0,05","0,05"
377,"1,26",1,"0,5835543767",0,"0,4774535809",0,"0,3925729443",0,"0,2864721485",0,"0,1697612732",0,"0,0875331565",0,"0,02387267905",0,"0,01061007958",1,"0,55","0,5008190014","-0,2184027627","-0,04800209067","0,01666666667",0,"0,03333333333","0,01666666667","0,06666666667","0,06666666667"
378,"1,1",0,"0,582010582",0,"0,4761904762",0,"0,3915343915",0,"0,2857142857",0,"0,1693121693",0,"0,0873015873",0,"0,02380952381",0,"0,01058201058",0,"0,55","0,5024529992","-0,2200215637","-0,001618801011","0,01666666667","0,01666666667","0,03333333333",0,"0,08333333333","0,08333333333"
379,"1,01",0,"0,580474934",0,"0,4749340369",0,"0,3905013193",0,"0,2849604222",0,"0,1688654354",0,"0,08707124011",0,"0,02374670185",0,"0,01055408971",0,"0,55","0,5024529992","-0,2297264847","-0,009704920945","0,03333333333","0,03333333333","0,05",0,"0,06666666667","0,08333333333"
380,"2,11",0,"0,5789473684",0,"0,4736842105",0,"0,3894736842",0,"0,2842105263",0,"0,1684210526",0,"0,08684210526",0,"0,02368421053",0,"0,01052631579",0,"0,55","0,5024529992","-0,2380448026","-0,008318317916","0,01666666667","0,03333333333","0,05","0,01666666667","0,06666666667","0,06666666667"
381,"4,38",1,"0,5800524934",0,"0,4724409449",0,"0,3884514436",0,"0,2834645669",0,"0,1679790026",0,"0,08661417323",0,"0,02362204724",0,"0,01049868766",1,"0,5333333333","0,5024529992","-0,2380425837","0,000002218921022",0,0,"0,05","0,01666666667","0,05","0,05"
