,Rodada,level,apostar,acerto,contagem,odd,odd_entrada,odd_saida,media80,desvpad80geral,percentil80geral,cv80,roc80,media160,desvpad160geral,percentil160geral,cv160,roc160,media320,desvpad320geral,percentil320geral,cv320,roc320,media640,desvpad640geral,percentil640geral,cv640,roc640
393,393.0,1.0,0.0,0.0,5.0,1.01,1.0,1.0,5.6875,3.2349410736518833,5.8125,1.7581463991180075,-11.132812500000005,6.04375,3.139161661574631,0.0,0.5194062728561955,1.6824395373291363,5.99375,3.155346405309566,0.0,0.5264394419703134,-3.084632516703777,0.0,0.0,0.0,0.0,0.0
394,394.0,1.0,0.0,1.0,5.0,8.25,10.0,10.0,5.5625,3.2204182569970627,5.8125,1.7272601122274265,-13.926499032882017,6.0125,3.1642287764951513,0.0,0.5262750563817299,0.8385744234800808,5.9875,3.1632410199034786,0.0,0.5283074772281384,-2.895464601769907,0.0,0.0,0.0,0.0,0.0
395,395.0,1.0,0.0,1.0,5.0,2.34,7.0,7.0,5.625,3.2572035551988456,5.8125,1.7269415020200065,-11.93737769080235,6.00625,3.155346405309566,0.0,0.5253438343907707,0.7337526205450614,5.984375,3.1587783808578593,0.0,0.5278376406655431,-4.0037796976242,0.0,0.0,0.0,0.0,0.0
396,396.0,1.0,0.0,0.0,5.0,1.4,4.0,4.0,5.7,3.2186953878862163,5.8125,1.7709038331034201,-10.76320939334638,6.04375,3.131187624129222,0.0,0.518086887136169,1.4690451206715696,6.0,3.1513885828313843,0.0,0.5252314304718974,-2.5201612903225805,0.0,0.0,0.0,0.0,0.0
397,397.0,1.0,0.0,1.0,5.0,32.25,11.0,11.0,5.7125,3.210115846819239,5.8125,1.7795307934635016,-9.861932938856015,6.025,3.1343859047666736,0.0,0.5202300256874147,1.473684210526322,5.98125,3.145377312422152,0.0,0.5258729048981654,-3.5999999999999943,0.0,0.0,0.0,0.0,0.0
398,398.0,1.0,0.0,0.0,5.0,1.09,2.0,2.0,5.8,3.257299494980466,5.803125,1.7806161235519984,-9.019607843137258,6.0875,3.1332640728160785,1.425,0.514704570483134,2.8511087645195383,6.003125,3.1558461994170437,0.0,0.5257005641923238,-2.1424843423799556,0.0,0.0,0.0,0.0,0.0
399,399.0,1.0,0.0,1.0,5.0,76.58,11.0,11.0,5.7125,3.264175814811451,5.8,1.7500589196449188,-11.43410852713178,6.08125,3.140405775930875,2.85,0.5164079384881193,3.4006376195536694,5.98125,3.159255994296758,0.0,0.5281932696838885,-2.7996926229508223,0.0,0.0,0.0,0.0,0.0
400,400.0,1.0,0.0,1.0,5.0,6.42,10.0,10.0,5.7375,3.296755033362351,5.8,1.7403476879349267,-11.90019193857966,6.125,3.1598061649411346,4.275,0.5158867208067158,4.03397027600849,6.00625,3.1672086981283694,0.0,0.5273188259110709,-1.4511201629327943,0.0,0.0,0.0,0.0,0.0
401,401.0,1.0,0.0,1.0,5.0,4.74,9.0,9.0,5.7875,3.3305170394399726,5.8,1.7377181775275257,-11.472275334608032,6.1625,3.1699516952155595,5.7,0.5143937842134783,5.454545454545449,6.003125,3.162770183616729,0.0,0.5268539608315218,-1.7928286852589754,0.0,0.0,0.0,0.0,0.0
402,402.0,1.0,0.0,1.0,5.0,6.86,10.0,10.0,5.8,3.340658617698013,5.8,1.736184586258824,-11.11111111111112,6.1625,3.1699516952155595,5.7046875,0.5143937842134783,4.670912951167719,6.025,3.159212718384123,0.0,0.5243506586529665,-0.9598214285714359,0.0,0.0,0.0,0.0,0.0
403,403.0,1.0,0.0,0.0,5.0,1.23,3.0,3.0,5.8125,3.3544513336758963,5.8,1.7327721948586177,-11.428571428571429,6.1875,3.1843121313715463,5.709375,0.5146363040600479,4.984093319194065,6.040625,3.166460896549174,0.0,0.5241942508513894,-0.31925343811394474,0.0,0.0,0.0,0.0,0.0
404,404.0,1.0,0.0,1.0,5.0,1.81,6.0,6.0,5.775,3.3688833461549246,5.8,1.714217859930145,-12.167300380228134,6.175,3.1928631351813372,5.7140625,0.5170628558998117,4.661016949152533,6.0375,3.168965722440052,0.0,0.5248804509217477,-0.09259259259258873,0.0,0.0,0.0,0.0,0.0
405,405.0,1.0,0.0,1.0,5.0,5.39,10.0,10.0,5.775,3.3688833461549246,5.8,1.714217859930145,-12.333965844402277,6.18125,3.1915354357268226,5.71875,0.5163252474381108,4.324894514767942,6.053125,3.1563907765634784,0.0,0.5214481406816278,1.0165369649805576,0.0,0.0,0.0,0.0,0.0
406,406.0,1.0,0.0,0.0,5.0,1.35,4.0,4.0,5.8625,3.386531226786489,5.8,1.7311223808093985,-10.325047801147226,6.2,3.205074102107469,5.721875,0.5169474358237853,4.531085353003158,6.065625,3.1640667438243146,0.0,0.5216390304089545,1.346153846153856,0.0,0.0,0.0,0.0,0.0
407,407.0,1.0,0.0,1.0,5.0,3.84,9.0,9.0,5.7875,3.360408271326566,5.8,1.722260967330409,-11.641221374045804,6.16875,3.2019952275885735,5.725,0.519067108828948,3.894736842105266,6.053125,3.1643013027167624,0.0,0.5227549906398369,0.47585227272727154,0.0,0.0,0.0,0.0,0.0
408,408.0,1.0,0.0,1.0,5.0,2.38,7.0,7.0,5.8875,3.3353925930840584,5.8,1.7651595234119486,-9.42307692307692,6.19375,3.208381357865676,5.728125,0.5180030446604522,4.425711275026331,6.0625,3.168571247423671,0.0,0.52265092741009,0.9094101123595403,0.0,0.0,0.0,0.0,0.0
409,409.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,5.95,3.3087006513131407,5.8,1.798289004367498,-8.28516377649325,6.21875,3.198968339558865,5.73125,0.5144069691752948,4.957805907172999,6.071875,3.166892638593074,0.0,0.5215674958053441,1.7193308550185928,0.0,0.0,0.0,0.0,0.0
