,Odd,Odd_Categoria,odd_entrada
1143,2.39,7,11.0
1144,1.97,6,7.0
1145,13.07,11,6.0
1146,1.54,5,11.0
1147,1.28,3,5.0
1148,1.04,1,3.0
1149,1.28,3,1.0
1150,7.75,10,3.0
1151,1.0,1,10.0
1152,1.29,3,1.0
1153,1.01,1,3.0
1154,1.3,4,1.0
1155,2.32,7,4.0
1156,2.16,7,7.0
1157,1.14,2,7.0
1158,1.83,6,2.0
1159,1.74,6,6.0
1160,1.69,5,6.0
1161,4.4,9,5.0
1162,0.0,1,9.0
1163,1.36,4,1.0
1164,1.4,4,4.0
1165,3.43,8,4.0
1166,1.99,6,8.0
1167,0.0,1,6.0
1168,2.96,8,1.0
1169,1.14,2,8.0
1170,2.19,7,2.0
1171,0.0,1,7.0
1172,11.85,11,1.0
1173,4.11,9,11.0
1174,7.86,10,9.0
1175,1.88,6,10.0
1176,185.56,11,6.0
1177,1.03,1,11.0
1178,1.4,4,1.0
1179,2.02,6,4.0
1180,3.43,8,6.0
1181,4.31,9,8.0
1182,5.5,10,9.0
1183,1.06,2,10.0
1184,3.22,8,2.0
1185,2.65,8,8.0
1186,515.24,11,8.0
1187,2.53,7,11.0
1188,1.47,5,7.0
1189,1.13,2,5.0
1190,6.91,10,2.0
1191,1.26,3,10.0
1192,7.24,10,3.0
1193,4.1,9,10.0
1194,1.43,4,9.0
1195,1.57,5,4.0
1196,5.96,10,5.0
1197,1.36,4,10.0
1198,2.11,7,4.0
1199,1.91,6,7.0
1200,3.35,8,6.0
1201,1.09,2,8.0
1202,1.39,4,2.0
1203,1.7,6,4.0
1204,14.77,11,6.0
1205,1.8,6,11.0
1206,1.8,6,6.0
1207,1.71,6,6.0
1208,1.38,4,6.0
1209,0.0,1,4.0
1210,3.32,8,1.0
1211,1.98,6,8.0
1212,4.42,9,6.0
1213,1.55,5,9.0
1214,4.07,9,5.0
1215,2.4,7,9.0
1216,1.28,3,7.0
1217,1.05,2,3.0
1218,1.97,6,2.0
1219,17.94,11,6.0
1220,10.58,11,11.0
1221,6.87,10,11.0
1222,1.17,3,10.0
1223,1.59,5,3.0
1224,4.17,9,5.0
1225,1.86,6,9.0
1226,3.51,9,6.0
1227,2.4,7,9.0
1228,2.39,7,7.0
1229,1.4,4,7.0
1230,1.94,6,4.0
1231,1.32,4,6.0
1232,6.01,10,4.0
1233,1.39,4,10.0
1234,9.72,10,4.0
1235,9.88,10,10.0
1236,2.62,8,10.0
1237,1.28,3,8.0
1238,1.09,2,3.0
1239,1.19,3,2.0
1240,2.25,7,3.0
1241,2.59,7,7.0
1242,2.39,7,7.0
1243,3.53,9,7.0
1244,11.34,11,9.0
1245,2.54,7,11.0
1246,1.01,1,7.0
1247,1.7,6,1.0
1248,1.28,3,6.0
1249,3.06,8,3.0
1250,1.49,5,8.0
1251,1.06,2,5.0
1252,1.05,2,2.0
1253,3.82,9,2.0
1254,7.97,10,9.0
1255,1.04,1,10.0
1256,1.4,4,1.0
1257,1.06,2,4.0
1258,1.11,2,2.0
1259,1.17,3,2.0
1260,2.23,7,3.0
1261,1.18,3,7.0
1262,1.94,6,3.0
1263,1.16,3,6.0
1264,8.54,10,3.0
1265,2.54,7,10.0
1266,0.0,1,7.0
1267,1.0,1,1.0
1268,2.18,7,1.0
1269,1.18,3,7.0
1270,1.45,5,3.0
1271,1.18,3,5.0
1272,1.54,5,3.0
1273,1.14,2,5.0
1274,1.24,3,2.0
1275,12.67,11,3.0
1276,1.46,5,11.0
1277,1.2,3,5.0
1278,4.2,9,3.0
1279,3.78,9,9.0
1280,13.28,11,9.0
1281,1.47,5,11.0
1282,1.36,4,5.0
1283,1.61,5,4.0
1284,2.14,7,5.0
1285,1.59,5,7.0
1286,1.39,4,5.0
1287,2.55,7,4.0
1288,1.31,4,7.0
1289,1.86,6,4.0
1290,2.8,8,6.0
1291,2.32,7,8.0
1292,1.06,2,7.0
1293,0.0,1,2.0
1294,2.05,6,1.0
1295,1.13,2,6.0
1296,1.47,5,2.0
1297,1.32,4,5.0
1298,1.07,2,4.0
1299,2.49,7,2.0
1300,6.12,10,7.0
1301,3.72,9,10.0
1302,28.54,11,9.0
1303,3.22,8,11.0
1304,4.63,9,8.0
1305,1.24,3,9.0
1306,1.39,4,3.0
1307,17.17,11,4.0
1308,1.51,5,11.0
1309,2.3,7,5.0
1310,1.45,5,7.0
1311,2.98,8,5.0
1312,1.6,5,8.0
1313,27.72,11,5.0
1314,1.18,3,11.0
1315,4.27,9,3.0
1316,1.01,1,9.0
1317,1.08,2,1.0
1318,1.31,4,2.0
1319,2.14,7,4.0
1320,6.06,10,7.0
1321,1.78,6,10.0
1322,1.08,2,6.0
1323,5.56,10,2.0
1324,3.0,8,10.0
1325,1.43,4,8.0
1326,1.92,6,4.0
1327,1.79,6,6.0
1328,1.75,6,6.0
1329,2.52,7,6.0
1330,1.8,6,7.0
1331,1.44,4,6.0
1332,1.08,2,4.0
1333,2.78,8,2.0
1334,1.18,3,8.0
1335,1.1,2,3.0
1336,9.2,10,2.0
1337,1.2,3,10.0
1338,2.75,8,3.0
1339,2.32,7,8.0
1340,3.03,8,7.0
1341,1.29,3,8.0
1342,1.72,6,3.0
1343,1.36,4,6.0
1344,1.79,6,4.0
1345,1.02,1,6.0
1346,2.25,7,1.0
1347,1.02,1,7.0
1348,1.05,2,1.0
1349,1.12,2,2.0
1350,1.02,1,2.0
1351,1.8,6,1.0
1352,1.71,6,6.0
1353,2.23,7,6.0
1354,7.49,10,7.0
1355,1.6,5,10.0
1356,5.31,10,5.0
1357,2.96,8,10.0
1358,1.04,1,8.0
1359,1.56,5,1.0
1360,1.21,3,5.0
1361,3.5,9,3.0
1362,4.65,9,9.0
1363,1.02,1,9.0
1364,17.35,11,1.0
1365,2.44,7,11.0
1366,2.05,6,7.0
1367,43.69,11,6.0
1368,4.26,9,11.0
1369,15.42,11,9.0
1370,1.07,2,11.0
1371,18.77,11,2.0
1372,1.34,4,11.0
1373,2.86,8,4.0
1374,1.98,6,8.0
1375,1.03,1,6.0
1376,1.54,5,1.0
1377,2.73,8,5.0
1378,1.49,5,8.0
1379,1.71,6,5.0
1380,3.6,9,6.0
1381,5.58,10,9.0
1382,1.34,4,10.0
1383,1.14,2,4.0
1384,1.74,6,2.0
1385,2.42,7,6.0
1386,6.71,10,7.0
1387,1.1,2,10.0
1388,1.25,3,2.0
1389,1.44,4,3.0
1390,1.04,1,4.0
1391,1.0,1,1.0
1392,3.11,8,1.0
1393,1.07,2,8.0
1394,1.46,5,2.0
1395,1.5,5,5.0
1396,1.33,4,5.0
1397,5.63,10,4.0
1398,1.23,3,10.0
1399,1.35,4,3.0
1400,1.55,5,4.0
1401,1.47,5,5.0
1402,3.52,9,5.0
1403,1.11,2,9.0
1404,1.97,6,2.0
1405,1.04,1,6.0
1406,3.19,8,1.0
1407,1.14,2,8.0
1408,1.13,2,2.0
1409,2.64,8,2.0
1410,1.41,4,8.0
1411,1.5,5,4.0
1412,3.63,9,5.0
1413,1.08,2,9.0
1414,1.56,5,2.0
1415,1.74,6,5.0
1416,1.8,6,6.0
1417,0.0,1,6.0
1418,1.33,4,1.0
1419,0.0,1,4.0
1420,3.02,8,1.0
1421,13.53,11,8.0
1422,1.2,3,11.0
1423,3.21,8,3.0
1424,1.08,2,8.0
1425,1.45,5,2.0
1426,1.01,1,5.0
1427,3.12,8,1.0
1428,3.37,8,8.0
1429,1.25,3,8.0
1430,1.79,6,3.0
1431,1.48,5,6.0
1432,1.21,3,5.0
1433,2.94,8,3.0
1434,8.72,10,8.0
1435,2.55,7,10.0
1436,29.41,11,7.0
1437,4.48,9,11.0
1438,1.05,2,9.0
1439,12.95,11,2.0
1440,10.44,11,11.0
1441,1.38,4,11.0
1442,1.35,4,4.0
1443,2.44,7,4.0
1444,1.65,5,7.0
1445,1.4,4,5.0
1446,548.02,11,4.0
1447,2.42,7,11.0
1448,1.77,6,7.0
1449,1.45,5,6.0
1450,4.94,9,5.0
1451,1.7,6,9.0
1452,1.1,2,6.0
1453,1.89,6,2.0
1454,8.34,10,6.0
1455,1.77,6,10.0
1456,1.08,2,6.0
1457,2.08,6,2.0
1458,6.41,10,6.0
1459,12.05,11,10.0
1460,1.69,5,11.0
1461,1.39,4,5.0
1462,2.25,7,4.0
1463,3.15,8,7.0
1464,6.77,10,8.0
1465,18.73,11,10.0
1466,1.2,3,11.0
1467,1.46,5,3.0
1468,1.46,5,5.0
1469,1.7,6,5.0
1470,2.06,6,6.0
1471,7.3,10,6.0
1472,6.13,10,10.0
1473,1.08,2,10.0
1474,1.08,2,2.0
1475,3.14,8,2.0
1476,47.3,11,8.0
1477,1.05,2,11.0
1478,2.3,7,2.0
1479,6.29,10,7.0
1480,4.08,9,10.0
1481,1.02,1,9.0
1482,1.19,3,1.0
1483,1.85,6,3.0
1484,1.2,3,6.0
1485,3.21,8,3.0
1486,1.0,1,8.0
1487,1.57,5,1.0
1488,1.17,3,5.0
1489,1.02,1,3.0
1490,3.64,9,1.0
1491,8.35,10,9.0
1492,3.73,9,10.0
1493,1.4,4,9.0
1494,91.17,11,4.0
1495,2.24,7,11.0
1496,7.45,10,7.0
1497,31.74,11,10.0
1498,3.85,9,11.0
1499,1.09,2,9.0
1500,5.34,10,2.0
1501,127.59,11,10.0
1502,1.37,4,11.0
1503,4.09,9,4.0
1504,1.36,4,9.0
1505,1.33,4,4.0
1506,1.72,6,4.0
1507,48.61,11,6.0
1508,1.72,6,11.0
1509,1.26,3,6.0
1510,1.47,5,3.0
1511,14.21,11,5.0
1512,15.87,11,11.0
1513,1.73,6,11.0
1514,16.15,11,6.0
1515,1.29,3,11.0
1516,1.05,2,3.0
1517,21.21,11,2.0
1518,4.58,9,11.0
1519,168.86,11,9.0
1520,2.53,7,11.0
1521,7.94,10,7.0
1522,1.6,5,10.0
1523,1.46,5,5.0
1524,3.23,8,5.0
1525,1.23,3,8.0
1526,1.1,2,3.0
1527,22.0,11,2.0
1528,4.44,9,11.0
1529,8.94,10,9.0
1530,1.25,3,10.0
1531,1.59,5,3.0
1532,14.49,11,5.0
1533,1.43,4,11.0
1534,2.23,7,4.0
1535,15.26,11,7.0
1536,1.15,3,11.0
1537,10.35,11,3.0
1538,1.61,5,11.0
1539,2.63,8,5.0
1540,2.64,8,8.0
1541,2.99,8,8.0
1542,1.13,2,8.0
1543,1.41,4,2.0
1544,1.56,5,4.0
1545,1.42,4,5.0
1546,14.51,11,4.0
1547,34.86,11,11.0
1548,1.13,2,11.0
1549,1.26,3,2.0
1550,3.13,8,3.0
1551,1.0,1,8.0
1552,1.02,1,1.0
1553,1.4,4,1.0
1554,14.18,11,4.0
1555,9.78,10,11.0
1556,3.27,8,10.0
1557,1.19,3,8.0
1558,1.6,5,3.0
1559,2.45,7,5.0
1560,1.01,1,7.0
1561,1.4,4,1.0
1562,4.85,9,4.0
1563,3.29,8,9.0
1564,2.93,8,8.0
1565,2.23,7,8.0
1566,1.4,4,7.0
1567,1.65,5,4.0
1568,2.49,7,5.0
1569,1.66,5,7.0
1570,8.19,10,5.0
1571,1.88,6,10.0
1572,2.85,8,6.0
1573,3.79,9,8.0
1574,6.89,10,9.0
1575,2.51,7,10.0
1576,84.25,11,7.0
1577,1.27,3,11.0
1578,1.95,6,3.0
1579,1.14,2,6.0
1580,24.49,11,2.0
1581,1.12,2,11.0
1582,1.99,6,2.0
1583,0.0,1,6.0
1584,1.86,6,1.0
1585,7.67,10,6.0
1586,1.34,4,10.0
1587,5.31,10,4.0
1588,4.08,9,10.0
1589,1.28,3,9.0
1590,2.13,7,3.0
1591,2.2,7,7.0
1592,2.52,7,7.0
1593,1.48,5,7.0
1594,1.0,1,5.0
1595,2.43,7,1.0
1596,2.15,7,7.0
1597,1.26,3,7.0
1598,1.08,2,3.0
1599,1.38,4,2.0
1600,1.08,2,4.0
1601,21.07,11,2.0
1602,8.26,10,11.0
1603,2.36,7,10.0
1604,1.01,1,7.0
1605,2.21,7,1.0
1606,1.37,4,7.0
1607,1.19,3,4.0
1608,1.76,6,3.0
1609,43.38,11,6.0
1610,1.17,3,11.0
1611,1.15,3,3.0
1612,3.4,8,3.0
1613,2.22,7,8.0
1614,2.21,7,7.0
1615,2.73,8,7.0
1616,3.01,8,8.0
1617,1.35,4,8.0
1618,1.29,3,4.0
1619,8.78,10,3.0
1620,1.8,6,10.0
1621,4.57,9,6.0
1622,2.55,7,9.0
1623,2.29,7,7.0
1624,1.74,6,7.0
1625,5.89,10,6.0
1626,1.88,6,10.0
1627,16.85,11,6.0
1628,4.69,9,11.0
1629,8.63,10,9.0
1630,2.74,8,10.0
1631,2.77,8,8.0
1632,9.27,10,8.0
1633,3.79,9,10.0
1634,1.21,3,9.0
1635,1.31,4,3.0
1636,5.56,10,4.0
1637,17.09,11,10.0
1638,19.26,11,11.0
1639,1.19,3,11.0
1640,1.51,5,3.0
1641,11.45,11,5.0
1642,4.26,9,11.0
1643,15.6,11,9.0
1644,1.18,3,11.0
1645,1.31,4,3.0
1646,1.9,6,4.0
1647,6.98,10,6.0
1648,3.09,8,10.0
1649,1.17,3,8.0
1650,1.11,2,3.0
1651,0.0,1,2.0
1652,1.85,6,1.0
1653,1.29,3,6.0
1654,1.16,3,3.0
1655,1.32,4,3.0
1656,3.31,8,4.0
1657,1.52,5,8.0
1658,1.29,3,5.0
1659,1.61,5,3.0
1660,1.14,2,5.0
1661,1.55,5,2.0
1662,1.22,3,5.0
1663,1.45,5,3.0
1664,1.56,5,5.0
1665,2.29,7,5.0
1666,1.72,6,7.0
1667,2.43,7,6.0
1668,1.17,3,7.0
1669,4.73,9,3.0
1670,2.03,6,9.0
1671,1.73,6,6.0
1672,1.93,6,6.0
1673,1.33,4,6.0
1674,2.32,7,4.0
1675,2.8,8,7.0
1676,3.21,8,8.0
1677,1.07,2,8.0
1678,1.07,2,2.0
1679,1.35,4,2.0
1680,81.15,11,4.0
1681,18.36,11,11.0
1682,11.13,11,11.0
1683,4.16,9,11.0
1684,2.65,8,9.0
1685,1.1,2,8.0
1686,1.0,1,2.0
1687,6.05,10,1.0
1688,2.06,6,10.0
1689,1.09,2,6.0
1690,1.74,6,2.0
1691,3.39,8,6.0
1692,1.06,2,8.0
1693,1.15,3,2.0
1694,1.62,5,3.0
1695,3.7,9,5.0
1696,3.68,9,9.0
1697,1.9,6,9.0
1698,8.23,10,6.0
1699,5.24,10,10.0
1700,1.77,6,10.0
1701,1.11,2,6.0
1702,1.41,4,2.0
1703,5.9,10,4.0
1704,2.13,7,10.0
1705,1.02,1,7.0
1706,1.7,6,1.0
1707,40.39,11,6.0
1708,214.82,11,11.0
1709,2.64,8,11.0
1710,1.61,5,8.0
1711,26.02,11,5.0
1712,3.44,8,11.0
1713,3.14,8,8.0
1714,1.02,1,8.0
1715,2.32,7,1.0
1716,5.9,10,7.0
1717,2.96,8,10.0
1718,9.71,10,8.0
1719,9.21,10,10.0
1720,1.77,6,10.0
1721,1.45,5,6.0
1722,4.3,9,5.0
1723,1.73,6,9.0
1724,1.05,2,6.0
1725,1.01,1,2.0
1726,1.47,5,1.0
1727,2.96,8,5.0
1728,11.76,11,8.0
1729,1.01,1,11.0
1730,1.47,5,1.0
1731,4.25,9,5.0
1732,1.08,2,9.0
1733,1.29,3,2.0
1734,4.0,9,3.0
1735,1.06,2,9.0
1736,5.27,10,2.0
1737,1.55,5,10.0
1738,1.24,3,5.0
1739,1.07,2,3.0
1740,1.42,4,2.0
1741,6.96,10,4.0
1742,12.2,11,10.0
1743,5.93,10,11.0
1744,1.25,3,10.0
1745,1.37,4,3.0
1746,2.78,8,4.0
1747,4.09,9,8.0
1748,1.96,6,9.0
1749,2.11,7,6.0
1750,3.3,8,7.0
1751,2.27,7,8.0
1752,2.94,8,7.0
1753,2.05,6,8.0
1754,4.1,9,6.0
1755,1.0,1,9.0
1756,1.27,3,1.0
1757,4.81,9,3.0
1758,1.07,2,9.0
1759,1.12,2,2.0
1760,6.06,10,2.0
1761,2.19,7,10.0
1762,3.63,9,7.0
1763,1.08,2,9.0
1764,1.02,1,2.0
1765,1.42,4,1.0
1766,1.1,2,4.0
1767,4.34,9,2.0
1768,2.34,7,9.0
1769,1.26,3,7.0
1770,2.38,7,3.0
1771,4.51,9,7.0
1772,1.13,2,9.0
1773,3.27,8,2.0
1774,1.34,4,8.0
1775,28.24,11,4.0
1776,17.46,11,11.0
1777,30.66,11,11.0
1778,1.3,4,11.0
1779,2.63,8,4.0
1780,1.81,6,8.0
1781,1.77,6,6.0
1782,1.42,4,6.0
1783,28.43,11,4.0
1784,2.26,7,11.0
1785,1.28,3,7.0
1786,3.85,9,3.0
1787,1.68,5,9.0
1788,1.37,4,5.0
1789,1.0,1,4.0
1790,3.73,9,1.0
1791,1.91,6,9.0
1792,3.16,8,6.0
1793,1.58,5,8.0
1794,5.68,10,5.0
1795,1.1,2,10.0
1796,2.47,7,2.0
1797,1.7,6,7.0
1798,5.11,10,6.0
1799,1.25,3,10.0
1800,10.19,11,3.0
1801,1.56,5,11.0
1802,1.26,3,5.0
1803,3.17,8,3.0
1804,3.14,8,8.0
1805,1.56,5,8.0
1806,1.58,5,5.0
1807,2.15,7,5.0
1808,1.26,3,7.0
1809,2.01,6,3.0
1810,2.61,8,6.0
1811,1.99,6,8.0
1812,1.23,3,6.0
1813,2.91,8,3.0
1814,8.46,10,8.0
1815,35.11,11,10.0
1816,8.9,10,11.0
1817,4.47,9,10.0
1818,1.39,4,9.0
1819,2.01,6,4.0
1820,1.31,4,6.0
1821,1.71,6,4.0
1822,4.16,9,6.0
1823,1.29,3,9.0
1824,1.76,6,3.0
1825,5.21,10,6.0
1826,1.91,6,10.0
1827,1.23,3,6.0
1828,1.45,5,3.0
1829,1.56,5,5.0
1830,1.83,6,5.0
1831,2.35,7,6.0
1832,2.45,7,7.0
1833,1.77,6,7.0
1834,1.0,1,6.0
1835,1.65,5,1.0
1836,1.56,5,5.0
1837,5.53,10,5.0
1838,1.38,4,10.0
1839,1.2,3,4.0
1840,1.16,3,3.0
1841,13.07,11,3.0
1842,4.17,9,11.0
1843,8.46,10,9.0
1844,1.05,2,10.0
1845,6.54,10,2.0
1846,1.26,3,10.0
1847,3.21,8,3.0
1848,8.05,10,8.0
1849,1.39,4,10.0
1850,1.31,4,4.0
1851,1.1,2,4.0
1852,1.27,3,2.0
1853,1.51,5,3.0
1854,1.04,1,5.0
1855,2.98,8,1.0
1856,1.08,2,8.0
1857,1.22,3,2.0
1858,3.36,8,3.0
1859,4.96,9,8.0
1860,5.43,10,9.0
1861,1.0,1,10.0
1862,58.84,11,1.0
1863,4.49,9,11.0
1864,22.52,11,9.0
1865,1.09,2,11.0
1866,1.01,1,2.0
1867,7.73,10,1.0
1868,3.51,9,10.0
1869,1.66,5,9.0
1870,2.81,8,5.0
1871,1.64,5,8.0
1872,3.41,8,5.0
1873,1.38,4,8.0
1874,3.75,9,4.0
1875,1.36,4,9.0
1876,3.29,8,4.0
1877,1.53,5,8.0
1878,1.06,2,5.0
1879,3.52,9,2.0
1880,1.33,4,9.0
1881,2.99,8,4.0
1882,1.05,2,8.0
1883,2.1,7,2.0
1884,1.48,5,7.0
1885,45.47,11,5.0
1886,6.19,10,11.0
1887,2.34,7,10.0
1888,2.46,7,7.0
1889,1.53,5,7.0
1890,1.51,5,5.0
1891,1.1,2,5.0
1892,1.35,4,2.0
1893,2.55,7,4.0
1894,2.57,7,7.0
1895,2.25,7,7.0
1896,1.31,4,7.0
1897,1.52,5,4.0
1898,1.19,3,5.0
1899,58.17,11,3.0
1900,2.89,8,11.0
1901,2.44,7,8.0
1902,5.99,10,7.0
1903,1.03,1,10.0
1904,1.63,5,1.0
1905,2.07,6,5.0
1906,1.18,3,6.0
1907,2.81,8,3.0
1908,1.26,3,8.0
1909,1.06,2,3.0
1910,1.13,2,2.0
1911,2.05,6,2.0
1912,1.95,6,6.0
1913,2.05,6,6.0
1914,1.39,4,6.0
1915,34.6,11,4.0
1916,1.0,1,11.0
1917,1.04,1,1.0
1918,1.69,5,1.0
1919,38.19,11,5.0
1920,1.13,2,11.0
1921,10.72,11,2.0
1922,1.17,3,11.0
1923,1.64,5,3.0
1924,3.3,8,5.0
1925,1.87,6,8.0
1926,1.75,6,6.0
1927,7.84,10,6.0
1928,2.29,7,10.0
1929,1.75,6,7.0
1930,104.21,11,6.0
1931,3.46,8,11.0
1932,2.2,7,8.0
1933,1.37,4,7.0
1934,1.04,1,4.0
1935,1.89,6,1.0
1936,1.03,1,6.0
1937,1.66,5,1.0
1938,2.17,7,5.0
1939,1.45,5,7.0
1940,1.44,4,5.0
1941,1.39,4,4.0
1942,1.52,5,4.0
1943,5.07,10,5.0
1944,3.81,9,10.0
1945,4.17,9,9.0
1946,1.05,2,9.0
1947,1.94,6,2.0
1948,1.63,5,6.0
1949,195.96,11,5.0
1950,2.49,7,11.0
1951,2.38,7,7.0
1952,1.46,5,7.0
1953,108.57,11,5.0
1954,1.73,6,11.0
1955,2.3,7,6.0
1956,3.24,8,7.0
1957,3.4,8,8.0
1958,1.59,5,8.0
1959,1.45,5,5.0
1960,2.07,6,5.0
1961,11.78,11,6.0
1962,2.13,7,11.0
1963,2.87,8,7.0
1964,4.98,9,8.0
1965,1.27,3,9.0
1966,5.29,10,3.0
1967,1.2,3,10.0
1968,1.03,1,3.0
1969,1.52,5,1.0
1970,1.54,5,5.0
1971,4.7,9,5.0
1972,11.66,11,9.0
1973,1.75,6,11.0
1974,1.16,3,6.0
1975,2.4,7,3.0
1976,1.08,2,7.0
1977,1.16,3,2.0
1978,28.53,11,3.0
1979,2.0,6,11.0
1980,1.73,6,6.0
1981,2.51,7,6.0
1982,1.58,5,7.0
1983,1.51,5,5.0
1984,1.66,5,5.0
1985,3.05,8,5.0
1986,17.15,11,8.0
1987,0.0,1,11.0
1988,2.49,7,1.0
1989,9.57,10,7.0
1990,0.0,1,10.0
1991,3.1,8,1.0
1992,4.51,9,8.0
1993,23.73,11,9.0
1994,28.88,11,11.0
1995,17.48,11,11.0
1996,0.0,1,11.0
1997,1.56,5,1.0
1998,3.71,9,5.0
1999,1.33,4,9.0
2000,6.99,10,4.0
2001,1.8,6,10.0
2002,2.71,8,6.0
2003,24.86,11,8.0
2004,17.89,11,11.0
2005,1.52,5,11.0
2006,39.91,11,5.0
2007,1.48,5,11.0
2008,4.54,9,5.0
2009,1.4,4,9.0
2010,2.0,6,4.0
2011,4.03,9,6.0
2012,28.32,11,9.0
2013,0.0,1,11.0
2014,1.09,2,1.0
2015,4.92,9,2.0
2016,2.02,6,9.0
2017,1.11,2,6.0
2018,17.03,11,2.0
2019,1.45,5,11.0
2020,1.5,5,5.0
2021,26.65,11,5.0
2022,1.0,1,11.0
2023,1.11,2,1.0
2024,2.34,7,2.0
2025,0.0,1,7.0
2026,2.72,8,1.0
2027,1.93,6,8.0
2028,1.15,3,6.0
2029,1.17,3,3.0
2030,2.02,6,3.0
2031,1.35,4,6.0
2032,2.44,7,4.0
2033,1.03,1,7.0
2034,2.45,7,1.0
2035,2.48,7,7.0
2036,2.85,8,7.0
2037,5.48,10,8.0
2038,1.0,1,10.0
2039,13.67,11,1.0
2040,7.52,10,11.0
2041,1.42,4,10.0
2042,2.59,7,4.0
2043,1.03,1,7.0
2044,1.42,4,1.0
2045,2.63,8,4.0
2046,1.62,5,8.0
2047,1.11,2,5.0
2048,5.03,10,2.0
2049,2.74,8,10.0
2050,5.86,10,8.0
2051,3.46,8,10.0
2052,1.55,5,8.0
2053,1.9,6,5.0
2054,4.04,9,6.0
2055,2.21,7,9.0
2056,0.0,1,7.0
2057,1.11,2,1.0
2058,2.62,8,2.0
2059,2.74,8,8.0
2060,1.04,1,8.0
2061,323.49,11,1.0
2062,1.06,2,11.0
2063,1.64,5,2.0
2064,3.38,8,5.0
2065,3.51,9,8.0
2066,1.37,4,9.0
2067,5.55,10,4.0
2068,9.87,10,10.0
2069,5.26,10,10.0
2070,2.02,6,10.0
2071,1.34,4,6.0
2072,2.1,7,4.0
2073,1.72,6,7.0
2074,1.13,2,6.0
2075,1.0,1,2.0
2076,11.78,11,1.0
2077,4.2,9,11.0
2078,1.56,5,9.0
2079,3.38,8,5.0
2080,1.4,4,8.0
2081,2.43,7,4.0
2082,1.06,2,7.0
2083,1.14,2,2.0
2084,1.56,5,2.0
2085,1.48,5,5.0
2086,5.23,10,5.0
2087,1.54,5,10.0
2088,1.78,6,5.0
2089,1.1,2,6.0
2090,1.51,5,2.0
2091,1.0,1,5.0
2092,1.17,3,1.0
2093,1.19,3,3.0
2094,1.15,3,3.0
2095,1.62,5,3.0
2096,9.23,10,5.0
2097,1.0,1,10.0
2098,1.14,2,1.0
2099,18.24,11,2.0
2100,4.01,9,11.0
2101,0.0,1,9.0
2102,4.51,9,1.0
2103,2.32,7,9.0
2104,1.29,3,7.0
2105,1.42,4,3.0
2106,1.11,2,4.0
2107,1.34,4,2.0
2108,9.12,10,4.0
2109,8.14,10,10.0
2110,1.35,4,10.0
2111,1.23,3,4.0
2112,2.51,7,3.0
2113,1.95,6,7.0
2114,6.39,10,6.0
2115,2.38,7,10.0
2116,1.76,6,7.0
2117,8.59,10,6.0
2118,1.37,4,10.0
2119,4.03,9,4.0
2120,3.82,9,9.0
2121,18.02,11,9.0
2122,1.0,1,11.0
2123,1.24,3,1.0
2124,1.53,5,3.0
2125,0.0,1,5.0
2126,3.09,8,1.0
2127,3.56,9,8.0
2128,2.08,6,9.0
2129,41.6,11,6.0
2130,1.09,2,11.0
2131,1.44,4,2.0
2132,1.16,3,4.0
2133,6.13,10,3.0
2134,1.08,2,10.0
2135,6.66,10,2.0
2136,1.56,5,10.0
2137,1.22,3,5.0
2138,1.18,3,3.0
2139,9.6,10,3.0
2140,1.38,4,10.0
2141,6.23,10,4.0
2142,1.1,2,10.0
2143,1.05,2,2.0
2144,1.83,6,2.0
2145,12.01,11,6.0
2146,1.34,4,11.0
2147,1.94,6,4.0
2148,1.24,3,6.0
2149,2.44,7,3.0
2150,12.7,11,7.0
2151,1.44,4,11.0
2152,3.42,8,4.0
2153,3.14,8,8.0
2154,1.08,2,8.0
2155,3.45,8,2.0
2156,8.06,10,8.0
2157,1.08,2,10.0
2158,2.32,7,2.0
2159,1.4,4,7.0
2160,1.45,5,4.0
2161,72.32,11,5.0
2162,2.01,6,11.0
2163,1.91,6,6.0
2164,31.44,11,6.0
2165,1.12,2,11.0
2166,4.94,9,2.0
2167,3.42,8,9.0
2168,1.13,2,8.0
2169,2.98,8,2.0
2170,1.11,2,8.0
2171,2.19,7,2.0
2172,1.08,2,7.0
2173,1.89,6,2.0
2174,1.7,6,6.0
2175,1.43,4,6.0
2176,1.01,1,4.0
2177,1.99,6,1.0
2178,42.99,11,6.0
2179,1.05,2,11.0
2180,14.02,11,2.0
2181,1.76,6,11.0
2182,1.28,3,6.0
2183,1.26,3,3.0
2184,1.7,6,3.0
2185,2.01,6,6.0
2186,2.17,7,6.0
2187,2.29,7,7.0
2188,1.63,5,7.0
2189,1.87,6,5.0
2190,4.17,9,6.0
2191,3.55,9,9.0
2192,4.42,9,9.0
2193,1.26,3,9.0
2194,8.39,10,3.0
2195,1.11,2,10.0
2196,3.94,9,2.0
2197,1.65,5,9.0
2198,3.35,8,5.0
2199,13.59,11,8.0
2200,1.11,2,11.0
2201,1.02,1,2.0
2202,1.21,3,1.0
2203,3.17,8,3.0
2204,3.37,8,8.0
2205,1.64,5,8.0
2206,4.78,9,5.0
2207,1.69,5,9.0
2208,2.4,7,5.0
2209,4.65,9,7.0
2210,1.27,3,9.0
2211,3.49,8,3.0
2212,3.35,8,8.0
2213,2.64,8,8.0
2214,2.8,8,8.0
2215,2.71,8,8.0
2216,4.01,9,8.0
2217,1.55,5,9.0
