,Odd,Odd_Categoria,odd_entrada
1147,1.02,1,2.0
1148,8.07,10,1.0
1149,1.09,2,10.0
1150,1.77,6,2.0
1151,10.33,11,6.0
1152,1.8,6,11.0
1153,2.13,7,6.0
1154,5.99,10,7.0
1155,1.1,2,10.0
1156,1.94,6,2.0
1157,2.77,8,6.0
1158,7.89,10,8.0
1159,1.07,2,10.0
1160,1.33,4,2.0
1161,1.7,6,4.0
1162,6.21,10,6.0
1163,2.46,7,10.0
1164,1.19,3,7.0
1165,1.33,4,3.0
1166,1.68,5,4.0
1167,1.28,3,5.0
1168,1.27,3,3.0
1169,4.97,9,3.0
1170,1.33,4,9.0
1171,2.33,7,4.0
1172,1.1,2,7.0
1173,1.35,4,2.0
1174,1.53,5,4.0
1175,4.78,9,5.0
1176,2.62,8,9.0
1177,1.13,2,8.0
1178,1.23,3,2.0
1179,10.0,11,3.0
1180,8.26,10,11.0
1181,13.47,11,10.0
1182,1.03,1,11.0
1183,2.27,7,1.0
1184,8.32,10,7.0
1185,3.47,8,10.0
1186,1.9,6,8.0
1187,12.5,11,6.0
1188,1.82,6,11.0
1189,24.8,11,6.0
1190,3.6,9,11.0
1191,2.85,8,9.0
1192,1.14,2,8.0
1193,1.18,3,2.0
1194,1.41,4,3.0
1195,4.62,9,4.0
1196,6.33,10,9.0
1197,1.4,4,10.0
1198,3.37,8,4.0
1199,20.81,11,8.0
1200,1.2,3,11.0
1201,1.2,3,3.0
1202,1.32,4,3.0
1203,1.04,1,4.0
1204,2.08,6,1.0
1205,1.45,5,6.0
1206,2.8,8,5.0
1207,2.64,8,8.0
1208,1.81,6,8.0
1209,1.8,6,6.0
1210,5.01,10,6.0
1211,3.2,8,10.0
1212,1.29,3,8.0
1213,1.23,3,3.0
1214,19.2,11,3.0
1215,3.42,8,11.0
1216,1.18,3,8.0
1217,1.2,3,3.0
1218,1.03,1,3.0
1219,6.98,10,1.0
1220,7.88,10,10.0
1221,2.29,7,10.0
1222,1.29,3,7.0
1223,1.56,5,3.0
1224,1.09,2,5.0
1225,1.13,2,2.0
1226,6.77,10,2.0
1227,2.27,7,10.0
1228,119.87,11,7.0
1229,8.2,10,11.0
1230,1.1,2,10.0
1231,8.05,10,2.0
1232,2.0,6,10.0
1233,1.0,1,6.0
1234,29.61,11,1.0
1235,10.39,11,11.0
1236,1.05,2,11.0
1237,2.35,7,2.0
1238,2.54,7,7.0
1239,8.61,10,7.0
1240,1.77,6,10.0
1241,3.71,9,6.0
1242,1.0,1,9.0
1243,1.6,5,1.0
1244,1.0,1,5.0
1245,1.0,1,1.0
1246,1.91,6,1.0
1247,2.39,7,6.0
1248,1.32,4,7.0
1249,1.67,5,4.0
1250,1.69,5,5.0
1251,1.52,5,5.0
1252,1.18,3,5.0
1253,8.76,10,3.0
1254,1.26,3,10.0
1255,2.84,8,3.0
1256,2.71,8,8.0
1257,2.65,8,8.0
1258,7.99,10,8.0
1259,3.3,8,10.0
1260,3.01,8,8.0
1261,22.56,11,8.0
1262,1.9,6,11.0
1263,31.06,11,6.0
1264,1.6,5,11.0
1265,3.95,9,5.0
1266,1.1,2,9.0
1267,3.43,8,2.0
1268,1.74,6,8.0
1269,3.44,8,6.0
1270,1.43,4,8.0
1271,1.99,6,4.0
1272,3.38,8,6.0
1273,9.72,10,8.0
1274,1.03,1,10.0
1275,1.42,4,1.0
1276,1.56,5,4.0
1277,3.42,8,5.0
1278,1.84,6,8.0
1279,1.07,2,6.0
1280,1.35,4,2.0
1281,1.72,6,4.0
1282,1.08,2,6.0
1283,4.43,9,2.0
1284,1.06,2,9.0
1285,3.97,9,2.0
1286,3.72,9,9.0
1287,7.54,10,9.0
1288,38.1,11,10.0
1289,1.24,3,11.0
1290,1.11,2,3.0
1291,3.01,8,2.0
1292,1.88,6,8.0
1293,0.0,1,6.0
1294,1.49,5,1.0
1295,1.54,5,5.0
1296,6.52,10,5.0
1297,1.13,2,10.0
1298,12.28,11,2.0
1299,1.36,4,11.0
1300,3.06,8,4.0
1301,7.18,10,8.0
1302,1.13,2,10.0
1303,1.2,3,2.0
1304,17.31,11,3.0
1305,1.45,5,11.0
1306,3.35,8,5.0
1307,1.05,2,8.0
1308,1.26,3,2.0
1309,2.57,7,3.0
1310,74.63,11,7.0
1311,1.19,3,11.0
1312,1.67,5,3.0
1313,2.62,8,5.0
1314,1.05,2,8.0
1315,2.64,8,2.0
1316,2.41,7,8.0
1317,4.45,9,7.0
1318,3.5,9,9.0
1319,173.31,11,9.0
1320,5.55,10,11.0
1321,2.6,8,10.0
1322,5.53,10,8.0
1323,21.17,11,10.0
1324,1.02,1,11.0
1325,1.22,3,1.0
1326,2.04,6,3.0
1327,4.32,9,6.0
1328,6.35,10,9.0
1329,4.18,9,10.0
1330,3.22,8,9.0
1331,64.86,11,8.0
1332,4.98,9,11.0
1333,7.86,10,9.0
1334,1.42,4,10.0
1335,2.17,7,4.0
1336,1.0,1,7.0
1337,18.92,11,1.0
1338,1.68,5,11.0
1339,1.44,4,5.0
1340,3.89,9,4.0
1341,2.22,7,9.0
1342,4.1,9,7.0
1343,1.09,2,9.0
1344,23.09,11,2.0
1345,1.55,5,11.0
1346,1.5,5,5.0
1347,1.07,2,5.0
1348,38.04,11,2.0
1349,1.24,3,11.0
1350,1.25,3,3.0
1351,86.17,11,3.0
1352,10.01,11,11.0
1353,4.6,9,11.0
1354,1.73,6,9.0
1355,0.0,1,6.0
1356,1.08,2,1.0
1357,1.03,1,2.0
1358,1.64,5,1.0
1359,3.62,9,5.0
1360,1.66,5,9.0
1361,30.84,11,5.0
1362,11.2,11,11.0
1363,22.12,11,11.0
1364,2.81,8,11.0
1365,12.02,11,8.0
1366,2.02,6,11.0
1367,1.25,3,6.0
1368,2.4,7,3.0
1369,2.23,7,7.0
1370,4.95,9,7.0
1371,1.24,3,9.0
1372,5.68,10,3.0
1373,1.56,5,10.0
1374,1.92,6,5.0
1375,2.78,8,6.0
1376,2.23,7,8.0
1377,1.02,1,7.0
1378,1.78,6,1.0
1379,2.33,7,6.0
1380,2.6,8,7.0
1381,1.83,6,8.0
1382,28.33,11,6.0
1383,1.45,5,11.0
1384,1.14,2,5.0
1385,2.84,8,2.0
1386,2.48,7,8.0
1387,1.27,3,7.0
1388,1.05,2,3.0
1389,1.6,5,2.0
1390,2.05,6,5.0
1391,5.74,10,6.0
1392,5.47,10,10.0
1393,4.46,9,10.0
1394,1.77,6,9.0
1395,1.98,6,6.0
1396,8.45,10,6.0
1397,5.57,10,10.0
1398,0.0,1,10.0
1399,1.69,5,1.0
1400,22.33,11,5.0
1401,1.4,4,11.0
1402,1.18,3,4.0
1403,4.67,9,3.0
1404,1.19,3,9.0
1405,42.74,11,3.0
1406,1.08,2,11.0
1407,3.12,8,2.0
1408,1.3,4,8.0
1409,2.84,8,4.0
1410,0.0,1,8.0
1411,6.35,10,1.0
1412,4.44,9,10.0
1413,1.63,5,9.0
1414,1.18,3,5.0
1415,1.09,2,3.0
1416,1.08,2,2.0
1417,6.04,10,2.0
1418,1.26,3,10.0
1419,1.22,3,3.0
1420,1.0,1,3.0
1421,1.02,1,1.0
1422,2.49,7,1.0
1423,3.01,8,7.0
1424,2.16,7,8.0
1425,2.98,8,7.0
1426,1.36,4,8.0
1427,2.86,8,4.0
1428,3.75,9,8.0
1429,1.11,2,9.0
1430,3.35,8,2.0
1431,6.77,10,8.0
1432,27.3,11,10.0
1433,1.93,6,11.0
1434,9.02,10,6.0
1435,1.4,4,10.0
1436,1.89,6,4.0
1437,1.12,2,6.0
1438,1.17,3,2.0
1439,1.45,5,3.0
1440,4.04,9,5.0
1441,3.94,9,9.0
1442,1.44,4,9.0
1443,1.0,1,4.0
1444,1.1,2,1.0
1445,2.88,8,2.0
1446,1.46,5,8.0
1447,1.48,5,5.0
1448,1.42,4,5.0
1449,1.4,4,4.0
1450,4.51,9,4.0
1451,5.04,10,9.0
1452,1.6,5,10.0
1453,1.6,5,5.0
1454,3.87,9,5.0
1455,2.43,7,9.0
1456,1.14,2,7.0
1457,2.81,8,2.0
1458,4.81,9,8.0
1459,1.41,4,9.0
1460,1.41,4,4.0
1461,1.44,4,4.0
1462,1.26,3,4.0
1463,1.14,2,3.0
1464,1.3,4,2.0
1465,1.63,5,4.0
1466,2.29,7,5.0
1467,4.89,9,7.0
1468,1.87,6,9.0
1469,6.4,10,6.0
1470,1.39,4,10.0
1471,2.07,6,4.0
1472,1.44,4,6.0
1473,7.05,10,4.0
1474,1.17,3,10.0
1475,1.5,5,3.0
1476,1.34,4,5.0
1477,2.5,7,4.0
1478,1.34,4,7.0
1479,1.11,2,4.0
1480,1.48,5,2.0
1481,1.7,6,5.0
1482,1.63,5,6.0
1483,2.24,7,5.0
1484,2.22,7,7.0
1485,1.24,3,7.0
1486,1.01,1,3.0
1487,3.79,9,1.0
1488,2.02,6,9.0
1489,1.15,3,6.0
1490,32.39,11,3.0
1491,1.36,4,11.0
1492,22.5,11,4.0
1493,1.5,5,11.0
1494,1.28,3,5.0
1495,2.83,8,3.0
1496,1.32,4,8.0
1497,1.09,2,4.0
1498,4.58,9,2.0
1499,10.94,11,9.0
1500,1.02,1,11.0
1501,1.36,4,1.0
1502,1.24,3,4.0
1503,2.51,7,3.0
1504,1.02,1,7.0
1505,2.22,7,1.0
1506,1.41,4,7.0
1507,1.68,5,4.0
1508,2.43,7,5.0
1509,10.63,11,7.0
1510,1.39,4,11.0
1511,2.99,8,4.0
1512,1.4,4,8.0
1513,1.5,5,4.0
1514,4.37,9,5.0
1515,5.34,10,9.0
1516,1.05,2,10.0
1517,1.56,5,2.0
1518,3.1,8,5.0
1519,1.81,6,8.0
1520,1.3,4,6.0
1521,7.0,10,4.0
1522,1.16,3,10.0
1523,3.48,8,3.0
1524,1.48,5,8.0
1525,1.36,4,5.0
1526,7.24,10,4.0
1527,2.64,8,10.0
1528,1.31,4,8.0
1529,14.14,11,4.0
1530,1.38,4,11.0
1531,1.44,4,4.0
1532,1.09,2,4.0
1533,1.93,6,2.0
1534,4.07,9,6.0
1535,1.85,6,9.0
1536,3.75,9,6.0
1537,3.16,8,9.0
1538,5.2,10,8.0
1539,6.03,10,10.0
1540,1.85,6,10.0
1541,1.42,4,6.0
1542,2.06,6,4.0
1543,1.43,4,6.0
1544,1.04,1,4.0
1545,44.79,11,1.0
1546,1.38,4,11.0
1547,167.38,11,4.0
1548,2.4,7,11.0
1549,2.98,8,7.0
1550,2.29,7,8.0
1551,14.03,11,7.0
1552,44.81,11,11.0
1553,28.43,11,11.0
1554,1.49,5,11.0
1555,23.89,11,5.0
1556,3.0,8,11.0
1557,1.56,5,8.0
1558,2.91,8,5.0
1559,6.51,10,8.0
1560,1.44,4,10.0
1561,27.66,11,4.0
1562,1.36,4,11.0
1563,1.53,5,4.0
1564,7.12,10,5.0
1565,1.13,2,10.0
1566,1.17,3,2.0
1567,6.4,10,3.0
1568,2.8,8,10.0
1569,8.26,10,8.0
1570,6.01,10,10.0
1571,11.66,11,10.0
1572,5.25,10,11.0
1573,10.95,11,10.0
1574,1.23,3,11.0
1575,1.7,6,3.0
1576,1.13,2,6.0
1577,1.0,1,2.0
1578,42.93,11,1.0
1579,34.04,11,11.0
1580,3.16,8,11.0
1581,4.1,9,8.0
1582,2.92,8,9.0
1583,1.52,5,8.0
1584,1.82,6,5.0
1585,13.33,11,6.0
1586,2.54,7,11.0
1587,2.38,7,7.0
1588,2.19,7,7.0
1589,5.93,10,7.0
1590,1.43,4,10.0
1591,1.18,3,4.0
1592,1.3,4,3.0
1593,3.99,9,4.0
1594,30.05,11,9.0
1595,17.82,11,11.0
1596,13.01,11,11.0
1597,10.18,11,11.0
1598,3.56,9,11.0
1599,69.5,11,9.0
1600,1.64,5,11.0
1601,1.09,2,5.0
1602,1.58,5,2.0
1603,2.98,8,5.0
1604,1.06,2,8.0
1605,1.04,1,2.0
1606,3.75,9,1.0
1607,1.0,1,9.0
1608,2.98,8,1.0
1609,3.77,9,8.0
1610,3.14,8,9.0
1611,1.67,5,8.0
1612,1.15,3,5.0
1613,1.2,3,3.0
1614,1.45,5,3.0
1615,1.31,4,5.0
1616,1.6,5,4.0
1617,5.19,10,5.0
1618,1.06,2,10.0
1619,2.2,7,2.0
1620,2.89,8,7.0
1621,1.2,3,8.0
1622,8.0,10,3.0
1623,4.83,9,10.0
1624,1.69,5,9.0
1625,4.1,9,5.0
1626,2.53,7,9.0
1627,1.11,2,7.0
1628,5.19,10,2.0
1629,2.31,7,10.0
1630,18.18,11,7.0
1631,3.07,8,11.0
1632,1.73,6,8.0
1633,1.22,3,6.0
1634,1.33,4,3.0
1635,1.06,2,4.0
1636,1.89,6,2.0
1637,1.08,2,6.0
1638,1.64,5,2.0
1639,21.98,11,5.0
1640,1.58,5,11.0
1641,1.22,3,5.0
1642,3.15,8,3.0
1643,2.97,8,8.0
1644,2.08,6,8.0
1645,1.15,3,6.0
1646,1.13,2,3.0
1647,17.49,11,2.0
1648,1.41,4,11.0
1649,1.13,2,4.0
1650,1.65,5,2.0
1651,1.31,4,5.0
1652,2.13,7,4.0
1653,1.39,4,7.0
1654,5.55,10,4.0
1655,1.28,3,10.0
1656,1.4,4,3.0
1657,36.24,11,4.0
1658,1.76,6,11.0
1659,2.59,7,6.0
1660,41.34,11,7.0
1661,1.36,4,11.0
1662,1.03,1,4.0
1663,3.16,8,1.0
1664,610.91,11,8.0
1665,1.13,2,11.0
1666,6.99,10,2.0
1667,1.51,5,10.0
1668,1.73,6,5.0
1669,1.13,2,6.0
1670,1.54,5,2.0
1671,9.67,10,5.0
1672,6.74,10,10.0
1673,1.06,2,10.0
1674,3.06,8,2.0
1675,1.7,6,8.0
1676,1.25,3,6.0
1677,2.44,7,3.0
1678,1.6,5,7.0
1679,1.08,2,5.0
1680,2.78,8,2.0
1681,1.11,2,8.0
1682,4.04,9,2.0
1683,5.68,10,9.0
1684,9.26,10,10.0
1685,1.79,6,10.0
1686,1.14,2,6.0
1687,1.14,2,2.0
1688,1.48,5,2.0
1689,9.21,10,5.0
1690,26.57,11,10.0
1691,2.73,8,11.0
1692,392.95,11,8.0
1693,2.43,7,11.0
1694,1.18,3,7.0
1695,1.58,5,3.0
1696,3.36,8,5.0
1697,1.6,5,8.0
1698,1.28,3,5.0
1699,1.03,1,3.0
1700,1.17,3,1.0
1701,17.07,11,3.0
1702,1.28,3,11.0
1703,2.76,8,3.0
1704,3.54,9,8.0
1705,1.48,5,9.0
1706,2.62,8,5.0
1707,1.35,4,8.0
1708,1.35,4,4.0
1709,1.28,3,4.0
1710,60.05,11,3.0
1711,2.63,8,11.0
1712,1.67,5,8.0
1713,8.94,10,5.0
1714,2.23,7,10.0
1715,1.41,4,7.0
1716,1.26,3,4.0
1717,1.66,5,3.0
1718,1.16,3,5.0
1719,3.17,8,3.0
1720,2.84,8,8.0
1721,1.25,3,8.0
1722,3.71,9,3.0
1723,1.74,6,9.0
1724,22.25,11,6.0
1725,2.45,7,11.0
1726,2.15,7,7.0
1727,1.6,5,7.0
1728,1.69,5,5.0
1729,2.21,7,5.0
1730,1.36,4,7.0
1731,1.13,2,4.0
1732,3.34,8,2.0
1733,8.47,10,8.0
1734,14.29,11,10.0
1735,2.2,7,11.0
1736,18.04,11,7.0
1737,1.46,5,11.0
1738,1.43,4,5.0
1739,2.46,7,4.0
1740,2.84,8,7.0
1741,1.22,3,8.0
1742,1.89,6,3.0
1743,1.52,5,6.0
1744,4.97,9,5.0
1745,5.32,10,9.0
1746,12.27,11,10.0
1747,1.96,6,11.0
1748,8.78,10,6.0
1749,13.22,11,10.0
1750,1.01,1,11.0
1751,4.84,9,1.0
1752,2.61,8,9.0
1753,4.4,9,8.0
1754,1.44,4,9.0
1755,1.37,4,4.0
1756,1.17,3,4.0
1757,13.97,11,3.0
1758,3.61,9,11.0
1759,1.99,6,9.0
1760,1.07,2,6.0
1761,1.3,4,2.0
1762,3.25,8,4.0
1763,1.74,6,8.0
1764,5.34,10,6.0
1765,1.27,3,10.0
1766,1.33,4,3.0
1767,1.11,2,4.0
1768,2.52,7,2.0
1769,17.21,11,7.0
1770,3.37,8,11.0
1771,1.47,5,8.0
1772,1.16,3,5.0
1773,1.24,3,3.0
1774,1.62,5,3.0
1775,8.09,10,5.0
1776,1.17,3,10.0
1777,1.77,6,3.0
1778,3.3,8,6.0
1779,5.17,10,8.0
1780,2.18,7,10.0
1781,1.47,5,7.0
1782,2.09,6,5.0
1783,1.29,3,6.0
1784,1.19,3,3.0
1785,1.15,3,3.0
1786,3.18,8,3.0
1787,1.12,2,8.0
1788,5.81,10,2.0
1789,1.21,3,10.0
1790,1.02,1,3.0
1791,1.03,1,1.0
1792,1.39,4,1.0
1793,1.33,4,4.0
1794,10.36,11,4.0
1795,1.62,5,11.0
1796,5.48,10,5.0
1797,4.52,9,10.0
1798,3.26,8,9.0
1799,1.12,2,8.0
1800,5.29,10,2.0
1801,3.07,8,10.0
1802,2.92,8,8.0
1803,12.48,11,8.0
1804,2.99,8,11.0
1805,5.68,10,8.0
1806,1.43,4,10.0
1807,6.66,10,4.0
1808,2.02,6,10.0
1809,1.57,5,6.0
1810,14.83,11,5.0
1811,4.29,9,11.0
1812,1.83,6,9.0
1813,1.78,6,6.0
1814,1.04,1,6.0
1815,1.11,2,1.0
1816,1.77,6,2.0
1817,8.36,10,6.0
1818,10.35,11,10.0
1819,1.37,4,11.0
1820,1.14,2,4.0
1821,1.07,2,2.0
1822,14.37,11,2.0
1823,1.34,4,11.0
1824,1.31,4,4.0
1825,3.03,8,4.0
1826,1.07,2,8.0
1827,26.79,11,2.0
1828,2.39,7,11.0
1829,1.51,5,7.0
1830,3.02,8,5.0
1831,1.69,5,8.0
1832,3.33,8,5.0
1833,80.93,11,8.0
1834,12.23,11,11.0
1835,1.4,4,11.0
1836,1.47,5,4.0
1837,1.72,6,5.0
1838,1.1,2,6.0
1839,1.39,4,2.0
1840,1.05,2,4.0
1841,1.6,5,2.0
1842,3.46,8,5.0
1843,2.1,7,8.0
1844,1.29,3,7.0
1845,1.88,6,3.0
1846,1.32,4,6.0
1847,1.05,2,4.0
1848,1.6,5,2.0
1849,25.61,11,5.0
1850,1.3,4,11.0
1851,4.03,9,4.0
1852,1.44,4,9.0
1853,1.28,3,4.0
1854,1.79,6,3.0
1855,1.59,5,6.0
1856,2.74,8,5.0
1857,1.86,6,8.0
1858,1.28,3,6.0
1859,1.69,5,3.0
1860,1.22,3,5.0
1861,2.34,7,3.0
1862,1.75,6,7.0
1863,3.07,8,6.0
1864,0.0,1,8.0
1865,0.0,1,1.0
1866,1.02,1,1.0
1867,1.56,5,1.0
1868,1.93,6,5.0
1869,1.09,2,6.0
1870,1.16,3,2.0
1871,177.14,11,3.0
1872,1.18,3,11.0
1873,1.24,3,3.0
1874,7.91,10,3.0
1875,3.92,9,10.0
1876,3.41,8,9.0
1877,1.85,6,8.0
1878,1.52,5,6.0
1879,13.8,11,5.0
1880,1.9,6,11.0
1881,3.94,9,6.0
1882,1.83,6,9.0
1883,4.93,9,6.0
1884,1.99,6,9.0
1885,1.68,5,6.0
1886,2.74,8,5.0
1887,0.0,1,8.0
1888,1.67,5,1.0
1889,1.54,5,5.0
1890,1.66,5,5.0
1891,2.02,6,5.0
1892,1.44,4,6.0
1893,8.83,10,4.0
1894,3.51,9,10.0
1895,1.07,2,9.0
1896,1.61,5,2.0
1897,4.19,9,5.0
1898,56.49,11,9.0
1899,2.31,7,11.0
1900,1.04,1,7.0
1901,1.12,2,1.0
1902,2.9,8,2.0
1903,3.4,8,8.0
1904,1.04,1,8.0
1905,14.18,11,1.0
1906,1.66,5,11.0
1907,1.94,6,5.0
1908,1.04,1,6.0
1909,3.21,8,1.0
1910,2.16,7,8.0
1911,1.1,2,7.0
1912,19.24,11,2.0
1913,6.39,10,11.0
1914,1.87,6,10.0
1915,1.0,1,6.0
1916,1.85,6,1.0
1917,2.74,8,6.0
1918,1.03,1,8.0
1919,70.49,11,1.0
1920,23.09,11,11.0
1921,1.82,6,11.0
1922,1.11,2,6.0
1923,2.03,6,2.0
1924,2.04,6,6.0
1925,4.53,9,6.0
1926,1.84,6,9.0
1927,1.01,1,6.0
1928,1.25,3,1.0
1929,4.31,9,3.0
1930,1.79,6,9.0
1931,5.16,10,6.0
1932,2.56,7,10.0
1933,1.06,2,7.0
1934,1.98,6,2.0
1935,1.79,6,6.0
1936,1.08,2,6.0
1937,5.27,10,2.0
1938,2.06,6,10.0
1939,2.89,8,6.0
1940,2.79,8,8.0
1941,1.06,2,8.0
1942,5.92,10,2.0
1943,3.51,9,10.0
1944,1.95,6,9.0
1945,1.53,5,6.0
1946,3.15,8,5.0
1947,1.19,3,8.0
1948,6.47,10,3.0
1949,3.79,9,10.0
1950,2.02,6,9.0
1951,1.7,6,6.0
1952,2.43,7,6.0
1953,2.13,7,7.0
1954,1.66,5,7.0
1955,1.72,6,5.0
1956,3.42,8,6.0
1957,1.91,6,8.0
1958,1.77,6,6.0
1959,1.76,6,6.0
1960,1.44,4,6.0
1961,21.86,11,4.0
1962,1.56,5,11.0
1963,1.31,4,5.0
1964,1.84,6,4.0
1965,1.0,1,6.0
1966,1.23,3,1.0
1967,1.12,2,3.0
1968,2.41,7,2.0
1969,1.39,4,7.0
1970,1.64,5,4.0
1971,2.56,7,5.0
1972,1.84,6,7.0
1973,12.02,11,6.0
1974,1.68,5,11.0
1975,2.92,8,5.0
1976,1.83,6,8.0
1977,1.15,3,6.0
1978,2.2,7,3.0
1979,2.25,7,7.0
1980,6.69,10,7.0
1981,3.87,9,10.0
1982,4.51,9,9.0
1983,2.26,7,9.0
1984,1.5,5,7.0
1985,1.8,6,5.0
1986,2.33,7,6.0
1987,4.74,9,7.0
1988,1.2,3,9.0
1989,1.37,4,3.0
1990,1.86,6,4.0
1991,1.01,1,6.0
1992,1.3,4,1.0
1993,1.97,6,4.0
1994,11.85,11,6.0
1995,3.34,8,11.0
1996,1.46,5,8.0
1997,1.06,2,5.0
1998,3.17,8,2.0
1999,1.61,5,8.0
2000,1.39,4,5.0
2001,2.25,7,4.0
2002,1.95,6,7.0
2003,1.19,3,6.0
2004,3.35,8,3.0
2005,1.21,3,8.0
2006,3.81,9,3.0
2007,2.65,8,9.0
2008,4.28,9,8.0
2009,1.27,3,9.0
2010,2.33,7,3.0
2011,2.8,8,7.0
2012,1.01,1,8.0
2013,1.32,4,1.0
2014,1.0,1,4.0
2015,11.55,11,1.0
2016,1.44,4,11.0
2017,1.32,4,4.0
2018,44.91,11,4.0
2019,6.01,10,11.0
2020,11.16,11,10.0
2021,1.7,6,11.0
2022,3.02,8,6.0
2023,1.32,4,8.0
2024,2.61,8,4.0
2025,1.61,5,8.0
2026,4.9,9,5.0
2027,1.61,5,9.0
2028,1.3,4,5.0
2029,1.17,3,4.0
2030,1.22,3,3.0
2031,4.64,9,3.0
2032,1.01,1,9.0
2033,1.22,3,1.0
2034,14.81,11,3.0
2035,19.69,11,11.0
2036,1.43,4,11.0
2037,5.09,10,4.0
2038,14.51,11,10.0
2039,1.23,3,11.0
2040,3.12,8,3.0
2041,2.82,8,8.0
2042,1.81,6,8.0
2043,2.96,8,6.0
2044,1.49,5,8.0
2045,1.63,5,5.0
2046,1.15,3,5.0
2047,1.14,2,3.0
2048,1.6,5,2.0
2049,55.3,11,5.0
2050,3.25,8,11.0
2051,2.61,8,8.0
2052,1.16,3,8.0
2053,304.47,11,3.0
2054,1.74,6,11.0
2055,1.02,1,6.0
2056,1.46,5,1.0
2057,1.22,3,5.0
2058,1.51,5,3.0
2059,3.67,9,5.0
2060,1.15,3,9.0
2061,1.77,6,3.0
2062,12.88,11,6.0
2063,1.97,6,11.0
2064,1.43,4,6.0
2065,2.79,8,4.0
2066,15.95,11,8.0
2067,1.56,5,11.0
2068,3.86,9,5.0
2069,3.47,8,9.0
2070,1.25,3,8.0
2071,1.33,4,3.0
2072,1.81,6,4.0
2073,1.22,3,6.0
2074,1.23,3,3.0
2075,1.32,4,3.0
2076,1.01,1,4.0
2077,1.47,5,1.0
2078,1.24,3,5.0
2079,1.76,6,3.0
2080,1.0,1,6.0
2081,0.0,1,1.0
2082,3.97,9,1.0
2083,1.04,1,9.0
2084,1.18,3,1.0
2085,2.53,7,3.0
2086,1.6,5,7.0
2087,5.74,10,5.0
2088,1.25,3,10.0
2089,1.11,2,3.0
2090,1.1,2,2.0
2091,2.01,6,2.0
2092,1.06,2,6.0
2093,7.53,10,2.0
2094,1.15,3,10.0
2095,2.67,8,3.0
2096,1.02,1,8.0
2097,2.0,6,1.0
2098,2.46,7,6.0
2099,1.27,3,7.0
2100,1.34,4,3.0
2101,1.02,1,4.0
2102,5.08,10,1.0
2103,3.88,9,10.0
2104,3.3,8,9.0
2105,10.08,11,8.0
2106,6.25,10,11.0
2107,3.04,8,10.0
2108,5.6,10,8.0
2109,2.19,7,10.0
2110,1.3,4,7.0
2111,1.1,2,4.0
2112,1.65,5,2.0
2113,1.05,2,5.0
2114,2.93,8,2.0
2115,4.12,9,8.0
2116,1.69,5,9.0
2117,1.28,3,5.0
2118,1.32,4,3.0
2119,1.16,3,4.0
2120,3.72,9,3.0
2121,1.47,5,9.0
2122,54.81,11,5.0
2123,3.23,8,11.0
2124,2.65,8,8.0
2125,1.77,6,8.0
2126,1.58,5,6.0
2127,5.93,10,5.0
2128,2.15,7,10.0
2129,2.3,7,7.0
2130,1.02,1,7.0
2131,3.7,9,1.0
2132,2.49,7,9.0
2133,5.63,10,7.0
2134,1.09,2,10.0
2135,1.06,2,2.0
2136,1.21,3,2.0
2137,2.44,7,3.0
2138,1.47,5,7.0
2139,1.31,4,5.0
2140,1.81,6,4.0
2141,1.09,2,6.0
2142,2.03,6,2.0
2143,82.84,11,6.0
2144,1.53,5,11.0
2145,2.06,6,5.0
2146,4.21,9,6.0
2147,1.8,6,9.0
2148,1.06,2,6.0
2149,3.26,8,2.0
2150,1.49,5,8.0
2151,1.17,3,5.0
2152,1.86,6,3.0
2153,4.09,9,6.0
2154,5.73,10,9.0
2155,8.79,10,10.0
2156,1.14,2,10.0
2157,1.32,4,2.0
2158,9.49,10,4.0
2159,1.48,5,10.0
2160,1.15,3,5.0
2161,2.9,8,3.0
2162,1.34,4,8.0
2163,1.49,5,4.0
2164,1.33,4,5.0
2165,15.49,11,4.0
2166,2.02,6,11.0
2167,4.79,9,6.0
2168,2.94,8,9.0
2169,1.22,3,8.0
2170,1.04,1,3.0
2171,3.86,9,1.0
2172,19.87,11,9.0
2173,1.6,5,11.0
2174,1.01,1,5.0
2175,5.3,10,1.0
2176,1.13,2,10.0
2177,1.18,3,2.0
2178,1.3,4,3.0
2179,1.44,4,4.0
2180,6.47,10,4.0
2181,1.03,1,10.0
2182,4.18,9,1.0
2183,1.88,6,9.0
2184,1.03,1,6.0
2185,1.37,4,1.0
2186,1.14,2,4.0
2187,1.02,1,2.0
2188,1.55,5,1.0
2189,1.0,1,5.0
2190,1.18,3,1.0
2191,1.82,6,3.0
2192,3.54,9,6.0
2193,1.04,1,9.0
2194,8.46,10,1.0
2195,1.02,1,10.0
2196,6.09,10,1.0
2197,9.6,10,10.0
2198,1.23,3,10.0
2199,1.18,3,3.0
2200,2.37,7,3.0
2201,1.36,4,7.0
2202,1.71,6,4.0
2203,3.84,9,6.0
2204,1.57,5,9.0
2205,2.61,8,5.0
2206,12.76,11,8.0
2207,19.23,11,11.0
2208,5.42,10,11.0
2209,1.29,3,10.0
2210,29.79,11,3.0
2211,25.76,11,11.0
2212,1.37,4,11.0
2213,2.08,6,4.0
2214,2.66,8,6.0
2215,1.35,4,8.0
2216,2.36,7,4.0
2217,2.3,7,7.0
2218,14.59,11,7.0
2219,2.94,8,11.0
2220,5.31,10,8.0
2221,2.39,7,10.0
