t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON
1871,"3,56",1,"0,5558524853",1,"0,4628540887",0,"0,3741314805",0,"0,2688401924",0,"0,1731694281",0,"0,09780865847",0,"0,04756814538",0,"0,01870657402",1,"0,4833333333","0,5040817004","-0,5293924957","0,001942693295"
1872,"1,76",1,"0,5560897436",1,"0,4631410256",1,"0,374465812",0,"0,2686965812",0,"0,1730769231",0,"0,09775641026",0,"0,04754273504",0,"0,0186965812",1,"0,5","0,5040817004","-0,5144857784","0,01490671727"
1873,"3,49",1,"0,5563267485",0,"0,4628937533",0,"0,3742658836",0,"0,2685531233",0,"0,1729845168",0,"0,09770421783",0,"0,04751735184",0,"0,01868659904",0,"0,5166666667","0,5040817004","-0,5134732611","0,001012517316"
1874,"2,14",1,"0,5565635005",1,"0,4631803629",1,"0,3745997866",0,"0,2684098186",0,"0,1728922092",0,"0,09765208111",0,"0,04749199573",0,"0,01867662753",1,"0,5","0,5040817004","-0,5044169627","0,009056298394"
1875,"1,47",1,"0,5568",1,"0,4634666667",0,"0,3744",0,"0,2682666667",0,"0,1728",0,"0,0976",0,"0,04746666667",0,"0,01866666667",1,"0,5166666667","0,5035393853","-0,5089553237","-0,004538361035"
1876,"1,07",0,"0,5565031983",0,"0,4632196162",0,"0,3742004264",0,"0,2681236674",0,"0,1727078891",0,"0,09754797441",0,"0,04744136461",0,"0,01865671642",0,"0,5166666667","0,5040817004","-0,5029010981","0,006054225597"
1877,"1,32",0,"0,5562067128",0,"0,462972829",0,"0,3740010655",0,"0,2679808205",0,"0,1726158764",0,"0,09749600426",0,"0,0474160895",0,"0,01864677677",0,"0,5166666667","0,5040817004","-0,5013120696","0,001589028501"
1878,"13,65",0,"0,5559105431",0,"0,4627263046",0,"0,3738019169",0,"0,2678381257",0,"0,1725239617",0,"0,09744408946",0,"0,04739084132",0,"0,01863684771",0,"0,5","0,5040817004","-0,5036887492","-0,002376679565"
1879,"3,67",1,"0,5561468866",1,"0,4630122406",1,"0,3741351783",1,"0,2682277807",1,"0,1729643427",1,"0,09792442789",0,"0,04736562001",0,"0,01862692922",1,"0,4833333333","0,5040817004","-0,4957728701","0,007915879087"
1880,"1,4",1,"0,5563829787",1,"0,4632978723",1,"0,3744680851",0,"0,2680851064",0,"0,1728723404",0,"0,09787234043",0,"0,04734042553",0,"0,01861702128",1,"0,5","0,5040817004","-0,5017569362","-0,005984066132"
1881,"2,11",0,"0,5560871877",0,"0,4630515683",0,"0,3742690058",0,"0,2679425837",0,"0,1727804359",0,"0,09782030835",0,"0,04731525784",0,"0,01860712387",0,"0,5166666667","0,5040817004","-0,4992848416","0,002472094628"
1882,"2,42",1,"0,5563230606",0,"0,462805526",0,"0,3740701382",0,"0,2678002125",0,"0,1726886291",0,"0,09776833156",0,"0,0472901169",0,"0,01859723698",1,"0,5","0,5040817004","-0,5008095641","-0,001524722506"
1883,"1,04",1,"0,556558683",1,"0,4630908125",0,"0,3738714817",0,"0,2676579926",0,"0,1725969198",0,"0,09771640998",0,"0,04726500266",0,"0,01858736059",1,"0,5","0,5040817004","-0,4862230805","0,01458648363"
1884,"3,94",0,"0,5562632696",0,"0,4628450106",0,"0,3736730361",0,"0,2675159236",0,"0,1725053079",0,"0,09766454352",0,"0,04723991507",0,"0,01857749469",0,"0,5","0,5040817004","-0,4698173702","0,0164057103"
1885,"1,1",1,"0,5564986737",1,"0,4631299735",1,"0,374005305",1,"0,2679045093",0,"0,1724137931",0,"0,0976127321",0,"0,04721485411",0,"0,01856763926",1,"0,5","0,5040817004","-0,4740338837","-0,004216513485"
1886,"1,35",0,"0,5562036055",0,"0,4628844115",0,"0,3738069989",0,"0,2677624602",0,"0,1723223754",0,"0,09756097561",0,"0,04718981972",0,"0,01855779427",0,"0,5166666667","0,5040817004","-0,4740338837",0
1887,"6,56",0,"0,55590885",0,"0,4626391097",0,"0,373608903",0,"0,2676205617",0,"0,1722310546",0,"0,09750927398",0,"0,04716481187",0,"0,01854795972",0,"0,5166666667","0,5040817004","-0,4657951596","0,008238724088"
1888,"2,66",1,"0,5561440678",1,"0,4629237288",1,"0,373940678",1,"0,2680084746",1,"0,1726694915",0,"0,09745762712",0,"0,04713983051",0,"0,01853813559",1,"0,5","0,5040817004","-0,4626301299","0,003165029646"
1889,"1,82",1,"0,5563790365",1,"0,4632080466",0,"0,373742721",0,"0,2678665961",0,"0,1725780836",0,"0,09740603494",0,"0,0471148756",0,"0,01852832186",1,"0,5166666667","0,5035393853","-0,4618277622","0,0008023677613"
1890,"12,28",1,"0,5566137566",0,"0,462962963",0,"0,3735449735",0,"0,2677248677",0,"0,1724867725",0,"0,09735449735",0,"0,04708994709",0,"0,01851851852",0,"0,5166666667","0,5040817004","-0,4536267375","0,008201024661"
1891,"1,21",1,"0,5568482285",1,"0,4632469593",1,"0,3738762559",1,"0,26811211",1,"0,1729243786",1,"0,09783183501",0,"0,04706504495",0,"0,01850872554",1,"0,5166666667","0,5035393853","-0,4608588387","-0,007232101172"
1892,"2,15",0,"0,5565539112",0,"0,4630021142",0,"0,3736786469",0,"0,2679704017",0,"0,172832981",0,"0,09778012685",0,"0,04704016913",0,"0,01849894292",0,"0,5333333333","0,5035393853","-0,4562616641","0,004597174625"
1893,"4,54",1,"0,5567881669",1,"0,4632857898",0,"0,3734812467",0,"0,2678288431",0,"0,1727416799",0,"0,09772847332",0,"0,0470153196",0,"0,01848917063",1,"0,5166666667","0,5035393853","-0,4549032093","0,001358454792"
1894,"1,45",1,"0,5570221753",1,"0,4635691658",1,"0,373812038",1,"0,2682154171",0,"0,1726504752",0,"0,09767687434",0,"0,0469904963",0,"0,01847940866",1,"0,5333333333","0,5024529992","-0,4701138111","-0,01521060181"
1895,"1,11",0,"0,5567282322",0,"0,4633245383",0,"0,3736147757",0,"0,2680738786",0,"0,1725593668",0,"0,09762532982",0,"0,04696569921",0,"0,01846965699",0,"0,5333333333","0,5035393853","-0,4644789635","0,005634847526"
1896,"2,86",0,"0,5564345992",0,"0,4630801688",0,"0,3734177215",0,"0,2679324895",0,"0,1724683544",0,"0,09757383966",0,"0,04694092827",0,"0,01845991561",0,"0,5166666667","0,5040817004","-0,4582061666","0,006272796925"
1897,"2,95",1,"0,5566684238",1,"0,4633632051",1,"0,3737480232",0,"0,2677912493",0,"0,1723774381",0,"0,0975224038",0,"0,04691618345",0,"0,0184501845",1,"0,5166666667","0,5035393853","-0,4617428695","-0,003536702891"
1898,"4,44",1,"0,5569020021",1,"0,4636459431",1,"0,3740779768",0,"0,2676501581",0,"0,1722866175",0,"0,09747102213",0,"0,0468914647",0,"0,01844046365",1,"0,5166666667","0,5035393853","-0,4449852788","0,01675759073"
1899,"8,26",1,"0,5571353344",1,"0,4639283834",1,"0,3744075829",1,"0,2680358083",0,"0,1721958926",0,"0,09741969458",0,"0,04686677199",0,"0,01843075303",1,"0,5333333333","0,5024529992","-0,4333217882","0,01166349053"
1900,"4,12",1,"0,5573684211",1,"0,4642105263",1,"0,3747368421",1,"0,2684210526",1,"0,1726315789",0,"0,09736842105",0,"0,04684210526",0,"0,01842105263",1,"0,5333333333","0,5024529992","-0,4333217882",0
1901,"2,43",1,"0,5576012625",1,"0,4644923724",1,"0,3750657549",1,"0,2688058916",0,"0,172540768",0,"0,09731720147",0,"0,04681746449",0,"0,01841136244",1,"0,5333333333","0,5024529992","-0,4333217882",0
1902,1,1,"0,5578338591",1,"0,4647739222",0,"0,3748685594",0,"0,2686645636",0,"0,1724500526",0,"0,09726603575",0,"0,04679284963",0,"0,01840168244",1,"0,5333333333","0,5024529992","-0,3830806843","0,05024110395"
1903,"81,09",0,"0,5575407252",0,"0,46452969",0,"0,3746715712",0,"0,2685233841",0,"0,1723594325",0,"0,0972149238",0,"0,04676826064",0,"0,01839201261",0,"0,5333333333","0,5035393853","-0,2875163956","0,09556428865"
1904,"6,88",1,"0,5577731092",1,"0,4648109244",1,"0,375",1,"0,268907563",1,"0,1727941176",1,"0,09768907563",1,"0,04726890756",1,"0,01890756303",1,"0,5333333333","0,5024529992","-0,2618489441","0,02566745152"
1905,"1,11",1,"0,5580052493",1,"0,4650918635",1,"0,375328084",1,"0,2692913386",1,"0,1732283465",0,"0,09763779528",0,"0,04724409449",0,"0,0188976378",1,"0,55","0,5008190014","-0,3667118569","-0,1048629128"
1906,"11,49",0,"0,5577124869",0,"0,4648478489",0,"0,3751311647",0,"0,2691500525",0,"0,1731374607",0,"0,09758656873",0,"0,04721930745",0,"0,01888772298",0,"0,55","0,5024529992","-0,4051650556","-0,03845319874"
1907,"4,06",1,"0,5579444153",1,"0,465128474",1,"0,3754588359",1,"0,2695332984",1,"0,173571054",1,"0,09805977976",0,"0,04719454641",0,"0,01887781856",1,"0,5333333333","0,5024529992","-0,4253866387","-0,02022158311"
1908,"2,13",1,"0,5581761006",1,"0,465408805",1,"0,3757861635",1,"0,2699161426",0,"0,1734800839",0,"0,09800838574",0,"0,04716981132",0,"0,01886792453",1,"0,55","0,5008190014","-0,489312207","-0,06392556824"
1909,"2,29",1,"0,5584075432",1,"0,4656888423",0,"0,3755893138",0,"0,2697747512",0,"0,173389209",0,"0,09795704557",0,"0,04714510215",0,"0,01885804086",1,"0,5666666667","0,4986320084","-0,5735890796","-0,08427687257"
1910,"1,84",1,"0,5586387435",1,"0,4659685864",0,"0,3753926702",0,"0,2696335079",0,"0,1732984293",0,"0,09790575916",0,"0,04712041885",0,"0,01884816754",1,"0,5666666667","0,4986320084","-0,6286384442","-0,05504936463"
1911,"4,83",1,"0,5588697017",0,"0,4657247514",0,"0,3751962323",0,"0,2694924123",0,"0,1732077446",0,"0,09785452643",0,"0,04709576138",0,"0,01883830455",0,"0,5833333333","0,4986320084","-0,693168683","-0,06453023879"
1912,"6,37",1,"0,5591004184",1,"0,4660041841",1,"0,3755230126",1,"0,269874477",0,"0,1731171548",0,"0,09780334728",0,"0,04707112971",0,"0,01882845188",1,"0,5666666667","0,4986320084","-0,7205369619","-0,02736827892"
1913,"1,64",1,"0,5593308939",1,"0,4662833246",1,"0,3758494511",1,"0,2702561422",1,"0,1735493988",0,"0,09775222164",0,"0,04704652378",0,"0,01881860951",1,"0,5833333333","0,4958847037","-0,7529492842","-0,0324123223"
1914,"4,19",0,"0,5590386625",0,"0,4660397074",0,"0,3756530825",0,"0,2701149425",0,"0,1734587252",0,"0,09770114943",0,"0,04702194357",0,"0,01880877743",0,"0,6","0,4958847037","-0,7906033492","-0,037654065"
1915,"6,24",1,"0,5592689295",1,"0,4663185379",1,"0,3759791123",1,"0,2704960836",0,"0,1733681462",0,"0,09765013055",0,"0,04699738903",0,"0,01879895561",1,"0,5833333333","0,4958847037","-0,8061058711","-0,01550252189"
1916,"7,64",1,"0,5594989562",1,"0,4665970772",1,"0,3763048017",1,"0,2708768267",1,"0,1737995825",0,"0,09759916493",0,"0,04697286013",0,"0,01878914405",1,"0,6","0,4925677119","-0,8195246617","-0,01341879062"
1917,"3,69",1,"0,5597287428",1,"0,466875326",1,"0,3766301513",1,"0,2712571727",1,"0,1742305686",0,"0,09754825248",0,"0,04694835681",0,"0,01877934272",1,"0,6166666667","0,4886694324","-0,8337396284","-0,01421496674"
1918,"1,14",1,"0,5599582899",1,"0,4671532847",1,"0,3769551616",0,"0,2711157456",0,"0,1741397289",0,"0,09749739312",0,"0,04692387904",0,"0,01876955162",1,"0,6333333333","0,484175825","-0,8477927973","-0,01405316884"
1919,"80,61",0,"0,559666493",0,"0,4669098489",0,"0,3767587285",0,"0,2709744659",0,"0,1740489838",0,"0,09744658676",0,"0,04689942678",0,"0,01875977071",0,"0,65","0,484175825","-0,8841606391","-0,03636784185"
1920,"10,68",1,"0,5598958333",1,"0,4671875",1,"0,3770833333",1,"0,2713541667",1,"0,1744791667",1,"0,09791666667",1,"0,04739583333",1,"0,01927083333",1,"0,65","0,4790701376","-0,9013329851","-0,01717234597"
1921,"1,31",1,"0,5601249349",1,"0,4674648621",1,"0,3774076002",1,"0,2717334721",1,"0,1749089016",1,"0,09838625716",0,"0,04737116085",0,"0,01926080167",1,"0,65","0,4790701376","-0,9155812118","-0,01424822668"
1922,"2,06",0,"0,5598335068",0,"0,4672216441",0,"0,3772112383",0,"0,2715920916",0,"0,174817898",0,"0,09833506764",0,"0,04734651405",0,"0,01925078044",0,"0,65","0,484175825","-0,9316449651","-0,01606375329"
1923,"1,69",1,"0,5600624025",0,"0,4669786791",0,"0,3770150806",0,"0,271450858",0,"0,1747269891",0,"0,09828393136",0,"0,04732189288",0,"0,01924076963",1,"0,6333333333","0,484175825","-0,9379881448","-0,006343179702"
1924,"1,98",0,"0,5597713098",0,"0,4667359667",0,"0,3768191268",0,"0,2713097713",0,"0,1746361746",0,"0,09823284823",0,"0,0472972973",0,"0,01923076923",0,"0,6333333333","0,4886694324","-0,942636653","-0,004648508207"
1925,"5,31",1,"0,56",0,"0,4664935065",0,"0,3766233766",0,"0,2711688312",0,"0,1745454545",0,"0,09818181818",0,"0,04727272727",0,"0,01922077922",0,"0,6166666667","0,4925677119","-0,9443445693","-0,001707916322"
1926,"1,48",1,"0,5602284528",1,"0,4667705088",1,"0,3769470405",1,"0,2715472482",0,"0,1744548287",0,"0,09813084112",0,"0,04724818276",0,"0,01921079958",1,"0,6166666667","0,4886694324","-0,9464774228","-0,002132853551"
1927,"20,02",0,"0,559937727",0,"0,4665282823",0,"0,3767514271",0,"0,2714063311",0,"0,1743642968",0,"0,09807991697",0,"0,04722366373",0,"0,01920083031",0,"0,6333333333","0,4886694324","-0,9512202343","-0,004742811475"
1928,"1,73",1,"0,5601659751",1,"0,4668049793",1,"0,3770746888",1,"0,2717842324",1,"0,1747925311",1,"0,09854771784",1,"0,04771784232",0,"0,01919087137",1,"0,6166666667","0,4886694324","-0,9549874681","-0,00376723382"
1929,"2,86",0,"0,5598755832",0,"0,466562986",0,"0,376879212",0,"0,2716433385",0,"0,1747019181",0,"0,09849663038",0,"0,04769310524",0,"0,01918092276",0,"0,6333333333","0,4886694324","-0,9563734887","-0,001386020571"
1930,"1,11",1,"0,5601036269",1,"0,4668393782",1,"0,3772020725",0,"0,2715025907",0,"0,174611399",0,"0,09844559585",0,"0,04766839378",0,"0,01917098446",1,"0,6166666667","0,4886694324","-0,9576955256","-0,001322036893"
1931,"1,22",0,"0,5598135681",0,"0,4665976178",0,"0,3770067323",0,"0,2713619886",0,"0,1745209736",0,"0,09839461419",0,"0,04764370792",0,"0,01916105645",0,"0,6333333333","0,4886694324","-0,9588125383","-0,001117012662"
1932,"5,55",0,"0,5595238095",0,"0,4663561077",0,"0,3768115942",0,"0,2712215321",0,"0,1744306418",0,"0,0983436853",0,"0,04761904762",0,"0,01915113872",0,"0,6166666667","0,4925677119","-0,9604109253","-0,001598386994"
1933,"1,73",1,"0,5597516813",1,"0,466632178",1,"0,3771339886",1,"0,2715985515",0,"0,1743404035",0,"0,09829280911",0,"0,04759441283",0,"0,01914123125",1,"0,6","0,4925677119","-0,9609844694","-0,0005735441479"
1934,"2,49",0,"0,5594622544",0,"0,4663908997",0,"0,3769389866",0,"0,2714581179",0,"0,1742502585",0,"0,09824198552",0,"0,04756980352",0,"0,01913133402",0,"0,6166666667","0,4925677119","-0,9597525316","0,001231937811"
1935,"8,72",1,"0,5596899225",1,"0,4666666667",0,"0,376744186",0,"0,2713178295",0,"0,1741602067",0,"0,09819121447",0,"0,04754521964",0,"0,01912144703",1,"0,6","0,4925677119","-0,9602737653","-0,0005212337314"
1936,"2,39",1,"0,5599173554",1,"0,4669421488",1,"0,3770661157",1,"0,2716942149",1,"0,1745867769",0,"0,09814049587",0,"0,04752066116",0,"0,01911157025",1,"0,6","0,4925677119","-0,9601481884","0,0001255768933"
1937,"1,02",1,"0,5601445534",1,"0,4672173464",0,"0,3768714507",0,"0,2715539494",0,"0,1744966443",0,"0,09808982963",0,"0,04749612803",0,"0,01910170367",1,"0,6166666667","0,4886694324","-0,9602760988","-0,0001279104053"
1938,"1,52",0,"0,5598555212",0,"0,4669762642",0,"0,3766769866",0,"0,2714138287",0,"0,1744066047",0,"0,09803921569",0,"0,04747162023",0,"0,01909184727",0,"0,6333333333","0,4886694324","-0,9603501782","-0,00007407934913"
1939,"138,28",0,"0,559566787",0,"0,4667354306",0,"0,3764827231",0,"0,2712738525",0,"0,1743166581",0,"0,09798865395",0,"0,0474471377",0,"0,01908200103",0,"0,6333333333","0,4886694324","-0,9610858542","-0,0007356760323"
1940,"11,94",1,"0,5597938144",1,"0,4670103093",1,"0,3768041237",1,"0,2716494845",1,"0,174742268",1,"0,09845360825",1,"0,04793814433",1,"0,01958762887",1,"0,6166666667","0,4886694324","-0,9643533703","-0,003267516069"
1941,1,1,"0,5600206079",1,"0,4672849047",1,"0,3771251932",1,"0,2720247295",1,"0,1751674395",1,"0,09891808346",0,"0,04791344668",0,"0,01957753735",1,"0,6166666667","0,4886694324","-0,9651444598","-0,0007910895494"
1942,"1,53",0,"0,5597322348",0,"0,4670442842",0,"0,376930999",0,"0,271884655",0,"0,17507724",0,"0,09886714727",0,"0,04788877446",0,"0,01956745623",0,"0,6333333333","0,4886694324","-0,9648210002","0,0003234596138"
1943,"1,59",0,"0,5594441585",0,"0,4668039115",0,"0,3767370046",0,"0,2717447247",0,"0,1749871333",0,"0,09881626351",0,"0,04786412764",0,"0,01955738549",0,"0,6166666667","0,4925677119","-0,9642502699","0,0005707303092"
1944,"1,16",0,"0,5591563786",0,"0,466563786",0,"0,3765432099",0,"0,2716049383",0,"0,1748971193",0,"0,0987654321",0,"0,04783950617",0,"0,0195473251",0,"0,6","0,4958847037","-0,9628457742","0,001404495742"
1945,"1,15",0,"0,5588688946",0,"0,4663239075",0,"0,3763496144",0,"0,2714652956",0,"0,1748071979",0,"0,09871465296",0,"0,04781491003",0,"0,01953727506",0,"0,6","0,4958847037","-0,9616262099","0,001219564261"
1946,"1,4",0,"0,5585817061",0,"0,4660842754",0,"0,3761562179",0,"0,2713257965",0,"0,174717369",0,"0,098663926",0,"0,04779033916",0,"0,01952723535",0,"0,5833333333","0,4986320084","-0,9604740777","0,001152132242"
1947,"1,6",0,"0,5582948125",0,"0,4658448896",0,"0,37596302",0,"0,2711864407",0,"0,1746276323",0,"0,09861325116",0,"0,04776579353",0,"0,01951720596",0,"0,5833333333","0,4986320084","-0,9576918735","0,002782204193"
1948,"1,32",0,"0,5580082136",0,"0,4656057495",0,"0,3757700205",0,"0,2710472279",0,"0,1745379877",0,"0,09856262834",0,"0,0477412731",0,"0,01950718686",0,"0,5833333333","0,4986320084","-0,9548948401","0,002797033336"
1949,"8,75",0,"0,5577219087",0,"0,4653668548",0,"0,3755772191",0,"0,270908158",0,"0,1744484351",0,"0,09851205747",0,"0,04771677783",0,"0,01949717804",0,"0,5666666667","0,5008190014","-0,9551943946","-0,000299554451"
1950,"1,87",1,"0,5579487179",1,"0,4656410256",1,"0,3758974359",1,"0,2712820513",1,"0,1748717949",0,"0,09846153846",0,"0,04769230769",0,"0,01948717949",1,"0,55","0,5008190014","-0,9553673042","-0,0001729096422"
1951,"3,1",1,"0,5581752947",0,"0,4654023578",0,"0,3757047668",0,"0,2711430036",0,"0,174782163",0,"0,09841107125",0,"0,04766786263",0,"0,01947719118",0,"0,5666666667","0,5008190014","-0,9537119972","0,001655307043"
1952,"2,57",1,"0,5584016393",1,"0,4656762295",1,"0,3760245902",0,"0,2710040984",0,"0,174692623",0,"0,09836065574",0,"0,04764344262",0,"0,01946721311",1,"0,55","0,5008190014","-0,9541496615","-0,000437664342"
1953,"7,04",1,"0,5586277522",1,"0,4659498208",0,"0,3758320533",0,"0,2708653354",0,"0,1746031746",0,"0,09831029186",0,"0,04761904762",0,"0,01945724526",1,"0,5666666667","0,4986320084","-0,9530980423","0,001051619245"
1954,"1,48",1,"0,5588536336",1,"0,466223132",1,"0,3761514841",1,"0,2712384852",1,"0,1750255885",0,"0,09825997953",0,"0,04759467758",0,"0,01944728762",1,"0,5666666667","0,4986320084","-0,9532985769","-0,0002005346067"
1955,"74,83",0,"0,5585677749",0,"0,4659846547",0,"0,3759590793",0,"0,2710997442",0,"0,1749360614",0,"0,09820971867",0,"0,04757033248",0,"0,01943734015",0,"0,5666666667","0,5008190014","-0,9519239478","0,001374629135"
1956,"2,16",1,"0,558793456",1,"0,4662576687",1,"0,3762781186",1,"0,2714723926",1,"0,1753578732",1,"0,09867075665",1,"0,04805725971",1,"0,01993865031",1,"0,5666666667","0,4986320084","-0,9507596151","0,001164332697"
1957,"1,25",1,"0,5590189065",1,"0,4665304037",0,"0,3760858457",0,"0,271333674",0,"0,1752682678",0,"0,09862033725",0,"0,04803270312",0,"0,01992846193",1,"0,5833333333","0,4958847037","-0,9502427041","0,0005169109954"
1958,"140,67",0,"0,5587334014",0,"0,4662921348",0,"0,3758937692",0,"0,271195097",0,"0,1751787538",0,"0,09856996936",0,"0,0480081716",0,"0,01991828396",0,"0,5833333333","0,4986320084","-0,9493792261","0,0008634779244"
1959,"4,43",1,"0,5589586524",1,"0,4665645738",1,"0,3762123532",1,"0,2715671261",1,"0,1755997958",1,"0,09903011741",1,"0,04849412966",1,"0,02041858091",1,"0,5666666667","0,4986320084","-0,9507150217","-0,001335795574"
1960,"1,07",1,"0,5591836735",1,"0,4668367347",1,"0,3765306122",1,"0,2719387755",0,"0,1755102041",0,"0,09897959184",0,"0,04846938776",0,"0,02040816327",1,"0,5666666667","0,4986320084","-0,950611908","0,0001031137556"
1961,"3,79",0,"0,5588985212",0,"0,4665986741",0,"0,3763386028",0,"0,271800102",0,"0,1754207037",0,"0,0989291178",0,"0,04844467109",0,"0,02039775625",0,"0,5666666667","0,5008190014","-0,9503152667","0,0002966412919"
1962,"1,03",1,"0,5591233435",1,"0,4668705403",1,"0,376656473",1,"0,2721712538",0,"0,1753312946",0,"0,09887869521",0,"0,04841997961",0,"0,02038735984",1,"0,55","0,5008190014","-0,9507755228","-0,0004602561524"
1963,"1,32",0,"0,5588385125",0,"0,466632705",0,"0,376464595",0,"0,2720326032",0,"0,1752419766",0,"0,09882832399",0,"0,0483953133",0,"0,02037697402",0,"0,55","0,5024529992","-0,9521229044","-0,001347381599"
1964,"1,13",0,"0,5585539715",0,"0,466395112",0,"0,3762729124",0,"0,2718940937",0,"0,1751527495",0,"0,09877800407",0,"0,0483706721",0,"0,02036659878",0,"0,55","0,5024529992","-0,9522564686","-0,0001335641602"
1965,"6,01",0,"0,5582697201",0,"0,4661577608",0,"0,3760814249",0,"0,2717557252",0,"0,1750636132",0,"0,09872773537",0,"0,04834605598",0,"0,0203562341",0,"0,5333333333","0,5035393853","-0,9537322264","-0,001475757856"
1966,"2,51",1,"0,5584944049",1,"0,4664292981",1,"0,3763987792",1,"0,2721261445",1,"0,1754832146",0,"0,0986775178",0,"0,0483214649",0,"0,02034587996",1,"0,5166666667","0,5035393853","-0,9504295854","0,003302641043"
1967,"1,14",1,"0,5587188612",1,"0,4667005592",0,"0,3762074225",0,"0,2719877987",0,"0,175394001",0,"0,0986273513",0,"0,04829689883",0,"0,02033553635",1,"0,5333333333","0,5024529992","-0,9492283065","0,00120127887"
1968,"2,76",0,"0,5584349593",0,"0,4664634146",0,"0,3760162602",0,"0,2718495935",0,"0,175304878",0,"0,09857723577",0,"0,04827235772",0,"0,02032520325",0,"0,5333333333","0,5035393853","-0,9504879803","-0,001259673818"
1969,"1,14",1,"0,5586592179",1,"0,4667343829",1,"0,376333164",0,"0,2717115287",0,"0,1752158456",0,"0,09852717115",0,"0,04824784154",0,"0,02031488065",1,"0,5166666667","0,5035393853","-0,9480694203","0,002418560031"
1970,"1,62",0,"0,5583756345",0,"0,4664974619",0,"0,376142132",0,"0,2715736041",0,"0,1751269036",0,"0,09847715736",0,"0,04822335025",0,"0,02030456853",0,"0,5166666667","0,5040817004","-0,9475341952","0,0005352250853"
1971,"2,89",0,"0,5580923389",0,"0,4662607813",0,"0,3759512938",0,"0,2714358194",0,"0,1750380518",0,"0,09842719432",0,"0,04819888382",0,"0,02029426687",0,"0,5","0,5040817004","-0,9428413469","0,004692848287"
1972,"1,47",1,"0,55831643",1,"0,4665314402",1,"0,3762677485",0,"0,2712981744",0,"0,1749492901",0,"0,09837728195",0,"0,04817444219",0,"0,02028397566",1,"0,5","0,5040817004","-0,9413547771","0,001486569851"
1973,"3,7",0,"0,5580334516",0,"0,4662949823",0,"0,37607704",0,"0,271160669",0,"0,1748606183",0,"0,09832742017",0,"0,04815002534",0,"0,02027369488",0,"0,5","0,5040817004","-0,939212201","0,002142576088"
1974,"4,73",1,"0,5582573455",1,"0,4665653495",1,"0,3763931104",1,"0,2715298886",0,"0,1747720365",0,"0,09827760892",0,"0,04812563323",0,"0,02026342452",1,"0,4833333333","0,5040817004","-0,9334504798","0,005761721202"
1975,"5,95",1,"0,5584810127",1,"0,466835443",1,"0,3767088608",1,"0,2718987342",0,"0,1746835443",0,"0,0982278481",0,"0,04810126582",0,"0,02025316456",1,"0,5","0,5040817004","-0,9348990713","-0,00144859147"
1976,"2,19",1,"0,5587044534",1,"0,4671052632",1,"0,3770242915",1,"0,2722672065",1,"0,1751012146",0,"0,09817813765",0,"0,04807692308",0,"0,02024291498",1,"0,5","0,5040817004","-0,9349984232","-0,00009935191362"
1977,"5,95",1,"0,5589276682",1,"0,4673748103",0,"0,3768335862",0,"0,2721294891",0,"0,1750126454",0,"0,09812847749",0,"0,04805260496",0,"0,02023267577",1,"0,5","0,5040817004","-0,9350488605","-0,00005043734765"
1978,"11,42",1,"0,5591506572",1,"0,4676440849",1,"0,377148635",1,"0,2724974722",1,"0,175429727",0,"0,09807886754",0,"0,04802831143",0,"0,02022244692",1,"0,5","0,5040817004","-0,9349121836","0,0001366769328"
1979,"1,47",1,"0,5593734209",1,"0,4679130874",1,"0,3774633653",1,"0,2728650834",1,"0,1758463871",1,"0,09853461344",0,"0,04800404245",0,"0,0202122284",1,"0,5","0,5040817004","-0,9353216163","-0,000409432724"
1980,"1,09",0,"0,5590909091",0,"0,4676767677",0,"0,3772727273",0,"0,2727272727",0,"0,1757575758",0,"0,09848484848",0,"0,04797979798",0,"0,0202020202",0,"0,5166666667","0,5040817004","-0,9342385761","0,001083040243"
1981,"9,31",0,"0,5588086825",0,"0,4674406865",0,"0,3770822817",0,"0,2725896012",0,"0,1756688541",0,"0,09843513377",0,"0,04795557799",0,"0,02019182231",0,"0,5","0,5040817004","-0,9380117574","-0,003773181349"
1982,"1,16",1,"0,5590312815",1,"0,4677093845",1,"0,3773965691",1,"0,2729566095",1,"0,1760847629",0,"0,09838546922",0,"0,04793138244",0,"0,02018163471",1,"0,4833333333","0,5040817004","-0,9415044216","-0,003492664175"
1983,"1,46",0,"0,5587493696",0,"0,467473525",0,"0,3772062532",0,"0,2728189612",0,"0,1759959657",0,"0,09833585477",0,"0,0479072113",0,"0,02017145739",0,"0,5","0,5040817004","-0,940132456","0,001371965574"
1984,1,0,"0,5584677419",0,"0,4672379032",0,"0,377016129",0,"0,2726814516",0,"0,1759072581",0,"0,09828629032",0,"0,04788306452",0,"0,02016129032",0,"0,4833333333","0,5035393853","-0,9400417773","0,00009067876433"
1985,"1,03",0,"0,558186398",0,"0,4670025189",0,"0,3768261965",0,"0,2725440806",0,"0,1758186398",0,"0,09823677582",0,"0,04785894207",0,"0,0201511335",0,"0,4833333333","0,5035393853","-0,9357435188","0,004298258466"
