t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,,,PEARSON,DIFF_PEARSON,,,,,RATING1,RATING2,RATING3,,,
402,"28,01",1,"0,5621890547",1,"0,460199005",1,"0,3631840796",1,"0,2686567164",1,"0,1865671642",1,"0,092039801",0,"0,04228855721",0,"0,009950248756",1,"0,5666666667","0,4986320084",1,1,"0,8168589479","-0,02200408553","0,05412467061","0,001648302428","0,2003638929","0,0004208086357","0,03333333333","0,03333333333","0,08333333333","0,15","0,1666666667","0,1166666667"
403,"1,31",1,"0,5632754342",1,"0,4615384615",1,"0,364764268",1,"0,270471464",1,"0,1885856079",1,"0,09429280397",1,"0,04466501241",0,"0,009925558313",1,"0,5833333333","0,4958847037",0,1,"0,7645632618","-0,0522956861","0,06475497566","0,002011108125","0,1768108471","0,0003692960361","0,03333333333","0,05","0,1","0,1666666667","0,1833333333","0,1166666667"
404,"1,16",0,"0,5618811881",0,"0,4603960396",0,"0,3638613861",0,"0,2698019802",0,"0,1881188119",0,"0,09405940594",0,"0,04455445545",0,"0,009900990099",0,"0,6","0,4958847037",1,1,"0,7040570691","-0,06050619272","0,002388215261","0,00007614440563","0,163848764","0,0003372047424","0,05","0,06666666667","0,1","0,1666666667","0,2","0,15"
405,"1,64",0,"0,5604938272",0,"0,4592592593",0,"0,362962963",0,"0,2691358025",0,"0,187654321",0,"0,09382716049",0,"0,04444444444",0,"0,00987654321",0,"0,6","0,4958847037",0,1,"0,6463539213","-0,05770314783","-0,05700312832","-0,001858819314","0,1505556324","0,0003051134488","0,05","0,06666666667","0,08333333333","0,1833333333","0,2","0,1666666667"
406,"1,57",0,"0,5591133005",0,"0,4581280788",0,"0,3620689655",0,"0,2684729064",0,"0,1871921182",0,"0,09359605911",0,"0,04433497537",0,"0,009852216749",0,"0,6","0,4958847037",0,1,"0,5904862521","-0,05586766911","-0,1141302156","-0,003793783033","0,1369021346","0,0002730221552","0,05","0,06666666667","0,06666666667","0,1833333333","0,1833333333","0,1833333333"
407,"3,08",0,"0,5577395577",0,"0,457002457",0,"0,3611793612",0,"0,2678132678",0,"0,1867321867",0,"0,09336609337",0,"0,04422604423",0,"0,009828009828",0,"0,6","0,4958847037",1,1,"0,5356428258","-0,05484342638","-0,1695701967","-0,005728746753","0,1228552712","0,0002409308615","0,05","0,06666666667","0,05","0,1666666667","0,1833333333","0,1833333333"
408,"16,51",1,"0,5588235294",1,"0,4583333333",1,"0,362745098",0,"0,2671568627",0,"0,1862745098",0,"0,0931372549",0,"0,04411764706",0,"0,009803921569",1,"0,5833333333","0,4958847037",0,0,"0,4951734059","-0,04046941985","-0,1321482824","-0,004496999015","0,1228552712","0,0002409308615","0,01666666667","0,05","0,05","0,1333333333","0,1833333333","0,1666666667"
409,"1,1",1,"0,5599022005",1,"0,4596577017",1,"0,3643031785",1,"0,2689486553",1,"0,1882640587",1,"0,09535452323",0,"0,04400977995",0,"0,0097799511",1,"0,5833333333","0,4958847037",0,1,"0,4658730352","-0,02930037068","-0,0982971483","-0,003377228344","0,1128173935","0,0002224727542",0,"0,03333333333","0,05","0,1333333333","0,1833333333","0,1833333333"
410,"1,1",0,"0,5585365854",0,"0,4585365854",0,"0,3634146341",0,"0,2682926829",0,"0,187804878",0,"0,09512195122",0,"0,04390243902",0,"0,009756097561",0,"0,6","0,4958847037",0,1,"0,4244910888","-0,04138194646","-0,1478960537","-0,005150945086","0,1128173935","0,0002224727542",0,"0,05","0,08333333333","0,15","0,2166666667","0,1833333333"
411,"1,71",0,"0,5571776156",0,"0,4574209246",0,"0,3625304136",0,"0,2676399027",0,"0,1873479319",0,"0,09489051095",0,"0,04379562044",0,"0,009732360097",0,"0,5833333333","0,4986320084",1,0,"0,4057187704","-0,0187723184","-0,1551406596","-0,005442085461","0,127270021","0,0002509713785","-0,01666666667","0,03333333333","0,05","0,1333333333","0,1833333333","0,15"
412,"1,11",0,"0,5558252427",0,"0,4563106796",0,"0,3616504854",0,"0,2669902913",0,"0,1868932039",0,"0,09466019417",0,"0,04368932039",0,"0,009708737864",0,"0,5833333333","0,4986320084",1,0,"0,3751966192","-0,03052215121","-0,204333808","-0,007166532294","0,1006972557","0,0001939301593","-0,01666666667","0,03333333333","0,05","0,1166666667","0,1833333333","0,1666666667"
413,"1,44",0,"0,5544794189",0,"0,4552058111",0,"0,3607748184",0,"0,2663438257",0,"0,186440678",0,"0,09443099274",0,"0,04358353511",0,"0,009685230024",0,"0,5666666667","0,5008190014",1,0,"0,348478917","-0,02671770212","-0,2021781975","-0,007036638896","0,1216955492","0,0002296203778","-0,03333333333","0,01666666667","0,03333333333","0,1","0,1833333333","0,1666666667"
414,1,0,"0,5531400966",0,"0,4541062802",0,"0,3599033816",0,"0,2657004831",0,"0,1859903382",0,"0,09420289855",0,"0,04347826087",0,"0,009661835749",0,"0,55","0,5024529992",0,0,"0,3407502006","-0,007728716484","-0,1965827787","-0,006785810266","0,1219877821","0,0002302944397","-0,03333333333","-0,01666666667","0,01666666667","0,06666666667","0,1666666667","0,15"
415,"2,31",0,"0,5518072289",0,"0,4530120482",0,"0,3590361446",0,"0,265060241",0,"0,1855421687",0,"0,09397590361",0,"0,04337349398",0,"0,009638554217",0,"0,55","0,5024529992",0,0,"0,3168328227","-0,02391737787","-0,2382093153","-0,008116097823","0,07746001205","0,000142625942","-0,03333333333","-0,03333333333","0,01666666667","0,06666666667","0,15","0,15"
416,"4,31",1,"0,5528846154",1,"0,4543269231",0,"0,3581730769",0,"0,2644230769",0,"0,1850961538",0,"0,09375",0,"0,04326923077",0,"0,009615384615",1,"0,5333333333","0,5024529992",1,1,"0,2800993425","-0,03673348015","-0,210029174","-0,006987368987","0,1212439864","0,000217011334","-0,06666666667","-0,06666666667",0,"0,03333333333","0,1166666667","0,1333333333"
417,"1,45",1,"0,5539568345",1,"0,4556354916",1,"0,3597122302",1,"0,2661870504",0,"0,1846522782",0,"0,09352517986",0,"0,04316546763",0,"0,009592326139",1,"0,5333333333","0,5024529992",0,0,"0,2365522088","-0,04354713371","-0,1808240311","-0,00585864015","0,1681282178","0,000291396726","-0,05","-0,06666666667",0,"0,01666666667","0,1333333333","0,1333333333"
418,"1,28",0,"0,5526315789",0,"0,4545454545",0,"0,3588516746",0,"0,2655502392",0,"0,1842105263",0,"0,09330143541",0,"0,04306220096",0,"0,00956937799",0,"0,5333333333","0,5035393853",1,1,"0,2153770018","-0,021175207","-0,1656105597","-0,005262922154","0,1701451723","0,0002942282984","-0,05","-0,06666666667",0,0,"0,15","0,1166666667"
419,"1,09",0,"0,5513126492",0,"0,4534606205",0,"0,3579952267",0,"0,2649164678",0,"0,1837708831",0,"0,09307875895",0,"0,04295942721",0,"0,009546539379",0,"0,5333333333","0,5035393853",1,1,"0,1953144489","-0,02006255297","-0,2004688104","-0,006266236675","0,1328435419","0,0002283992706","-0,03333333333","-0,06666666667",0,"-0,01666666667","0,15","0,1166666667"
420,"20,36",0,"0,55",0,"0,4523809524",0,"0,3571428571",0,"0,2642857143",0,"0,1833333333",0,"0,09285714286",0,"0,04285714286",0,"0,009523809524",0,"0,5333333333","0,5035393853",1,0,"0,1426567024","-0,05265774651","-0,2433129892","-0,007412881842","0,08091630323","0,0001340446485","-0,01666666667","-0,05",0,0,"0,1333333333","0,1333333333"
421,"1,27",1,"0,5510688836",1,"0,4536817102",1,"0,3586698337",1,"0,2660332542",1,"0,1852731591",1,"0,09501187648",1,"0,04513064133",0,"0,009501187648",1,"0,5333333333","0,5024529992",1,1,"0,02251804318","-0,1201386592","-0,2871219934","-0,008402759115","0,02973808129","0,00004375741209","-0,01666666667","-0,05","-0,01666666667",0,"0,1166666667","0,1333333333"
422,"2,01",0,"0,5497630332",0,"0,4526066351",0,"0,3578199052",0,"0,2654028436",0,"0,1848341232",0,"0,09478672986",0,"0,04502369668",0,"0,009478672986",0,"0,5333333333","0,5035393853",0,1,"-0,08517428637","-0,1076923295","-0,2681888923","-0,007533817074","0,05995147483","0,00008320746467",0,"-0,06666666667","-0,01666666667","0,01666666667","0,1","0,15"
423,"1,11",1,"0,5508274232",0,"0,451536643",0,"0,3569739953",0,"0,2647754137",0,"0,1843971631",0,"0,09456264775",0,"0,04491725768",0,"0,009456264775",1,"0,5166666667","0,5035393853",1,1,"-0,1578300057","-0,07265571931","-0,2448864531","-0,006624563289","0,1051098785","0,0001428650211","-0,01666666667","-0,06666666667","-0,03333333333","-0,01666666667","0,08333333333","0,1166666667"
424,"2,47",0,"0,5495283019",0,"0,4504716981",0,"0,3561320755",0,"0,2641509434",0,"0,1839622642",0,"0,09433962264",0,"0,04481132075",0,"0,009433962264",0,"0,5166666667","0,5040817004",1,0,"-0,1924242839","-0,03459427821","-0,2198774622","-0,00577353758","0,1002482407","0,0001368588435","-0,01666666667","-0,06666666667","-0,03333333333","-0,01666666667","0,1","0,1166666667"
425,"10,34",1,"0,5505882353",1,"0,4517647059",0,"0,3552941176",0,"0,2635294118",0,"0,1835294118",0,"0,09411764706",0,"0,04470588235",0,"0,009411764706",1,"0,5166666667","0,5035393853",0,1,"-0,2248336659","-0,03240938197","-0,2561657366","-0,006561856132","0,09852332235","0,0001342447006","-0,01666666667","-0,05","-0,03333333333","-0,01666666667","0,1","0,1333333333"
426,"2,79",1,"0,5516431925",1,"0,4530516432",1,"0,3568075117",1,"0,265258216",1,"0,1854460094",1,"0,09624413146",0,"0,04460093897",0,"0,009389671362",1,"0,5333333333","0,5024529992",1,0,"-0,2588061075","-0,03397244168","-0,2917507579","-0,007269551196","0,08938437031","0,0001208179896",0,"-0,01666666667","-0,03333333333",0,"0,1","0,15"
427,"9,35",1,"0,5526932084",1,"0,4543325527",1,"0,3583138173",0,"0,2646370023",0,"0,1850117096",0,"0,09601873536",0,"0,04449648712",0,"0,009367681499",1,"0,5333333333","0,5024529992",0,0,"-0,3064198534","-0,04761374588","-0,266930394","-0,00639165099","0,1113757233","0,0001495704063",0,"-0,01666666667","-0,05",0,"0,1166666667","0,1333333333"
428,1,1,"0,5537383178",1,"0,4556074766",1,"0,3598130841",1,"0,2663551402",1,"0,1869158879",0,"0,09579439252",0,"0,04439252336",0,"0,009345794393",1,"0,5333333333","0,5024529992",0,0,"-0,3619963744","-0,05557652098","-0,2408569392","-0,005513750784","0,1337338991","0,0001783228231",0,0,"-0,06666666667",0,"0,1166666667","0,1166666667"
429,"3,01",0,"0,5524475524",0,"0,4545454545",0,"0,358974359",0,"0,2657342657",0,"0,1864801865",0,"0,09557109557",0,"0,04428904429",0,"0,009324009324",0,"0,55","0,5024529992",0,1,"-0,4118391642","-0,04984278982","-0,2962028706","-0,006548418884","0,1091656642","0,0001444360462","0,03333333333","0,01666666667","-0,05","0,01666666667","0,1166666667","0,15"
430,"1,75",1,"0,5534883721",1,"0,4558139535",1,"0,3604651163",0,"0,2651162791",0,"0,1860465116",0,"0,09534883721",0,"0,04418604651",0,"0,009302325581",1,"0,55","0,5008190014",0,1,"-0,5519663425","-0,1401271783","-0,3567766554","-0,007435277255","0,06999455015","0,00008891547473","0,03333333333","0,01666666667","-0,05","0,01666666667","0,1","0,1666666667"
431,"1,01",1,"0,5545243619",0,"0,4547563805",0,"0,3596287703",0,"0,2645011601",0,"0,1856148492",0,"0,09512761021",0,"0,04408352668",0,"0,009280742459",0,"0,55","0,5024529992",1,0,"-0,6492821592","-0,09731581665","-0,3436874776","-0,006727582191","0,08133939096","0,0001026413813","0,03333333333","0,01666666667","-0,05","0,01666666667","0,1","0,1666666667"
432,1,0,"0,5532407407",0,"0,4537037037",0,"0,3587962963",0,"0,2638888889",0,"0,1851851852",0,"0,09490740741",0,"0,04398148148",0,"0,009259259259",0,"0,5333333333","0,5035393853",0,0,"-0,7002122495","-0,0509300903","-0,3206338553","-0,005934784556","0,07249515608","0,00009203372938",0,0,"-0,05",0,"0,08333333333","0,1333333333"
433,"1,27",0,"0,5519630485",0,"0,4526558891",0,"0,3579676674",0,"0,2632794457",0,"0,1847575058",0,"0,09468822171",0,"0,04387990762",0,"0,009237875289",0,"0,5166666667","0,5040817004",1,1,"-0,7231301552","-0,02291790574","-0,2867176541","-0,005083758846","0,05096206481","0,00006519631837","-0,01666666667","-0,01666666667","-0,06666666667","-0,03333333333","0,06666666667","0,1"
434,"1,38",0,"0,5506912442",0,"0,4516129032",0,"0,3571428571",0,"0,2626728111",0,"0,1843317972",0,"0,09447004608",0,"0,04377880184",0,"0,009216589862",0,"0,5","0,5040817004",0,1,"-0,7537482324","-0,0306180772","-0,2390299283","-0,004062527994","0,03047218778","0,00003923431785","-0,03333333333","-0,03333333333","-0,1","-0,05","0,03333333333","0,06666666667"
435,1,0,"0,5494252874",0,"0,4505747126",0,"0,3563218391",0,"0,2620689655",0,"0,183908046",0,"0,09425287356",0,"0,04367816092",0,"0,009195402299",0,"0,5","0,5040817004",0,0,"-0,8184332455","-0,06468501314","-0,2753630976","-0,004465645436","0,009983498314","0,0000129293003","-0,05","-0,01666666667","-0,08333333333","-0,05","0,03333333333","0,06666666667"
436,"2,86",0,"0,5481651376",0,"0,4495412844",0,"0,3555045872",0,"0,2614678899",0,"0,1834862385",0,"0,09403669725",0,"0,04357798165",0,"0,009174311927",0,"0,4833333333","0,5035393853",0,1,"-0,8556555605","-0,03722231496","-0,2101379993","-0,003274209442","-0,005434775794","-0,000007053867104","-0,06666666667","-0,03333333333","-0,1","-0,06666666667",0,"0,06666666667"
437,"1,18",1,"0,5491990847",1,"0,4508009153",1,"0,356979405",0,"0,2608695652",0,"0,1830663616",0,"0,0938215103",0,"0,04347826087",0,"0,009153318078",1,"0,4666666667","0,5035393853",1,1,"-0,8556555605",0,"-0,2101379993","-0,003274209442","-0,005434775794","-0,000007053867104","-0,08333333333","-0,05","-0,1","-0,08333333333","-0,01666666667","0,05"
438,"1,19",0,"0,5479452055",0,"0,4497716895",0,"0,3561643836",0,"0,2602739726",0,"0,1826484018",0,"0,09360730594",0,"0,04337899543",0,"0,009132420091",0,"0,4666666667","0,5024529992",0,1,"-0,8425051253","0,0131504352","-0,1342490235","-0,002087252531","-0,02162312394","-0,0000279129169","-0,06666666667","-0,06666666667","-0,08333333333","-0,1","-0,03333333333","0,03333333333"
439,"1,03",0,"0,5466970387",0,"0,4487471526",0,"0,3553530752",0,"0,2596810934",0,"0,1822323462",0,"0,09339407745",0,"0,04328018223",0,"0,009111617312",0,"0,4666666667","0,5024529992",1,1,"-0,8208445538","0,02166057148","-0,1239774213","-0,001961838216","-0,01534149049","-0,00001973801454","-0,05","-0,06666666667","-0,08333333333","-0,1166666667","-0,05","0,05"
440,"3,26",0,"0,5454545455",0,"0,4477272727",0,"0,3545454545",0,"0,2590909091",0,"0,1818181818",0,"0,09318181818",0,"0,04318181818",0,"0,009090909091",0,"0,45","0,5008190014",0,1,"-0,7547816271","0,0660629267","-0,04950813275","-0,0008107139658","-0,02712128009","-0,00003457178329","-0,05","-0,08333333333","-0,08333333333","-0,15","-0,08333333333","0,03333333333"
441,"1,01",1,"0,5464852608",1,"0,4489795918",1,"0,3560090703",0,"0,2585034014",0,"0,1814058957",0,"0,09297052154",0,"0,04308390023",0,"0,009070294785",1,"0,4333333333","0,5008190014",0,1,"-0,6780749405","0,07670668656","-0,08110754583","-0,001419869211","-0,05083931883","-0,00006438413651","-0,06666666667","-0,1166666667","-0,1","-0,1666666667","-0,1166666667",0
442,"1,89",0,"0,5452488688",0,"0,4479638009",0,"0,3552036199",0,"0,257918552",0,"0,1809954751",0,"0,092760181",0,"0,04298642534",0,"0,009049773756",0,"0,4333333333","0,4986320084",1,0,"-0,5740876499","0,1039872907","-0,0270135305","-0,0005016572606","-0,04844924114","-0,00006146602466","-0,05","-0,1166666667","-0,1","-0,1666666667","-0,1","-0,01666666667"
443,"2,88",1,"0,546275395",0,"0,4469525959",0,"0,3544018059",0,"0,2573363431",0,"0,1805869074",0,"0,09255079007",0,"0,04288939052",0,"0,009029345372",0,"0,4166666667","0,4958847037",1,1,"-0,4123125733","0,1617750766","0,01619700181","0,0003224939532","-0,02461664242","-0,00003221688236","-0,05","-0,1333333333","-0,1166666667","-0,1833333333","-0,1166666667","-0,03333333333"
444,"5,59",1,"0,5472972973",1,"0,4481981982",1,"0,3558558559",0,"0,2567567568",0,"0,1801801802",0,"0,09234234234",0,"0,04279279279",0,"0,009009009009",1,"0,4166666667","0,4986320084",0,0,"-0,3414485132","0,07086406011","-0,03133176783","-0,0006673833199","-0,03884690814","-0,00005151144124","-0,05","-0,1166666667","-0,1166666667","-0,1666666667","-0,1","-0,03333333333"
445,"12,43",1,"0,5483146067",1,"0,4494382022",1,"0,3573033708",1,"0,2584269663",0,"0,1797752809",0,"0,09213483146",0,"0,04269662921",0,"0,008988764045",1,"0,4166666667","0,4986320084",1,0,"-0,2802293322","0,06121918102","-0,07846445023","-0,001764758577","-0,06549558481","-0,00008745196214","-0,05","-0,1","-0,1166666667","-0,1666666667","-0,1166666667","-0,03333333333"
446,"3,78",1,"0,5493273543",1,"0,4506726457",1,"0,3587443946",1,"0,2600896861",1,"0,1816143498",1,"0,09417040359",0,"0,04260089686",0,"0,008968609865",1,"0,4333333333","0,5008190014",1,1,"-0,2675340263","0,01269530585","-0,1120130396","-0,00262026337","-0,05683089696","-0,00007579968965","-0,01666666667","-0,06666666667","-0,1","-0,1666666667","-0,1","-0,03333333333"
447,"1,18",1,"0,5503355705",1,"0,451901566",1,"0,3601789709",1,"0,2617449664",0,"0,1812080537",0,"0,09395973154",0,"0,04250559284",0,"0,008948545861",1,"0,4333333333","0,5008190014",1,1,"-0,2525978006","0,01493622577","-0,1401077907","-0,003381707426","-0,07590713337","-0,0001006567319",0,"-0,06666666667","-0,08333333333","-0,15","-0,1","-0,03333333333"
448,"4,73",0,"0,5491071429",0,"0,4508928571",0,"0,359375",0,"0,2611607143",0,"0,1808035714",0,"0,09375",0,"0,04241071429",0,"0,008928571429",0,"0,4333333333","0,4986320084",0,1,"-0,2162404037","0,0363573969","-0,1128285535","-0,002790468512","-0,07088557891","-0,0000941199443",0,"-0,05","-0,08333333333","-0,15","-0,1","-0,05"
449,"1,97",1,"0,5501113586",1,"0,4521158129",1,"0,3608017817",1,"0,2628062361",0,"0,1804008909",0,"0,09354120267",0,"0,04231625835",0,"0,008908685969",1,"0,4333333333","0,5008190014",0,0,"-0,2111408803","0,005099523344","-0,139999029","-0,003569828899","-0,06036212686","-0,00007997862082","0,01666666667","-0,03333333333","-0,08333333333","-0,1333333333","-0,1","-0,05"
450,"4,48",1,"0,5511111111",0,"0,4511111111",0,"0,36",0,"0,2622222222",0,"0,18",0,"0,09333333333",0,"0,04222222222",0,"0,008888888889",0,"0,45","0,5008190014",1,0,"-0,2099209485","0,001219931867","-0,1144520642","-0,002965152737","-0,04577674259","-0,00006023920488","0,03333333333","-0,01666666667","-0,08333333333","-0,1","-0,08333333333","-0,05"
451,"2,48",1,"0,5521064302",1,"0,4523281596",1,"0,3614190687",1,"0,2638580931",0,"0,1796008869",0,"0,09312638581",0,"0,0421286031",0,"0,008869179601",1,"0,4333333333","0,5008190014",0,1,"-0,2052366088","0,004684339637","-0,1464082945","-0,003878885604","-0,05724901631","-0,00007516958002","0,01666666667","-0,03333333333","-0,1","-0,1166666667","-0,1","-0,08333333333"
452,1,1,"0,5530973451",1,"0,453539823",0,"0,360619469",0,"0,2632743363",0,"0,1792035398",0,"0,09292035398",0,"0,04203539823",0,"0,008849557522",1,"0,4333333333","0,5008190014",0,1,"-0,2016644404","0,003572168383","-0,1772243656","-0,004792618472","-0,06877962296","-0,00009009995517",0,"-0,01666666667","-0,1","-0,1","-0,1","-0,1"
453,"7,48",0,"0,5518763797",0,"0,4525386313",0,"0,3598233996",0,"0,2626931567",0,"0,178807947",0,"0,09271523179",0,"0,04194260486",0,"0,008830022075",0,"0,4333333333","0,4986320084",0,1,"-0,1773670279","0,02429741251","-0,1578659899","-0,004331272955","-0,06638634561","-0,00008693047587",0,0,"-0,1166666667","-0,1","-0,1","-0,1166666667"
454,"1,33",1,"0,5528634361",1,"0,4537444934",1,"0,3612334802",1,"0,2643171806",1,"0,1806167401",0,"0,09251101322",0,"0,04185022026",0,"0,008810572687",1,"0,4333333333","0,5008190014",0,1,"-0,1795597089","-0,002192680968","-0,1776441421","-0,004980739944","-0,05320749718","-0,00006942184405",0,0,"-0,1166666667","-0,1","-0,1","-0,1"
455,"2,15",0,"0,5516483516",0,"0,4527472527",0,"0,3604395604",0,"0,2637362637",0,"0,1802197802",0,"0,09230769231",0,"0,04175824176",0,"0,008791208791",0,"0,45","0,5008190014",0,1,"-0,1842027535","-0,004643044596","-0,1545464155","-0,004376063782","-0,03840022399","-0,00004968242811","0,01666666667","0,03333333333","-0,1","-0,08333333333","-0,1","-0,08333333333"
456,"1,14",1,"0,5526315789",1,"0,4539473684",0,"0,3596491228",0,"0,2631578947",0,"0,1798245614",0,"0,09210526316",0,"0,04166666667",0,"0,008771929825",1,"0,45","0,5024529992",0,1,"-0,2005667762","-0,0163640227","-0,1674905626","-0,004801576637","-0,01200051672","-0,00001548928139",0,"0,03333333333","-0,08333333333","-0,08333333333","-0,1","-0,06666666667"
