t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON,,,,,RATING1,RATING2,RATING3,,,
526,"62,86",1,"0,5646387833",1,"0,4676806084",1,"0,3631178707",1,"0,2585551331",1,"0,1692015209",1,"0,09505703422",0,"0,03802281369",0,"0,01140684411",1,"0,5333333333","0,5024529992","-0,9395216633","0,0006518510565","-0,1164206167","-0,001545283526","-0,1941630956","-0,0004515181817","-0,03333333333","-0,05","-0,06666666667","-0,05","-0,05","-0,01666666667"
527,"1,32",1,"0,5654648956",1,"0,4686907021",1,"0,3643263757",1,"0,2599620493",1,"0,1707779886",1,"0,09677419355",1,"0,03984819734",1,"0,01328273245",1,"0,5333333333","0,5024529992","-0,9390137894","0,0005078739644","-0,1237015943","-0,001670697841","-0,1875207933","-0,0004392225787","-0,01666666667","-0,05","-0,05","-0,06666666667","-0,05","-0,01666666667"
528,"1,77",0,"0,5643939394",0,"0,4678030303",0,"0,3636363636",0,"0,259469697",0,"0,1704545455",0,"0,09659090909",0,"0,03977272727",0,"0,01325757576",0,"0,5333333333","0,5035393853","-0,9410629239","-0,002049134545","-0,07505845025","-0,001043626265","-0,2209772524","-0,0005286053691","-0,01666666667","-0,05","-0,05","-0,06666666667","-0,06666666667","-0,01666666667"
529,"4,71",1,"0,5652173913",0,"0,4669187146",0,"0,3629489603",0,"0,258979206",0,"0,1701323251",0,"0,09640831758",0,"0,03969754253",0,"0,01323251418",0,"0,5333333333","0,5035393853","-0,9447509165","-0,003687992636","-0,04287565412","-0,0006136343277","-0,2343757267","-0,0005708080195","-0,01666666667","-0,06666666667","-0,03333333333","-0,06666666667","-0,08333333333","-0,01666666667"
530,"1,21",1,"0,5660377358",1,"0,4679245283",1,"0,3641509434",1,"0,2603773585",0,"0,1698113208",0,"0,09622641509",0,"0,03962264151",0,"0,01320754717",1,"0,5166666667","0,5035393853","-0,9430271412","0,001723775299","-0,07568280532","-0,001133207919","-0,205863042","-0,000511150463","-0,03333333333","-0,06666666667","-0,05","-0,06666666667","-0,1","-0,03333333333"
531,"2,5",0,"0,5649717514",0,"0,4670433145",0,"0,3634651601",0,"0,2598870056",0,"0,1694915254",0,"0,09604519774",0,"0,0395480226",0,"0,0131826742",0,"0,5166666667","0,5040817004","-0,9432151725","-0,0001880312437","-0,04401613962","-0,0006852996506","-0,2177189577","-0,000550145202","-0,03333333333","-0,05","-0,03333333333","-0,08333333333","-0,08333333333","-0,03333333333"
532,"1,53",1,"0,5657894737",1,"0,4680451128",0,"0,3627819549",0,"0,2593984962",0,"0,1691729323",0,"0,09586466165",0,"0,03947368421",0,"0,01315789474",1,"0,5166666667","0,5035393853","-0,9426070046","0,0006081678547","-0,05777406806","-0,0009226910329","-0,2053641979","-0,0005246600309","-0,01666666667","-0,05","-0,05","-0,1","-0,1","-0,03333333333"
533,"2,5",0,"0,564727955",0,"0,4671669794",0,"0,3621013133",0,"0,2589118199",0,"0,1688555347",0,"0,095684803",0,"0,03939962477",0,"0,01313320826",0,"0,5333333333","0,5035393853","-0,9444803695","-0,001873364828","-0,01279405712","-0,0002060378035","-0,2397488162","-0,0006190146531",0,"-0,01666666667","-0,03333333333","-0,08333333333","-0,08333333333","-0,01666666667"
534,"2,24",1,"0,5655430712",1,"0,468164794",0,"0,361423221",0,"0,2584269663",0,"0,1685393258",0,"0,09550561798",0,"0,0393258427",0,"0,01310861423",1,"0,5166666667","0,5035393853","-0,9437073554","0,0007730140708","-0,05167797341","-0,0008555047926","-0,204745319","-0,0005335057767","-0,01666666667","-0,03333333333","-0,03333333333","-0,1166666667","-0,08333333333","-0,05"
535,"1,02",1,"0,5663551402",1,"0,4691588785",0,"0,3607476636",0,"0,2579439252",0,"0,1682242991",0,"0,0953271028",0,"0,03925233645",0,"0,01308411215",1,"0,5166666667","0,5035393853","-0,9432037817","0,0005035736417","-0,0970696345","-0,00163486518","-0,1614099531","-0,0004176152545","-0,01666666667","-0,03333333333","-0,01666666667","-0,1166666667","-0,08333333333","-0,03333333333"
536,"2,3",0,"0,5652985075",0,"0,4682835821",0,"0,3600746269",0,"0,2574626866",0,"0,1679104478",0,"0,09514925373",0,"0,03917910448",0,"0,01305970149",0,"0,5333333333","0,5035393853","-0,9444280309","-0,001224249129","-0,0543937522","-0,0009182119502","-0,196629179","-0,0005119698766","0,01666666667","-0,01666666667","-0,01666666667","-0,1","-0,06666666667","-0,01666666667"
537,"7,72",1,"0,5661080074",1,"0,469273743",0,"0,3594040968",0,"0,2569832402",0,"0,1675977654",0,"0,09497206704",0,"0,03910614525",0,"0,01303538175",1,"0,5166666667","0,5035393853","-0,943842746","0,0005852848844","-0,09101320239","-0,001567678939","-0,1629588338","-0,0004264610003",0,"-0,03333333333","-0,05","-0,1","-0,1","-0,05"
538,"3,17",1,"0,5669144981",1,"0,470260223",1,"0,3605947955",1,"0,2583643123",1,"0,1691449814",0,"0,09479553903",0,"0,03903345725",0,"0,01301115242",1,"0,5333333333","0,5024529992","-0,9458274415","-0,001984695535","-0,09575138405","-0,001657260593","-0,1526825682","-0,000401421429","0,01666666667",0,"-0,05","-0,06666666667","-0,06666666667","-0,05"
539,"3,12",1,"0,5677179963",1,"0,4712430427",1,"0,3617810761",0,"0,2578849722",0,"0,1688311688",0,"0,09461966605",0,"0,03896103896",0,"0,01298701299",1,"0,5333333333","0,5024529992","-0,9460017059","-0,0001742643669","-0,1240011216","-0,002158917854","-0,1244263811","-0,000327036037",0,0,"-0,05","-0,05","-0,08333333333","-0,05"
540,"1,12",1,"0,5685185185",1,"0,4722222222",1,"0,362962963",0,"0,2574074074",0,"0,1685185185",0,"0,09444444444",0,"0,03888888889",0,"0,01296296296",1,"0,55","0,5008190014","-0,945925591","0,00007611491181","-0,1118537332","-0,001921526471","-0,1343966012","-0,0003503483978","0,03333333333","0,01666666667","-0,03333333333","-0,03333333333","-0,08333333333","-0,05"
541,"2,49",0,"0,5674676525",0,"0,471349353",0,"0,3622920518",0,"0,2569316081",0,"0,168207024",0,"0,09426987061",0,"0,03881700555",0,"0,01293900185",0,"0,55","0,5024529992","-0,9453526283","0,0005729626913","-0,1130861934","-0,001943921885","-0,1351029231","-0,0003526147458","0,03333333333","0,01666666667","-0,05","-0,01666666667","-0,06666666667","-0,06666666667"
542,"7,06",1,"0,5682656827",1,"0,4723247232",0,"0,3616236162",0,"0,2564575646",0,"0,167896679",0,"0,09409594096",0,"0,03874538745",0,"0,01291512915",1,"0,5333333333","0,5024529992","-0,9452050373","0,000147590946","-0,150417304","-0,002570993461","-0,09738237879","-0,0002488953508",0,"0,01666666667","-0,05","-0,03333333333","-0,08333333333","-0,08333333333"
543,"1,6",1,"0,5690607735",1,"0,4732965009",1,"0,3627992634",1,"0,2578268877",1,"0,1694290976",0,"0,09392265193",0,"0,03867403315",0,"0,01289134438",1,"0,55","0,5008190014","-0,9421015077","0,00310352962","-0,1283476311","-0,002127564275","-0,1276495593","-0,0003164059501","0,03333333333","0,03333333333","-0,01666666667",0,"-0,06666666667","-0,05"
544,"2,11",0,"0,5680147059",0,"0,4724264706",0,"0,3621323529",0,"0,2573529412",0,"0,1691176471",0,"0,09375",0,"0,03860294118",0,"0,01286764706",0,"0,55","0,5024529992","-0,9410563771","0,001045130633","-0,1425534289","-0,002333602078","-0,1155787432","-0,0002797122744","0,01666666667","0,03333333333","-0,01666666667","-0,01666666667","-0,05","-0,06666666667"
545,"1,8",1,"0,5688073394",0,"0,471559633",0,"0,3614678899",0,"0,2568807339",0,"0,1688073394",0,"0,09357798165",0,"0,03853211009",0,"0,0128440367",1,"0,5333333333","0,5024529992","-0,9406733703","0,0003830067864","-0,182895157","-0,002960673654","-0,07501446866","-0,0001759928794",0,0,"-0,01666666667","-0,03333333333","-0,05","-0,08333333333"
546,"3,52",1,"0,5695970696",0,"0,4706959707",0,"0,3608058608",0,"0,2564102564",0,"0,1684981685",0,"0,09340659341",0,"0,03846153846",0,"0,01282051282",0,"0,55","0,5024529992","-0,9387187269","0,001954643396","-0,1492279704","-0,00236943474","-0,1135391519","-0,0002636613771",0,"0,03333333333",0,0,"-0,01666666667","-0,05"
547,"3,88",1,"0,5703839122",1,"0,4716636197",1,"0,3619744059",0,"0,2559414991",0,"0,168190128",0,"0,09323583181",0,"0,03839122486",0,"0,01279707495",1,"0,55","0,5008190014","-0,9397285171","-0,001009790146","-0,1370618747","-0,002149959688","-0,1206523982","-0,0002785739565",0,"0,03333333333",0,"0,01666666667","-0,03333333333","-0,05"
548,"1,94",1,"0,5711678832",1,"0,4726277372",1,"0,3631386861",1,"0,2572992701",0,"0,1678832117",0,"0,09306569343",0,"0,03832116788",0,"0,01277372263",1,"0,5666666667","0,4986320084","-0,9418989979","-0,002170480823","-0,1248634733","-0,001943921885","-0,1242286666","-0,0002855786478","0,03333333333","0,03333333333","0,01666666667","0,01666666667","-0,01666666667","-0,03333333333"
549,"2,99",1,"0,5719489982",0,"0,4717668488",0,"0,3624772313",0,"0,2568306011",0,"0,1675774135",0,"0,09289617486",0,"0,03825136612",0,"0,01275045537",0,"0,5666666667","0,5008190014","-0,9400851188","0,001813879045","-0,1277555854","-0,001997670877","-0,129168438","-0,0002985572302","0,01666666667","0,05","0,01666666667",0,"-0,03333333333","-0,05"
550,"2,1",1,"0,5727272727",1,"0,4727272727",1,"0,3636363636",0,"0,2563636364",0,"0,1672727273",0,"0,09272727273",0,"0,03818181818",0,"0,01272727273",1,"0,55","0,5008190014","-0,9397927675","0,0002923513299","-0,1435050695","-0,002239541342","-0,114012464","-0,0002627534039",0,"0,01666666667","0,01666666667","-0,03333333333","-0,05","-0,05"
551,"3,15",1,"0,5735027223",0,"0,4718693285",0,"0,3629764065",0,"0,2558983666",0,"0,166969147",0,"0,09255898367",0,"0,03811252269",0,"0,01270417423",1,"0,55","0,5008190014","-0,9394615459","0,0003312216157","-0,1593655652","-0,002481411807","-0,09879816496","-0,0002269495777","0,01666666667","0,01666666667","0,01666666667","-0,03333333333","-0,05","-0,06666666667"
552,"1,12",1,"0,5742753623",1,"0,472826087",1,"0,3641304348",0,"0,2554347826",0,"0,1666666667",0,"0,09239130435",0,"0,03804347826",0,"0,01268115942",1,"0,55","0,5008190014","-0,9382409171","0,001220628765","-0,1846978758","-0,002844217504","-0,07397531252","-0,0001670772812",0,0,"0,01666666667","-0,03333333333","-0,03333333333","-0,08333333333"
553,"1,83",0,"0,5732368897",0,"0,4719710669",0,"0,3634719711",0,"0,2549728752",0,"0,1663652803",0,"0,09222423146",0,"0,03797468354",0,"0,01265822785",0,"0,55","0,5024529992","-0,9363476598","0,001893257329","-0,1986483876","-0,003032338977","-0,06404408123","-0,0001428690203",0,0,"0,01666666667","-0,05","-0,05","-0,06666666667"
554,"1,77",1,"0,5740072202",0,"0,4711191336",0,"0,3628158845",0,"0,2545126354",0,"0,1660649819",0,"0,09205776173",0,"0,03790613718",0,"0,01263537906",0,"0,55","0,5024529992","-0,9364690775","-0,0001214177564","-0,1718283126","-0,002588909791","-0,09037007381","-0,0002011204989","-0,01666666667","0,01666666667","0,03333333333","-0,03333333333","-0,06666666667","-0,06666666667"
555,"5,33",1,"0,5747747748",0,"0,4702702703",0,"0,3621621622",0,"0,2540540541",0,"0,1657657658",0,"0,09189189189",0,"0,03783783784",0,"0,01261261261",0,"0,5333333333","0,5035393853","-0,936565234","-0,000096156463","-0,1683263345","-0,002544118964","-0,09193432272","-0,0002050278649","-0,03333333333","-0,01666666667","0,01666666667","-0,03333333333","-0,08333333333","-0,08333333333"
556,"1,83",1,"0,5755395683",1,"0,4712230216",1,"0,3633093525",1,"0,2553956835",0,"0,1654676259",0,"0,09172661871",0,"0,03776978417",0,"0,01258992806",1,"0,5166666667","0,5035393853","-0,9336160622","0,002949171767","-0,2112969657","-0,003193585954","-0,05449611165","-0,0001195189886","-0,03333333333","-0,03333333333",0,"-0,05","-0,1166666667","-0,08333333333"
557,"1,94",1,"0,5763016158",0,"0,4703770197",0,"0,3626570916",0,"0,2549371634",0,"0,1651705566",0,"0,09156193896",0,"0,03770197487",0,"0,01256732496",0,"0,5166666667","0,5040817004","-0,9312986129","0,002317449353","-0,2239278816","-0,003327958434","-0,03006425429","-0,00006270950238","-0,03333333333","-0,01666666667","-0,01666666667","-0,03333333333","-0,1166666667","-0,06666666667"
558,"1,62",1,"0,5770609319",0,"0,4695340502",0,"0,3620071685",0,"0,2544802867",0,"0,164874552",0,"0,09139784946",0,"0,0376344086",0,"0,01254480287",0,"0,5","0,5040817004","-0,9244943489","0,006804263946","-0,2291764825","-0,003381707426","0,001215072505","0,000002383922482","-0,05","-0,05","-0,01666666667","-0,05","-0,1333333333","-0,06666666667"
559,"2,92",0,"0,5760286225",0,"0,4686940966",0,"0,3613595707",0,"0,2540250447",0,"0,1645796064",0,"0,09123434705",0,"0,03756708408",0,"0,01252236136",0,"0,5","0,5040817004","-0,9098470101","0,01464733888","-0,1619761167","-0,002306727582","-0,06692912869","-0,0001218751579","-0,05","-0,05","-0,01666666667","-0,05","-0,1166666667","-0,08333333333"
560,"1,54",1,"0,5767857143",1,"0,4696428571",1,"0,3625",0,"0,2535714286",0,"0,1642857143",0,"0,09107142857",0,"0,0375",0,"0,0125",1,"0,4833333333","0,5040817004","-0,9094560836","0,000390926502","-0,2557251405","-0,003556391651","0,02955062407","0,00004396255698","-0,06666666667","-0,08333333333","-0,05","-0,06666666667","-0,1166666667","-0,1"
561,"1,03",0,"0,5757575758",0,"0,4688057041",0,"0,3618538324",0,"0,2531194296",0,"0,1639928699",0,"0,09090909091",0,"0,03743315508",0,"0,01247771836",0,"0,5","0,5040817004","-0,9008443764","0,008611707145","-0,1884373362","-0,002481411807","-0,06334662875","-0,00008029652336","-0,03333333333","-0,06666666667","-0,01666666667","-0,05","-0,08333333333","-0,1"
562,"1,15",0,"0,5747330961",0,"0,4679715302",0,"0,3612099644",0,"0,2526690391",0,"0,1637010676",0,"0,09074733096",0,"0,03736654804",0,"0,01245551601",0,"0,5","0,5040817004","-0,8903610002","0,01048337618","-0,1210896839","-0,001540804443","-0,1508749871","-0,0001731263148","-0,01666666667","-0,05","-0,03333333333","-0,03333333333","-0,08333333333","-0,1"
563,"2,15",0,"0,5737122558",0,"0,4671403197",0,"0,3605683837",0,"0,2522202487",0,"0,163410302",0,"0,09058614565",0,"0,03730017762",0,"0,01243339254",0,"0,5","0,5040817004","-0,8815116676","0,008849332656","-0,05854402981","-0,0007345695602","-0,2173959052","-0,0002392133615","-0,01666666667","-0,05","-0,03333333333","-0,03333333333","-0,06666666667","-0,1"
564,"1,94",1,"0,5744680851",1,"0,4680851064",0,"0,359929078",0,"0,2517730496",0,"0,1631205674",0,"0,09042553191",0,"0,03723404255",0,"0,01241134752",1,"0,4833333333","0,5040817004","-0,8761221755","0,005389492134","-0,1219435214","-0,001567678939","-0,1632784605","-0,0001709234132","-0,01666666667","-0,06666666667","-0,06666666667","-0,05","-0,08333333333","-0,1"
565,"1,78",1,"0,5752212389",0,"0,4672566372",0,"0,3592920354",0,"0,2513274336",0,"0,1628318584",0,"0,09026548673",0,"0,03716814159",0,"0,01238938053",0,"0,5","0,5040817004","-0,8727830646","0,003339110826","-0,06972137837","-0,0008958165368","-0,2071569813","-0,0002148607311",0,"-0,05","-0,05","-0,03333333333","-0,05","-0,1"
566,"3,9",1,"0,5759717314",0,"0,4664310954",0,"0,3586572438",0,"0,2508833922",0,"0,1625441696",0,"0,09010600707",0,"0,0371024735",0,"0,01236749117",0,"0,5","0,5040817004","-0,8752583768","-0,002475312167","-0,02757860006","-0,0003583266147","-0,2308820308","-0,0002411657487","0,01666666667","-0,05","-0,03333333333","-0,01666666667","-0,06666666667","-0,1166666667"
567,"1,04",1,"0,5767195767",1,"0,467372134",1,"0,3597883598",1,"0,2522045855",0,"0,1622574956",0,"0,08994708995",0,"0,03703703704",0,"0,01234567901",1,"0,5","0,5040817004","-0,8776311274","-0,002372750559","-0,03449917157","-0,0004523873511","-0,2213330464","-0,0002326570278",0,"-0,03333333333","-0,05","-0,01666666667","-0,06666666667","-0,1166666667"
568,"7,3",0,"0,5757042254",0,"0,4665492958",0,"0,3591549296",0,"0,2517605634",0,"0,161971831",0,"0,08978873239",0,"0,03697183099",0,"0,01232394366",0,"0,5","0,5040817004","-0,8786349365","-0,00100380917","-0,01782711974","-0,0002373913822","-0,227316721","-0,0002402889148",0,"-0,01666666667","-0,05","-0,01666666667","-0,05","-0,1333333333"
569,"1,63",1,"0,5764499121",1,"0,467486819",1,"0,3602811951",1,"0,2530755712",1,"0,1634446397",0,"0,08963093146",0,"0,03690685413",0,"0,01230228471",1,"0,4833333333","0,5040817004","-0,8733266091","0,005308327448","-0,06839766927","-0,0009316491982","-0,1869977742","-0,0001948870196","-0,01666666667","-0,03333333333","-0,05","-0,05","-0,05","-0,15"
570,"1,59",0,"0,5754385965",0,"0,4666666667",0,"0,3596491228",0,"0,2526315789",0,"0,1631578947",0,"0,08947368421",0,"0,03684210526",0,"0,01228070175",0,"0,5","0,5040817004","-0,8752072439","-0,001880634831","-0,02883327937","-0,0003941592762","-0,2113999293","-0,0002211920371","0,01666666667",0,"-0,05","-0,01666666667","-0,05","-0,1333333333"
571,"1,48",0,"0,5744308231",0,"0,465849387",0,"0,3590192644",0,"0,2521891419",0,"0,1628721541",0,"0,08931698774",0,"0,03677758319",0,"0,0122591944",0,"0,5","0,5040817004","-0,8801628106","-0,00495556665","0,0006483481197","0,000008958165368","-0,2224636304","-0,0002343231943",0,0,"-0,05","-0,01666666667","-0,06666666667","-0,1166666667"
572,"1,21",0,"0,5734265734",0,"0,465034965",0,"0,3583916084",0,"0,2517482517",0,"0,1625874126",0,"0,08916083916",0,"0,03671328671",0,"0,01223776224",0,"0,4833333333","0,5035393853","-0,8727410564","0,007421754167","0,02938174076","0,0004165546896","-0,2342305208","-0,0002472478261","-0,01666666667",0,"-0,08333333333","-0,05","-0,1","-0,1166666667"
573,"1,24",0,"0,572425829",0,"0,4642233857",0,"0,3577661431",0,"0,2513089005",0,"0,1623036649",0,"0,0890052356",0,"0,03664921466",0,"0,01221640489",0,"0,4666666667","0,5024529992","-0,8393370161","0,03340404032","0,05262491868","0,0007748813043","-0,2257152262","-0,0002369223875","-0,03333333333","-0,03333333333","-0,1","-0,05","-0,1166666667","-0,1166666667"
574,"6,06",0,"0,5714285714",0,"0,4634146341",0,"0,3571428571",0,"0,2508710801",0,"0,1620209059",0,"0,08885017422",0,"0,03658536585",0,"0,01219512195",0,"0,45","0,5008190014","-0,754431815","0,0849052011","0,06865428473","0,001057063513","-0,1892002444","-0,0001938789434","-0,05","-0,05","-0,1","-0,08333333333","-0,1333333333","-0,1333333333"
575,"3,42",1,"0,572173913",1,"0,4643478261",1,"0,3582608696",1,"0,252173913",1,"0,1634782609",0,"0,08869565217",0,"0,03652173913",0,"0,01217391304",1,"0,45","0,5024529992","-0,7059610905","0,04847072445","0,04681391391","0,0007435277255","-0,2192206793","-0,0002194924243","-0,03333333333","-0,05","-0,1","-0,08333333333","-0,15","-0,1166666667"
576,"1,48",1,"0,5729166667",1,"0,4652777778",1,"0,359375",0,"0,2517361111",0,"0,1631944444",0,"0,08854166667",0,"0,03645833333",0,"0,01215277778",1,"0,45","0,5024529992","-0,6597315611","0,04622952946","-0,02703966973","-0,000438950103","-0,1768926999","-0,0001612409457","-0,05","-0,03333333333","-0,1","-0,1","-0,1333333333","-0,1166666667"
577,"1,32",0,"0,5719237435",0,"0,4644714038",0,"0,3587521664",0,"0,2512998267",0,"0,1629116118",0,"0,0883882149",0,"0,03639514731",0,"0,01213171577",0,"0,45","0,5008190014","-0,5712169354","0,08851462564","-0,02504764591","-0,0004120756069","-0,110346393","-0,00008971466392","-0,05","-0,05","-0,1","-0,1","-0,1166666667","-0,1"
578,"2,72",0,"0,5709342561",0,"0,4636678201",0,"0,3581314879",0,"0,2508650519",0,"0,1626297578",0,"0,08823529412",0,"0,03633217993",0,"0,01211072664",0,"0,45","0,5008190014","-0,4388136266","0,1324033088","0,04133929147","0,0006763414853","-0,1787061483","-0,0001255184902","-0,03333333333","-0,05","-0,1","-0,08333333333","-0,1166666667","-0,1166666667"
579,"25,64",1,"0,5716753022",1,"0,4645941278",1,"0,3592400691",0,"0,2504317789",0,"0,1623488774",0,"0,08808290155",0,"0,03626943005",0,"0,01208981002",1,"0,45","0,5024529992","-0,3682828841","0,07053074257","0,03088806214","0,000510615426","-0,238286436","-0,0001565761747","-0,01666666667","-0,05","-0,08333333333","-0,1","-0,1","-0,1166666667"
580,"2,68",1,"0,5724137931",1,"0,4655172414",1,"0,3603448276",1,"0,2517241379",1,"0,1637931034",1,"0,08965517241",1,"0,03793103448",0,"0,01206896552",1,"0,4666666667","0,5035393853","-0,3549612072","0,01332167689","0,02589173031","0,0004299919377","-0,2512219056","-0,0001633003007","0,01666666667","-0,03333333333","-0,05","-0,08333333333","-0,08333333333","-0,08333333333"
581,"1,2",1,"0,5731497418",1,"0,4664371773",0,"0,3597246127",0,"0,2512908778",0,"0,1635111876",0,"0,08950086059",0,"0,03786574871",0,"0,01204819277",1,"0,4833333333","0,5040817004","-0,3425495585","0,01241164861","0,03293444405","0,0005419690047","-0,2588645639","-0,0001669685281","0,03333333333",0,"-0,03333333333","-0,05","-0,06666666667","-0,05"
582,"2,6",0,"0,5721649485",0,"0,4656357388",0,"0,3591065292",0,"0,2508591065",0,"0,1632302405",0,"0,08934707904",0,"0,03780068729",0,"0,01202749141",0,"0,4833333333","0,5035393853","-0,3317400873","0,01080947129","0,0308240843","0,0005061363433","-0,2467899571","-0,0001564432102","0,03333333333","-0,01666666667","-0,01666666667","-0,06666666667","-0,06666666667","-0,06666666667"
583,"7,65",1,"0,5728987993",1,"0,4665523156",0,"0,358490566",0,"0,2504288165",0,"0,1629502573",0,"0,08919382504",0,"0,03773584906",0,"0,01200686106",1,"0,4833333333","0,5040817004","-0,3404588547","-0,008718767472","0,03195154601","0,000524052674","-0,2323337775","-0,0001485455006","0,03333333333","-0,01666666667","-0,01666666667","-0,06666666667","-0,06666666667","-0,08333333333"
584,"2,18",1,"0,573630137",1,"0,4674657534",1,"0,3595890411",1,"0,2517123288",1,"0,1643835616",0,"0,08904109589",0,"0,03767123288",0,"0,01198630137",1,"0,4833333333","0,5040817004","-0,3312817183","0,009177136393","-0,001918027065","-0,00003135357879","-0,1923657247","-0,0001213636491","0,03333333333",0,0,"-0,08333333333","-0,05","-0,1"
585,"1,53",1,"0,5743589744",1,"0,4683760684",0,"0,358974359",0,"0,2512820513",0,"0,1641025641",0,"0,08888888889",0,"0,03760683761",0,"0,01196581197",1,"0,5","0,5040817004","-0,3317496294","-0,0004679110938","0,01079062999","0,0001746842247","-0,1814878734","-0,0001152181838","0,05","0,03333333333",0,"-0,06666666667","-0,03333333333","-0,08333333333"
586,"1,24",0,"0,5733788396",0,"0,4675767918",0,"0,3583617747",0,"0,2508532423",0,"0,1638225256",0,"0,08873720137",0,"0,03754266212",0,"0,01194539249",0,"0,5166666667","0,5040817004","-0,3241862673","0,007563362094","0,02826471631","0,0004523873511","-0,2017016612","-0,0001287870462","0,05","0,06666666667","0,01666666667","-0,03333333333","-0,01666666667","-0,06666666667"
587,"1,3",0,"0,5724020443",0,"0,4667802385",0,"0,3577512777",0,"0,2504258944",0,"0,1635434412",0,"0,08858603066",0,"0,03747870528",0,"0,01192504259",0,"0,5","0,5040817004","-0,3241636983","0,00002256903603","0,02273407136","0,0003628056974","-0,2088592822","-0,000134057101","0,01666666667","0,05",0,"-0,05","-0,03333333333","-0,1"
588,"4,85",0,"0,5714285714",0,"0,4659863946",0,"0,3571428571",0,"0,25",0,"0,1632653061",0,"0,08843537415",0,"0,03741496599",0,"0,0119047619",0,"0,4833333333","0,5035393853","-0,3250051348","-0,0008414364613","0,02412103185","0,0003852011108","-0,2092828935","-0,0001342251566",0,"0,03333333333",0,"-0,06666666667","-0,03333333333","-0,1"
589,"2,18",1,"0,5721561969",1,"0,466893039",1,"0,3582342954",1,"0,2512733447",0,"0,1629881154",0,"0,0882852292",0,"0,03735144312",0,"0,01188455008",1,"0,4833333333","0,5040817004","-0,3399584579","-0,01495332311","0,02182978675","0,0003493684493","-0,1868292209","-0,0001204882386",0,"0,03333333333","-0,01666666667","-0,06666666667","-0,03333333333","-0,08333333333"
590,"1,54",1,"0,5728813559",1,"0,4677966102",0,"0,3576271186",0,"0,2508474576",0,"0,1627118644",0,"0,08813559322",0,"0,03728813559",0,"0,01186440678",1,"0,5","0,5040817004","-0,3490711908","-0,009112732922","0,02978788165","0,0004747827645","-0,1652581767","-0,0001070428096","0,01666666667","0,05",0,"-0,05","-0,01666666667","-0,06666666667"
591,"1,28",0,"0,5719120135",0,"0,4670050761",0,"0,3570219966",0,"0,2504230118",0,"0,1624365482",0,"0,08798646362",0,"0,0372250423",0,"0,01184433164",0,"0,5","0,5040817004","-0,3529568437","-0,003885652894","0,03006669129","0,0004792618472","-0,1849977464","-0,0001203424942",0,"0,05",0,"-0,03333333333","-0,03333333333","-0,05"
592,"2,58",0,"0,5709459459",0,"0,4662162162",0,"0,3564189189",0,"0,25",0,"0,1621621622",0,"0,08783783784",0,"0,03716216216",0,"0,01182432432",0,"0,5","0,5040817004","-0,3600561903","-0,007099346598","0,03849660474","0,0006136343277","-0,1849977464","-0,0001203424942","-0,01666666667","0,03333333333",0,"-0,01666666667","-0,01666666667","-0,05"
593,"2,04",1,"0,5716694772",1,"0,4671163575",0,"0,3558178752",0,"0,2495784148",0,"0,1618887015",0,"0,08768971332",0,"0,0370994941",0,"0,01180438449",1,"0,4833333333","0,5040817004","-0,3691947796","-0,009138589333","0,02098559405","0,0003359312013","-0,1773067996","-0,0001158244166","-0,01666666667",0,0,"-0,03333333333","-0,03333333333","-0,06666666667"
594,"1,14",1,"0,5723905724",0,"0,4663299663",0,"0,3552188552",0,"0,2491582492",0,"0,1616161616",0,"0,08754208754",0,"0,03703703704",0,"0,01178451178",1,"0,5","0,5040817004","-0,3779097826","-0,008715002969","0,03065120165","0,0004882200125","-0,1567472205","-0,0001028162208","0,01666666667","0,01666666667",0,0,"-0,03333333333","-0,05"
595,"5,85",0,"0,5714285714",0,"0,4655462185",0,"0,3546218487",0,"0,2487394958",0,"0,1613445378",0,"0,08739495798",0,"0,03697478992",0,"0,01176470588",0,"0,5","0,5040817004","-0,3813461527","-0,0034363701","0,02925594265","0,0004658245991","-0,1756462228","-0,0001156786722","0,01666666667","0,01666666667",0,0,"-0,01666666667","-0,05"
596,"1,38",1,"0,572147651",1,"0,466442953",1,"0,355704698",1,"0,25",0,"0,1610738255",0,"0,08724832215",0,"0,03691275168",0,"0,01174496644",1,"0,4833333333","0,5040817004","-0,3899118939","-0,008565741239","0,0117733833","0,0001881214727","-0,168119212","-0,0001111605945","-0,01666666667",0,0,0,"-0,05","-0,05"
597,"3,14",0,"0,5711892797",0,"0,4656616415",0,"0,3551088777",0,"0,2495812395",0,"0,1608040201",0,"0,08710217755",0,"0,03685092127",0,"0,01172529313",0,"0,5","0,5040817004","-0,3983201129","-0,008408219022","0,02875688894","0,0004568664338","-0,1740548789","-0,0001155329277",0,0,"0,03333333333",0,"-0,03333333333","-0,03333333333"
