"142,19","2,5","2,5",5,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
905,"185,94","6,25",2,0,3,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3377",1,0,0,1,0,0,0,,,,,,1,0,0,0,1,0,,,,,0,1,0,,,,,,,1,0,0,,,,,0,0,,,"0,2790","0,4459","0,3232","0,4459",,"0,9887","0,9710","0,0177",2,2,3,0,3,0,1,2,0,1,1,1,3,1,0,,,,,,,,,,7,9,"0,4375","0,5625","-1,192645078","-0,8300749986",6,9,"0,4","0,6","-1,321928095","-0,7369655942",7
906,"185,94",-5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3374",0,0,0,0,0,1,1,,,,,,0,0,0,1,1,0,,,,,0,0,1,,,,,,,1,0,0,,,,,0,1,,,"0,2775","0,4241","0,3220","0,4241",,"0,9544","0,9710","-0,0165",0,0,1,0,2,0,2,0,0,1,2,3,2,3,1,,,,,,,,,,6,10,"0,375","0,625","-1,415037499","-0,6780719051",6,9,"0,4","0,6","-1,321928095","-0,7369655942",0
907,"185,94","6,25",2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3381",1,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,1,0,0,,,,,0,0,,,"0,2773","0,4345","0,3217","0,4345",,"0,8113","0,7219","0,0894",2,2,1,1,3,0,0,0,0,1,0,1,0,1,1,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",3,12,"0,2","0,8","-2,321928095","-0,3219280949",4
908,"185,94",-5,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3377",0,0,1,1,0,0,1,,,,,,0,1,0,0,0,0,,,,,0,1,0,,,,,,,1,0,0,,,,,1,0,,,"0,2763","0,4436","0,3209","0,4436",,"0,8960","0,9183","-0,0223",0,0,1,0,2,3,3,3,1,1,1,1,0,2,1,,,,,,,,,,5,11,"0,3125","0,6875","-1,678071905","-0,5405683814",5,10,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",0
909,"185,94","6,25",2,0,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3385",1,0,0,0,1,0,0,,,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,2768","0,4555","0,3213","0,4555",,"0,8960","0,8366","0,0594",2,2,0,0,1,1,1,0,2,3,1,0,0,1,0,,,,,,,,,,5,11,"0,3125","0,6875","-1,678071905","-0,5405683814",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",5
910,"185,94",-5,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3381",0,1,1,0,0,0,0,,,,,,0,1,1,0,0,0,,,,,1,0,0,,,,,,,0,0,0,,,,,1,0,,,"0,2764","0,4600","0,3211","0,4600",,"0,8113","0,8366","-0,0254",0,0,1,2,0,2,0,1,2,0,2,0,0,1,0,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
911,"185,94","6,25",2,0,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3388",1,1,1,1,0,1,1,,,,,,0,1,0,1,0,1,,,,,1,1,1,,,,,,,0,0,1,,,,,1,1,,,"0,2774","0,4699","0,3222","0,4699",,"0,9887","0,9968","-0,0081",2,2,0,2,1,2,1,3,1,0,1,2,1,3,2,,,,,,,,,,9,7,"0,5625","0,4375","-0,8300749986","-1,192645078",8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",9
912,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3384",0,0,0,1,0,1,1,,,,,,0,0,1,1,0,0,,,,,0,1,1,,,,,,,0,0,0,,,,,0,1,,,"0,2770","0,4618","0,3220","0,4618",,"0,8113","0,8366","-0,0254",0,0,0,0,1,0,1,2,2,0,0,3,0,2,0,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
913,"185,94","6,25",2,0,3,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3392",1,0,1,1,0,0,1,,,,,,0,1,0,0,1,0,,,,,0,1,0,,,,,,,1,0,0,,,,,1,0,,,"0,2780","0,4718","0,3232","0,4718",,"0,9887","0,9968","-0,0081",2,2,0,0,2,3,1,2,1,0,3,0,2,3,0,,,,,,,,,,9,7,"0,5625","0,4375","-0,8300749986","-1,192645078",8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",9
914,"185,94",-5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3388",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,1,0,0,,,,,0,0,,,"0,2793","0,4771","0,3241","0,4771",,"0,5436","0,5665","-0,0229",0,0,0,0,2,1,2,1,0,1,1,1,1,0,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
915,"185,94","6,25",2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3395",1,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,2792","0,4572","0,3237","0,4572",,"0,8113","0,7219","0,0894",2,2,0,1,0,1,0,1,0,1,0,0,0,2,0,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",3,12,"0,2","0,8","-2,321928095","-0,3219280949",4
916,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3391",0,0,0,1,0,0,0,,,,,,0,0,0,0,0,1,,,,,0,1,0,,,,,,,0,0,1,,,,,0,0,,,"0,2805","0,4880","0,3246","0,4880",,"0,5436","0,5665","-0,0229",0,0,0,0,0,1,0,3,1,0,0,0,0,1,3,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
917,"185,94","6,25",2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3399",1,0,0,0,0,1,1,,,,,,0,0,0,1,0,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,2809","0,4763","0,3250","0,4763",,"0,8960","0,8366","0,0594",2,2,0,0,0,1,1,0,1,0,1,3,0,3,0,,,,,,,,,,5,11,"0,3125","0,6875","-1,678071905","-0,5405683814",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",5
918,"185,94",-5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3395",0,1,0,0,0,0,0,,,,,,0,0,1,0,1,0,,,,,1,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,2806","0,4809","0,3248","0,4809",,"0,8113","0,8366","-0,0254",0,0,0,2,0,0,2,0,2,0,1,1,3,1,1,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
919,"185,94","6,25",2,0,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3402",1,1,1,0,0,0,1,,,,,,1,1,0,0,1,0,,,,,1,0,0,,,,,,,0,0,0,,,,,1,0,,,"0,2816","0,4911","0,3260","0,4911",,"1,0000","0,9968","0,0032",2,2,2,3,0,2,0,1,1,0,0,0,2,2,0,,,,,,,,,,8,8,"0,5","0,5",-1,-1,7,8,"0,4666666667","0,5333333333","-1,099535674","-0,9068905956",8
920,"185,94",-5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3398",0,0,1,0,0,0,0,,,,,,0,1,0,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,1,0,,,"0,2829","0,4962","0,3270","0,4962",,"0,5436","0,5665","-0,0229",0,0,0,1,1,3,0,1,1,1,1,0,1,0,3,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
921,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3406",1,1,1,0,1,1,1,,,,,,1,1,0,1,0,0,,,,,1,0,1,,,,,,,1,1,0,,,,,1,1,,,"0,2833","0,4846","0,3273","0,4846",,"0,8960","0,9183","-0,0223",2,2,2,2,2,3,3,1,0,3,1,2,0,3,0,,,,,,,,,,11,5,"0,6875","0,3125","-0,5405683814","-1,678071905",10,5,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",11
922,"185,94",-5,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3402",0,0,1,0,1,0,0,,,,,,0,1,1,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,1,0,,,"0,2838","0,4898","0,3277","0,4898",,"0,6962","0,7219","-0,0257",0,0,0,0,0,2,0,0,2,3,0,1,0,0,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
923,"185,94","6,25",2,0,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3409",1,1,1,0,0,0,0,,,,,,1,1,0,0,0,0,,,,,1,0,0,,,,,,,0,0,0,,,,,1,0,,,"0,2845","0,4887","0,3286","0,4887",,"0,9544","0,9183","0,0361",2,2,2,2,0,3,1,1,0,1,0,0,1,0,0,,,,,,,,,,6,10,"0,375","0,625","-1,415037499","-0,6780719051",5,10,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",6
924,"185,94",-5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3405",0,0,1,0,0,0,1,,,,,,0,1,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,1,0,,,"0,2858","0,4988","0,3295","0,4988",,"0,5436","0,5665","-0,0229",0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
925,"185,94","6,25",2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3413",1,1,0,1,0,1,0,,,,,,1,0,0,1,1,0,,,,,1,1,1,,,,,,,1,0,0,,,,,0,1,,,"0,2868","0,4937","0,3306","0,4937",,"0,9887","0,9968","-0,0081",2,2,2,2,3,1,0,3,0,0,1,2,3,0,0,,,,,,,,,,9,7,"0,5625","0,4375","-0,8300749986","-1,192645078",8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",9
926,"185,94",-5,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3409",0,0,0,0,1,0,0,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,1,1,1,,,,,0,0,,,"0,2864","0,4858","0,3304","0,4858",,"0,8113","0,8366","-0,0254",0,0,0,1,3,0,2,0,1,3,1,0,1,0,2,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
927,"185,94","6,25",2,0,3,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3416",1,0,0,0,0,0,1,,,,,,1,0,0,0,0,1,,,,,0,0,0,,,,,,,1,0,1,,,,,0,0,,,"0,2873","0,4955","0,3315","0,4955",,"0,9887","0,9968","-0,0081",2,2,2,1,3,1,2,1,0,0,3,1,0,3,3,,,,,,,,,,9,7,"0,5625","0,4375","-0,8300749986","-1,192645078",8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",9
928,"185,94",-5,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3412",0,1,0,0,1,0,0,,,,,,0,0,1,0,1,0,,,,,1,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,2859","0,4726","0,3304","0,4726",,"0,9544","0,9710","-0,0165",0,0,0,2,0,0,2,0,3,2,3,1,3,1,1,,,,,,,,,,6,10,"0,375","0,625","-1,415037499","-0,6780719051",6,9,"0,4","0,6","-1,321928095","-0,7369655942",0
929,"185,94","6,25",2,0,3,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3419",1,1,0,1,0,1,1,,,,,,1,0,0,1,0,1,,,,,1,1,1,,,,,,,0,0,1,,,,,0,1,,,"0,2868","0,4972","0,3315","0,4972",,"0,9887","0,9968","-0,0081",2,2,2,2,1,1,0,3,0,0,0,3,0,3,2,,,,,,,,,,9,7,"0,5625","0,4375","-0,8300749986","-1,192645078",8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",9
930,"185,94",-5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3416",0,0,1,0,0,1,0,,,,,,0,1,1,1,1,1,,,,,0,0,1,,,,,,,0,0,1,,,,,1,1,,,"0,2854","0,4742","0,3304","0,4742",,"0,9544","0,9710","-0,0165",0,0,0,0,0,3,1,0,3,0,3,2,3,1,2,,,,,,,,,,6,10,"0,375","0,625","-1,415037499","-0,6780719051",6,9,"0,4","0,6","-1,321928095","-0,7369655942",0
931,"185,94","6,25",2,0,3,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3423",1,0,1,0,0,0,0,,,,,,1,1,0,0,1,0,,,,,0,0,0,,,,,,,1,0,0,,,,,1,0,,,"0,2863","0,4989","0,3315","0,4989",,"0,9887","0,9968","-0,0081",2,2,2,0,3,2,2,0,1,0,3,1,2,0,1,,,,,,,,,,9,7,"0,5625","0,4375","-0,8300749986","-1,192645078",8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",9
932,"185,94",-5,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3419",0,0,0,1,1,0,0,,,,,,0,0,0,0,1,1,,,,,0,1,0,,,,,,,1,1,1,,,,,0,0,,,"0,2848","0,4758","0,3303","0,4758",,"0,9544","0,9710","-0,0165",0,0,0,0,3,0,0,2,1,2,3,1,2,0,2,,,,,,,,,,6,10,"0,375","0,625","-1,415037499","-0,6780719051",6,9,"0,4","0,6","-1,321928095","-0,7369655942",0
933,"185,94","6,25",2,0,3,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3426",1,1,1,0,1,0,1,,,,,,1,1,1,0,0,0,,,,,1,0,0,,,,,,,0,1,0,,,,,1,0,,,"0,2857","0,5007","0,3315","0,5007",,"0,9887","0,9968","-0,0081",2,2,2,2,0,3,1,0,2,2,0,0,1,2,0,,,,,,,,,,9,7,"0,5625","0,4375","-0,8300749986","-1,192645078",8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",9
934,"185,94",-5,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3422",0,0,0,0,1,0,0,,,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,1,1,0,,,,,0,0,,,"0,2854","0,4925","0,3312","0,4925",,"0,8113","0,8366","-0,0254",0,0,0,0,3,1,3,0,2,2,0,0,0,1,1,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
935,"185,94","6,25",2,0,3,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3429",1,1,0,0,0,1,1,,,,,,1,0,1,1,0,0,,,,,1,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,2863","0,5025","0,3323","0,5025",,"0,9887","0,9968","-0,0081",2,2,2,3,0,0,0,0,3,0,2,2,0,3,0,,,,,,,,,,9,7,"0,5625","0,4375","-0,8300749986","-1,192645078",8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",9
936,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3426",0,0,0,1,0,1,1,,,,,,0,0,0,1,0,0,,,,,0,1,1,,,,,,,0,0,0,,,,,0,1,,,"0,2868","0,5024","0,3327","0,5024",,"0,6962","0,7219","-0,0257",0,0,0,0,0,1,1,2,1,0,1,2,0,2,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
937,"185,94","6,25",2,0,3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3433",1,0,0,1,0,0,0,,,,,,1,0,0,0,0,0,,,,,0,1,0,,,,,,,1,0,0,,,,,0,0,,,"0,2875","0,5016","0,3335","0,5016",,"0,9544","0,9183","0,0361",2,2,2,0,2,1,0,2,1,1,1,0,0,0,0,,,,,,,,,,6,10,"0,375","0,625","-1,415037499","-0,6780719051",5,10,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",6
938,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3429",0,0,0,0,1,0,0,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,2888","0,5112","0,3344","0,5112",,"0,5436","0,5665","-0,0229",0,0,0,0,1,0,0,0,0,3,1,0,3,0,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
939,"185,94","6,25",2,0,3,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3436",1,0,0,1,1,0,0,,,,,,1,0,0,0,0,0,,,,,0,1,0,,,,,,,0,1,0,,,,,0,0,,,"0,2895","0,5044","0,3352","0,5044",,"0,9544","0,9183","0,0361",2,2,2,1,0,1,1,2,1,3,0,1,1,1,0,,,,,,,,,,6,10,"0,375","0,625","-1,415037499","-0,6780719051",5,10,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",6
940,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3433",0,0,0,1,0,1,0,,,,,,0,0,1,1,0,1,,,,,0,1,1,,,,,,,0,0,1,,,,,0,1,,,"0,2892","0,5013","0,3350","0,5013",,"0,8113","0,8366","-0,0254",0,0,0,1,1,1,0,3,3,0,1,2,0,1,2,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
941,"185,94","6,25",2,0,3,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3439",1,0,1,1,1,1,1,,,,,,1,1,0,1,0,0,,,,,0,1,1,,,,,,,0,1,0,,,,,1,1,,,"0,2896","0,5050","0,3353","0,5050",,"0,8960","0,9183","-0,0223",2,2,2,0,0,3,2,3,1,3,2,3,1,3,0,,,,,,,,,,11,5,"0,6875","0,3125","-0,5405683814","-1,678071905",10,5,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",11
942,"185,94",-5,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3436",0,0,1,1,0,1,0,,,,,,0,1,0,1,0,0,,,,,0,1,1,,,,,,,0,0,0,,,,,1,1,,,"0,2893","0,5018","0,3351","0,5018",,"0,8113","0,8366","-0,0254",0,0,0,1,0,2,3,3,1,1,0,3,1,0,0,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
943,"185,94","6,25",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3443",1,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,2891","0,4978","0,3347","0,4978",,"0,8113","0,7219","0,0894",2,2,2,0,1,1,1,1,0,1,1,1,0,1,1,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",3,12,"0,2","0,8","-2,321928095","-0,3219280949",4
944,"185,94",-5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3439",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,1,0,0,,,,,0,0,,,"0,2895","0,5227","0,3351","0,5227",,"0,6962","0,7219","-0,0257",0,0,0,1,3,0,0,1,1,0,2,0,2,1,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
945,"185,94","6,25",2,0,3,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3446",1,1,0,0,1,1,0,,,,,,1,0,0,1,1,0,,,,,1,0,1,,,,,,,1,1,0,,,,,0,1,,,"0,2904","0,5238","0,3361","0,5238",,"0,9887","0,9968","-0,0081",2,2,2,2,3,0,1,1,0,2,1,3,3,1,0,,,,,,,,,,9,7,"0,5625","0,4375","-0,8300749986","-1,192645078",8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",9
946,"185,94",-5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3442",0,0,1,0,0,1,1,,,,,,0,1,1,1,1,0,,,,,0,0,1,,,,,,,0,0,0,,,,,1,1,,,"0,2895","0,5076","0,3354","0,5076",,"0,8960","0,9183","-0,0223",0,0,0,1,0,2,1,0,2,1,0,2,2,2,1,,,,,,,,,,5,11,"0,3125","0,6875","-1,678071905","-0,5405683814",5,10,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",0
947,"185,94","6,25",2,0,3,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3449",1,1,0,0,1,0,0,,,,,,1,0,1,0,1,1,,,,,1,0,0,,,,,,,0,1,1,,,,,0,0,,,"0,2902","0,5240","0,3362","0,5240",,"0,9544","0,9710","-0,0165",2,2,2,2,0,0,2,1,2,3,1,1,3,0,3,,,,,,,,,,10,6,"0,625","0,375","-0,6780719051","-1,415037499",9,6,"0,6","0,4","-0,7369655942","-1,321928095",10
948,"185,94",-5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3446",0,0,0,0,1,0,1,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,1,1,0,,,,,0,0,,,"0,2899","0,5173","0,3360","0,5173",,"0,8113","0,8366","-0,0254",0,0,0,0,2,0,1,1,1,3,1,0,3,3,1,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
949,"185,94","6,25",2,0,3,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3453",1,0,0,0,0,0,1,,,,,,1,0,0,0,0,0,,,,,0,0,0,,,,,,,1,0,0,,,,,0,0,,,"0,2908","0,5273","0,3371","0,5273",,"0,9887","0,9710","0,0177",2,2,2,0,3,1,0,0,0,1,3,1,0,3,1,,,,,,,,,,7,9,"0,4375","0,5625","-1,192645078","-0,8300749986",6,9,"0,4","0,6","-1,321928095","-0,7369655942",7
950,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3449",0,0,0,1,0,1,1,,,,,,0,0,1,1,0,1,,,,,0,1,1,,,,,,,0,0,1,,,,,0,1,,,"0,2898","0,5123","0,3364","0,5123",,"0,8960","0,9183","-0,0223",0,0,0,1,1,1,0,2,2,1,1,2,0,3,2,,,,,,,,,,5,11,"0,3125","0,6875","-1,678071905","-0,5405683814",5,10,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",0
951,"185,94","6,25",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,3456",1,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,2897","0,5169","0,3360","0,5169",,"0,8113","0,7219","0,0894",2,2,2,1,0,0,0,0,0,1,0,1,0,1,0,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",3,12,"0,2","0,8","-2,321928095","-0,3219280949",4
